Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.1375774, ,            -1,     0.1375774, ,            -1,     0.1375774, ,            -1,     0.1375774, ,            -1,     0.1375774, , 
         -0.8,     0.1464506, ,          -0.8,     0.1464506, ,          -0.8,     0.1464506, ,          -0.8,     0.1464506, ,          -0.8,     0.1464506, , 
         -0.6,     0.1553197, ,          -0.6,     0.1553197, ,          -0.6,     0.1553197, ,          -0.6,     0.1553197, ,          -0.6,     0.1553197, , 
         -0.4,     0.1641846, ,          -0.4,     0.1641846, ,          -0.4,     0.1641846, ,          -0.4,     0.1641846, ,          -0.4,     0.1641846, , 
         -0.2,     0.1730448, ,          -0.2,     0.1730448, ,          -0.2,     0.1730448, ,          -0.2,     0.1730448, ,          -0.2,     0.1730448, , 
            0,        0.1819, ,             0,        0.1819, ,             0,        0.1819, ,             0,        0.1819, ,             0,        0.1819, , 
          0.2,       0.19075, ,           0.2,       0.19075, ,           0.2,       0.19075, ,           0.2,       0.19075, ,           0.2,       0.19075, , 
          0.4,     0.1995942, ,           0.4,     0.1995942, ,           0.4,     0.1995942, ,           0.4,     0.1995942, ,           0.4,     0.1995942, , 
          0.6,     0.2084326, ,           0.6,     0.2084326, ,           0.6,     0.2084326, ,           0.6,     0.2084326, ,           0.6,     0.2084326, , 
          0.8,     0.2172646, ,           0.8,     0.2172646, ,           0.8,     0.2172646, ,           0.8,     0.2172646, ,           0.8,     0.2172646, , 
            1,     0.2260899, ,             1,     0.2260899, ,             1,     0.2260899, ,             1,     0.2260899, ,             1,     0.2260899, , 
          1.2,     0.2349084, ,           1.2,     0.2349084, ,           1.2,     0.2349084, ,           1.2,     0.2349084, ,           1.2,     0.2349084, , 
          1.4,     0.2437195, ,           1.4,     0.2437195, ,           1.4,     0.2437195, ,           1.4,     0.2437195, ,           1.4,     0.2437195, , 
          1.6,      0.252523, ,           1.6,      0.252523, ,           1.6,      0.252523, ,           1.6,      0.252523, ,           1.6,      0.252523, , 
          1.8,     0.2613185, ,           1.8,     0.2613185, ,           1.8,     0.2613185, ,           1.8,     0.2613185, ,           1.8,     0.2613185, , 
            2,     0.2701057, ,             2,     0.2701057, ,             2,     0.2701057, ,             2,     0.2701057, ,             2,     0.2701057, , 
          2.2,     0.2788844, ,           2.2,     0.2788844, ,           2.2,     0.2788844, ,           2.2,     0.2788844, ,           2.2,     0.2788844, , 
          2.4,     0.2876541, ,           2.4,     0.2876541, ,           2.4,     0.2876541, ,           2.4,     0.2876541, ,           2.4,     0.2876541, , 
          2.6,     0.2964145, ,           2.6,     0.2964145, ,           2.6,     0.2964145, ,           2.6,     0.2964145, ,           2.6,     0.2964145, , 
          2.8,     0.3051653, ,           2.8,     0.3051653, ,           2.8,     0.3051653, ,           2.8,     0.3051653, ,           2.8,     0.3051653, , 
            3,     0.3139063, ,             3,     0.3139063, ,             3,     0.3139063, ,             3,     0.3139063, ,             3,     0.3139063, , 
          3.2,     0.3226369, ,           3.2,     0.3226369, ,           3.2,     0.3226369, ,           3.2,     0.3226369, ,           3.2,     0.3226369, , 
          3.4,     0.3313571, ,           3.4,     0.3313571, ,           3.4,     0.3313571, ,           3.4,     0.3313571, ,           3.4,     0.3313571, , 
          3.6,     0.3400663, ,           3.6,     0.3400663, ,           3.6,     0.3400663, ,           3.6,     0.3400663, ,           3.6,     0.3400663, , 
          3.8,     0.3487643, ,           3.8,     0.3487643, ,           3.8,     0.3487643, ,           3.8,     0.3487643, ,           3.8,     0.3487643, , 
            4,     0.3574508, ,             4,     0.3574508, ,             4,     0.3574508, ,             4,     0.3574508, ,             4,     0.3574508, , 
          4.2,     0.3661255, ,           4.2,     0.3661255, ,           4.2,     0.3661255, ,           4.2,     0.3661255, ,           4.2,     0.3661255, , 
          4.4,      0.374788, ,           4.4,      0.374788, ,           4.4,      0.374788, ,           4.4,      0.374788, ,           4.4,      0.374788, , 
          4.6,      0.383438, ,           4.6,      0.383438, ,           4.6,      0.383438, ,           4.6,      0.383438, ,           4.6,      0.383438, , 
          4.8,     0.3920752, ,           4.8,     0.3920752, ,           4.8,     0.3920752, ,           4.8,     0.3920752, ,           4.8,     0.3920752, , 
            5,     0.4006993, ,             5,     0.4006993, ,             5,     0.4006993, ,             5,     0.4006993, ,             5,     0.4006993, , 
          5.2,     0.4093099, ,           5.2,     0.4093099, ,           5.2,     0.4093099, ,           5.2,     0.4093099, ,           5.2,     0.4093099, , 
          5.4,     0.4179069, ,           5.4,     0.4179069, ,           5.4,     0.4179069, ,           5.4,     0.4179069, ,           5.4,     0.4179069, , 
          5.6,     0.4264897, ,           5.6,     0.4264897, ,           5.6,     0.4264897, ,           5.6,     0.4264897, ,           5.6,     0.4264897, , 
          5.8,     0.4350582, ,           5.8,     0.4350582, ,           5.8,     0.4350582, ,           5.8,     0.4350582, ,           5.8,     0.4350582, , 
            6,      0.443612, ,             6,      0.443612, ,             6,      0.443612, ,             6,      0.443612, ,             6,      0.443612, , 
          6.2,     0.4521509, ,           6.2,     0.4521509, ,           6.2,     0.4521509, ,           6.2,     0.4521509, ,           6.2,     0.4521509, , 
          6.4,     0.4606744, ,           6.4,     0.4606744, ,           6.4,     0.4606744, ,           6.4,     0.4606744, ,           6.4,     0.4606744, , 
          6.6,     0.4691824, ,           6.6,     0.4691824, ,           6.6,     0.4691824, ,           6.6,     0.4691824, ,           6.6,     0.4691824, , 
          6.8,     0.4776744, ,           6.8,     0.4776744, ,           6.8,     0.4776744, ,           6.8,     0.4776744, ,           6.8,     0.4776744, , 
            7,     0.4861502, ,             7,     0.4861502, ,             7,     0.4861502, ,             7,     0.4861502, ,             7,     0.4861502, , 
          7.2,     0.4946095, ,           7.2,     0.4946095, ,           7.2,     0.4946095, ,           7.2,     0.4946095, ,           7.2,     0.4946095, , 
          7.4,     0.5030521, ,           7.4,     0.5030521, ,           7.4,     0.5030521, ,           7.4,     0.5030521, ,           7.4,     0.5030521, , 
          7.6,     0.5114775, ,           7.6,     0.5114775, ,           7.6,     0.5114775, ,           7.6,     0.5114775, ,           7.6,     0.5114775, , 
          7.8,     0.5198854, ,           7.8,     0.5198854, ,           7.8,     0.5198854, ,           7.8,     0.5198854, ,           7.8,     0.5198854, , 
