Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
            4,      11.25691, ,             4,      11.52512, ,             4,      11.69822, ,             4,      11.85482, ,             4,       12.0634, ,             4,      11.87211, ,             4,      9.794612, ,             4,      10.48077, ,             4,      10.95105, , 
          4.2,      10.94883, ,           4.2,      11.19179, ,           4.2,      11.33927, ,           4.2,      11.50935, ,           4.2,      11.60983, ,           4.2,      11.47596, ,           4.2,      9.604906, ,           4.2,      10.24883, ,           4.2,      10.67384, , 
          4.4,      10.64123, ,           4.4,      10.85271, ,           4.4,      11.01846, ,           4.4,      11.16463, ,           4.4,      11.28176, ,           4.4,      11.24075, ,           4.4,      9.406648, ,           4.4,      10.01017, ,           4.4,      10.39368, , 
          4.6,      10.33393, ,           4.6,      10.51888, ,           4.6,      10.70155, ,           4.6,      10.72599, ,           4.6,       10.7777, ,           4.6,      10.89858, ,           4.6,      9.198435, ,           4.6,      9.764569, ,           4.6,       10.1103, , 
          4.8,      10.02426, ,           4.8,      10.19023, ,           4.8,      10.37391, ,           4.8,      10.39628, ,           4.8,      10.44264, ,           4.8,      10.58626, ,           4.8,      8.976703, ,           4.8,      9.508393, ,           4.8,      9.823251, , 
            5,      9.711577, ,             5,       9.87278, ,             5,      10.03207, ,             5,      10.09923, ,             5,      10.17286, ,             5,      10.26735, ,             5,      8.741658, ,             5,      9.243766, ,             5,      9.531134, , 
          5.2,      9.395802, ,           5.2,      9.536761, ,           5.2,      9.657225, ,           5.2,      9.687573, ,           5.2,       9.87151, ,           5.2,      9.940109, , , , ,           5.2,      8.967371, ,           5.2,      9.230064, , 
          5.4,       9.07251, ,           5.4,      9.200569, ,           5.4,      9.314994, ,           5.4,      9.315527, ,           5.4,      9.548226, ,           5.4,       9.60696, , , , ,           5.4,      8.675237, ,           5.4,       8.91868, , 
          5.6,      8.292704, ,           5.6,      8.586085, ,           5.6,      8.756038, ,           5.6,      8.667328, ,           5.6,      9.209723, ,           5.6,       9.24599, , , , , , , , , , , 
          5.8,      5.719404, ,           5.8,      5.710505, ,           5.8,      5.488733, , , , , , , , , , , , , , , , , , , , 

