Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
          3.2,     0.4661546, ,           3.2,     0.4661546, ,           3.2,     0.4661546, ,           3.2,     0.4661546, ,           3.2,     0.4661546, ,           3.2,     0.4661546, ,           3.2,     0.4661546, ,           3.2,     0.4661546, ,           3.2,     0.4661546, ,           3.2,     0.4661546, ,           3.2,     0.4661546, ,           3.2,     0.4661546, ,           3.2,     0.4661546, , 
          3.4,     0.4790506, ,           3.4,     0.4790506, ,           3.4,     0.4790506, ,           3.4,     0.4790506, ,           3.4,     0.4790506, ,           3.4,     0.4790506, ,           3.4,     0.4790506, ,           3.4,     0.4790506, ,           3.4,     0.4790506, ,           3.4,     0.4790506, ,           3.4,     0.4790506, ,           3.4,     0.4790506, ,           3.4,     0.4790506, , 
          3.6,     0.4919337, ,           3.6,     0.4919337, ,           3.6,     0.4919337, ,           3.6,     0.4919337, ,           3.6,     0.4919337, ,           3.6,     0.4919337, ,           3.6,     0.4919337, ,           3.6,     0.4919337, ,           3.6,     0.4919337, ,           3.6,     0.4919337, ,           3.6,     0.4919337, ,           3.6,     0.4919337, ,           3.6,     0.4919337, , 
          3.8,     0.5048035, ,           3.8,     0.5048035, ,           3.8,     0.5048035, ,           3.8,     0.5048035, ,           3.8,     0.5048035, ,           3.8,     0.5048035, ,           3.8,     0.5048035, ,           3.8,     0.5048035, ,           3.8,     0.5048035, ,           3.8,     0.5048035, ,           3.8,     0.5048035, ,           3.8,     0.5048035, ,           3.8,     0.5048035, , 
            4,     0.5176596, ,             4,     0.5176596, ,             4,     0.5176596, ,             4,     0.5176596, ,             4,     0.5176596, ,             4,     0.5176596, ,             4,     0.5176596, ,             4,     0.5176596, ,             4,     0.5176596, ,             4,     0.5176596, ,             4,     0.5176596, ,             4,     0.5176596, ,             4,     0.5176596, , 
          4.2,     0.5305016, ,           4.2,     0.5305016, ,           4.2,     0.5305016, ,           4.2,     0.5305016, ,           4.2,     0.5305016, ,           4.2,     0.5305016, ,           4.2,     0.5305016, ,           4.2,     0.5305016, ,           4.2,     0.5305016, ,           4.2,     0.5305016, ,           4.2,     0.5305016, ,           4.2,     0.5305016, ,           4.2,     0.5305016, , 
          4.4,     0.5433292, ,           4.4,     0.5433292, ,           4.4,     0.5433292, ,           4.4,     0.5433292, ,           4.4,     0.5433292, ,           4.4,     0.5433292, ,           4.4,     0.5433292, ,           4.4,     0.5433292, ,           4.4,     0.5433292, ,           4.4,     0.5433292, ,           4.4,     0.5433292, ,           4.4,     0.5433292, ,           4.4,     0.5433292, , 
          4.6,     0.5561419, ,           4.6,     0.5561419, ,           4.6,     0.5561419, ,           4.6,     0.5561419, ,           4.6,     0.5561419, ,           4.6,     0.5561419, ,           4.6,     0.5561419, ,           4.6,     0.5561419, ,           4.6,     0.5561419, ,           4.6,     0.5561419, ,           4.6,     0.5561419, ,           4.6,     0.5561419, ,           4.6,     0.5561419, , 
          4.8,     0.5689395, ,           4.8,     0.5689395, ,           4.8,     0.5689395, ,           4.8,     0.5689395, ,           4.8,     0.5689395, ,           4.8,     0.5689395, ,           4.8,     0.5689395, ,           4.8,     0.5689395, ,           4.8,     0.5689395, ,           4.8,     0.5689395, ,           4.8,     0.5689395, ,           4.8,     0.5689395, ,           4.8,     0.5689395, , 
            5,     0.5817214, ,             5,     0.5817214, ,             5,     0.5817214, ,             5,     0.5817214, ,             5,     0.5817214, ,             5,     0.5817214, ,             5,     0.5817214, ,             5,     0.5817214, ,             5,     0.5817214, ,             5,     0.5817214, ,             5,     0.5817214, ,             5,     0.5817214, ,             5,     0.5817214, , 
          5.2,     0.5944874, ,           5.2,     0.5944874, ,           5.2,     0.5944874, ,           5.2,     0.5944874, ,           5.2,     0.5944874, ,           5.2,     0.5944874, ,           5.2,     0.5944874, ,           5.2,     0.5944874, ,           5.2,     0.5944874, ,           5.2,     0.5944874, ,           5.2,     0.5944874, ,           5.2,     0.5944874, ,           5.2,     0.5944874, , 
          5.4,     0.6072371, ,           5.4,     0.6072371, ,           5.4,     0.6072371, ,           5.4,     0.6072371, ,           5.4,     0.6072371, ,           5.4,     0.6072371, ,           5.4,     0.6072371, ,           5.4,     0.6072371, ,           5.4,     0.6072371, ,           5.4,     0.6072371, ,           5.4,     0.6072371, ,           5.4,     0.6072371, ,           5.4,     0.6072371, , 
          5.6,     0.6199701, ,           5.6,     0.6199701, ,           5.6,     0.6199701, ,           5.6,     0.6199701, ,           5.6,     0.6199701, ,           5.6,     0.6199701, ,           5.6,     0.6199701, ,           5.6,     0.6199701, ,           5.6,     0.6199701, ,           5.6,     0.6199701, ,           5.6,     0.6199701, ,           5.6,     0.6199701, ,           5.6,     0.6199701, , 
          5.8,      0.632686, ,           5.8,      0.632686, ,           5.8,      0.632686, ,           5.8,      0.632686, ,           5.8,      0.632686, ,           5.8,      0.632686, ,           5.8,      0.632686, ,           5.8,      0.632686, ,           5.8,      0.632686, ,           5.8,      0.632686, ,           5.8,      0.632686, ,           5.8,      0.632686, ,           5.8,      0.632686, , 
            6,     0.6453844, ,             6,     0.6453844, , , , ,             6,     0.6453844, ,             6,     0.6453844, ,             6,     0.6453844, ,             6,     0.6453844, ,             6,     0.6453844, ,             6,     0.6453844, , , , ,             6,     0.6453844, ,             6,     0.6453844, ,             6,     0.6453844, , 
          6.2,      0.658065, ,           6.2,      0.658065, , , , ,           6.2,      0.658065, ,           6.2,      0.658065, ,           6.2,      0.658065, ,           6.2,      0.658065, ,           6.2,      0.658065, ,           6.2,      0.658065, , , , ,           6.2,      0.658065, ,           6.2,      0.658065, ,           6.2,      0.658065, , 
          6.4,     0.6707275, ,           6.4,     0.6707275, , , , ,           6.4,     0.6707275, ,           6.4,     0.6707275, ,           6.4,     0.6707275, ,           6.4,     0.6707275, ,           6.4,     0.6707275, ,           6.4,     0.6707275, , , , , , , ,           6.4,     0.6707275, ,           6.4,     0.6707275, , 
          6.6,     0.6833713, ,           6.6,     0.6833713, , , , ,           6.6,     0.6833713, ,           6.6,     0.6833713, ,           6.6,     0.6833713, ,           6.6,     0.6833713, ,           6.6,     0.6833713, ,           6.6,     0.6833713, , , , , , , , , , , , , , 
          6.8,     0.6959963, ,           6.8,     0.6959963, , , , ,           6.8,     0.6959963, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 

