Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
            2,     0.4385845, ,             2,     0.4385845, ,             2,     0.4385845, ,             2,     0.4385845, ,             2,     0.4385845, ,             2,     0.4385845, ,             2,     0.4385845, ,             2,     0.4385845, ,             2,     0.4385845, , 
          2.2,     0.4533288, ,           2.2,     0.4533288, ,           2.2,     0.4533288, ,           2.2,     0.4533288, ,           2.2,     0.4533288, ,           2.2,     0.4533288, ,           2.2,     0.4533288, ,           2.2,     0.4533288, ,           2.2,     0.4533288, , 
          2.4,     0.4680622, ,           2.4,     0.4680622, ,           2.4,     0.4680622, ,           2.4,     0.4680622, ,           2.4,     0.4680622, ,           2.4,     0.4680622, ,           2.4,     0.4680622, ,           2.4,     0.4680622, ,           2.4,     0.4680622, , 
          2.6,     0.4827846, ,           2.6,     0.4827846, ,           2.6,     0.4827846, ,           2.6,     0.4827846, ,           2.6,     0.4827846, ,           2.6,     0.4827846, ,           2.6,     0.4827846, ,           2.6,     0.4827846, ,           2.6,     0.4827846, , 
          2.8,     0.4974953, ,           2.8,     0.4974953, ,           2.8,     0.4974953, ,           2.8,     0.4974953, ,           2.8,     0.4974953, ,           2.8,     0.4974953, ,           2.8,     0.4974953, ,           2.8,     0.4974953, ,           2.8,     0.4974953, , 
            3,     0.5121942, ,             3,     0.5121942, ,             3,     0.5121942, ,             3,     0.5121942, ,             3,     0.5121942, ,             3,     0.5121942, ,             3,     0.5121942, ,             3,     0.5121942, ,             3,     0.5121942, , 
          3.2,     0.5268807, ,           3.2,     0.5268807, ,           3.2,     0.5268807, ,           3.2,     0.5268807, ,           3.2,     0.5268807, ,           3.2,     0.5268807, ,           3.2,     0.5268807, ,           3.2,     0.5268807, ,           3.2,     0.5268807, , 
          3.4,     0.5415544, ,           3.4,     0.5415544, ,           3.4,     0.5415544, ,           3.4,     0.5415544, ,           3.4,     0.5415544, ,           3.4,     0.5415544, ,           3.4,     0.5415544, ,           3.4,     0.5415544, ,           3.4,     0.5415544, , 
          3.6,     0.5562151, ,           3.6,     0.5562151, ,           3.6,     0.5562151, ,           3.6,     0.5562151, ,           3.6,     0.5562151, ,           3.6,     0.5562151, ,           3.6,     0.5562151, ,           3.6,     0.5562151, ,           3.6,     0.5562151, , 
          3.8,     0.5708622, ,           3.8,     0.5708622, ,           3.8,     0.5708622, ,           3.8,     0.5708622, ,           3.8,     0.5708622, ,           3.8,     0.5708622, ,           3.8,     0.5708622, ,           3.8,     0.5708622, ,           3.8,     0.5708622, , 
            4,     0.5854955, ,             4,     0.5854955, ,             4,     0.5854955, ,             4,     0.5854955, ,             4,     0.5854955, ,             4,     0.5854955, ,             4,     0.5854955, ,             4,     0.5854955, ,             4,     0.5854955, , 
          4.2,     0.6001145, ,           4.2,     0.6001145, ,           4.2,     0.6001145, ,           4.2,     0.6001145, ,           4.2,     0.6001145, ,           4.2,     0.6001145, ,           4.2,     0.6001145, ,           4.2,     0.6001145, ,           4.2,     0.6001145, , 
          4.4,     0.6147188, ,           4.4,     0.6147188, ,           4.4,     0.6147188, ,           4.4,     0.6147188, ,           4.4,     0.6147188, ,           4.4,     0.6147188, ,           4.4,     0.6147188, ,           4.4,     0.6147188, ,           4.4,     0.6147188, , 
          4.6,     0.6293081, ,           4.6,     0.6293081, ,           4.6,     0.6293081, ,           4.6,     0.6293081, ,           4.6,     0.6293081, ,           4.6,     0.6293081, ,           4.6,     0.6293081, ,           4.6,     0.6293081, ,           4.6,     0.6293081, , 
          4.8,     0.6438819, ,           4.8,     0.6438819, ,           4.8,     0.6438819, ,           4.8,     0.6438819, ,           4.8,     0.6438819, ,           4.8,     0.6438819, ,           4.8,     0.6438819, ,           4.8,     0.6438819, ,           4.8,     0.6438819, , 
            5,       0.65844, ,             5,       0.65844, ,             5,       0.65844, ,             5,       0.65844, ,             5,       0.65844, ,             5,       0.65844, ,             5,       0.65844, ,             5,       0.65844, ,             5,       0.65844, , 
          5.2,     0.6729818, ,           5.2,     0.6729818, ,           5.2,     0.6729818, ,           5.2,     0.6729818, ,           5.2,     0.6729818, ,           5.2,     0.6729818, , , , ,           5.2,     0.6729818, ,           5.2,     0.6729818, , 
          5.4,     0.6875071, ,           5.4,     0.6875071, ,           5.4,     0.6875071, ,           5.4,     0.6875071, ,           5.4,     0.6875071, ,           5.4,     0.6875071, , , , ,           5.4,     0.6875071, ,           5.4,     0.6875071, , 
          5.6,     0.7020155, ,           5.6,     0.7020155, ,           5.6,     0.7020155, ,           5.6,     0.7020155, ,           5.6,     0.7020155, ,           5.6,     0.7020155, , , , , , , , , , , 
          5.8,     0.7165065, ,           5.8,     0.7165065, ,           5.8,     0.7165065, , , , , , , , , , , , , , , , , , , , 

