Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.6567394, , 
         -0.8,     0.6571107, , 
         -0.6,     0.6574216, , 
         -0.4,      0.657684, , 
         -0.2,     0.6579068, , 
            0,     0.6580972, , 
          0.2,     0.6582608, , 
          0.4,     0.6584018, , 
          0.6,     0.6585239, , 
          0.8,     0.6586299, , 
            1,     0.6587222, , 
          1.2,     0.6588028, , 
          1.4,     0.6588733, , 
          1.6,     0.6589351, , 
          1.8,     0.6589894, , 
            2,     0.6590373, , 
          2.2,     0.6590795, , 
          2.4,     0.6591168, , 
          2.6,     0.6591498, , 
          2.8,     0.6591792, , 
            3,     0.6592054, , 
          3.2,     0.6592289, , 
          3.4,     0.6592501, , 
          3.6,     0.6592692, , 
          3.8,     0.6592866, , 
            4,     0.6593026, , 
          4.2,     0.6593175, , 
          4.4,     0.6593314, , 
          4.6,     0.6593446, , 
          4.8,     0.6593572, , 
            5,     0.6593694, , 
          5.2,     0.6593814, , 
          5.4,     0.6593933, , 
          5.6,     0.6594052, , 
          5.8,     0.6594173, , 

