Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.2223946, ,            -1,     0.2223946, ,            -1,     0.2223946, ,            -1,     0.2223946, ,            -1,     0.2223946, , 
         -0.8,     0.2377101, ,          -0.8,     0.2377101, ,          -0.8,     0.2377101, ,          -0.8,     0.2377101, ,          -0.8,     0.2377101, , 
         -0.6,     0.2530208, ,          -0.6,     0.2530208, ,          -0.6,     0.2530208, ,          -0.6,     0.2530208, ,          -0.6,     0.2530208, , 
         -0.4,     0.2683263, ,          -0.4,     0.2683263, ,          -0.4,     0.2683263, ,          -0.4,     0.2683263, ,          -0.4,     0.2683263, , 
         -0.2,     0.2836262, ,          -0.2,     0.2836262, ,          -0.2,     0.2836262, ,          -0.2,     0.2836262, ,          -0.2,     0.2836262, , 
            0,       0.29892, ,             0,       0.29892, ,             0,       0.29892, ,             0,       0.29892, ,             0,       0.29892, , 
          0.2,     0.3142074, ,           0.2,     0.3142074, ,           0.2,     0.3142074, ,           0.2,     0.3142074, ,           0.2,     0.3142074, , 
          0.4,     0.3294881, ,           0.4,     0.3294881, ,           0.4,     0.3294881, ,           0.4,     0.3294881, ,           0.4,     0.3294881, , 
          0.6,     0.3447615, ,           0.6,     0.3447615, ,           0.6,     0.3447615, ,           0.6,     0.3447615, ,           0.6,     0.3447615, , 
          0.8,     0.3600273, ,           0.8,     0.3600273, ,           0.8,     0.3600273, ,           0.8,     0.3600273, ,           0.8,     0.3600273, , 
            1,     0.3752851, ,             1,     0.3752851, ,             1,     0.3752851, ,             1,     0.3752851, ,             1,     0.3752851, , 
          1.2,     0.3905345, ,           1.2,     0.3905345, ,           1.2,     0.3905345, ,           1.2,     0.3905345, ,           1.2,     0.3905345, , 
          1.4,     0.4057751, ,           1.4,     0.4057751, ,           1.4,     0.4057751, ,           1.4,     0.4057751, ,           1.4,     0.4057751, , 
          1.6,     0.4210065, ,           1.6,     0.4210065, ,           1.6,     0.4210065, ,           1.6,     0.4210065, ,           1.6,     0.4210065, , 
          1.8,     0.4362283, ,           1.8,     0.4362283, ,           1.8,     0.4362283, ,           1.8,     0.4362283, ,           1.8,     0.4362283, , 
            2,     0.4514402, ,             2,     0.4514402, ,             2,     0.4514402, ,             2,     0.4514402, ,             2,     0.4514402, , 
          2.2,     0.4666417, ,           2.2,     0.4666417, ,           2.2,     0.4666417, ,           2.2,     0.4666417, ,           2.2,     0.4666417, , 
          2.4,     0.4818324, ,           2.4,     0.4818324, ,           2.4,     0.4818324, ,           2.4,     0.4818324, ,           2.4,     0.4818324, , 
          2.6,      0.497012, ,           2.6,      0.497012, ,           2.6,      0.497012, ,           2.6,      0.497012, ,           2.6,      0.497012, , 
          2.8,       0.51218, ,           2.8,       0.51218, ,           2.8,       0.51218, ,           2.8,       0.51218, ,           2.8,       0.51218, , 
            3,     0.5273361, ,             3,     0.5273361, ,             3,     0.5273361, ,             3,     0.5273361, ,             3,     0.5273361, , 
          3.2,     0.5424799, ,           3.2,     0.5424799, ,           3.2,     0.5424799, ,           3.2,     0.5424799, ,           3.2,     0.5424799, , 
          3.4,      0.557611, ,           3.4,      0.557611, ,           3.4,      0.557611, ,           3.4,      0.557611, ,           3.4,      0.557611, , 
          3.6,     0.5727289, ,           3.6,     0.5727289, ,           3.6,     0.5727289, ,           3.6,     0.5727289, ,           3.6,     0.5727289, , 
          3.8,     0.5878334, ,           3.8,     0.5878334, ,           3.8,     0.5878334, ,           3.8,     0.5878334, ,           3.8,     0.5878334, , 
            4,      0.602924, ,             4,      0.602924, ,             4,      0.602924, ,             4,      0.602924, ,             4,      0.602924, , 
          4.2,     0.6180004, ,           4.2,     0.6180004, ,           4.2,     0.6180004, ,           4.2,     0.6180004, ,           4.2,     0.6180004, , 
          4.4,     0.6330621, ,           4.4,     0.6330621, ,           4.4,     0.6330621, ,           4.4,     0.6330621, ,           4.4,     0.6330621, , 
          4.6,     0.6481088, ,           4.6,     0.6481088, ,           4.6,     0.6481088, ,           4.6,     0.6481088, ,           4.6,     0.6481088, , 
          4.8,     0.6631401, ,           4.8,     0.6631401, ,           4.8,     0.6631401, ,           4.8,     0.6631401, ,           4.8,     0.6631401, , 
            5,     0.6781556, ,             5,     0.6781556, ,             5,     0.6781556, ,             5,     0.6781556, ,             5,     0.6781556, , 
          5.2,     0.6931549, ,           5.2,     0.6931549, ,           5.2,     0.6931549, ,           5.2,     0.6931549, ,           5.2,     0.6931549, , 
          5.4,     0.7081377, ,           5.4,     0.7081377, ,           5.4,     0.7081377, , , , , , , , 
          5.6,     0.7231036, , , , , , , , , , , , , , 

