Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      3.634542, ,            -1,      3.353122, ,            -1,      3.287805, ,            -1,       4.95545, ,            -1,       4.35587, , 
         -0.8,      3.568012, ,          -0.8,      3.296081, ,          -0.8,      3.233035, ,          -0.8,      4.838467, ,          -0.8,      4.262186, , 
         -0.6,      3.511942, ,          -0.6,       3.24894, ,          -0.6,      3.188166, ,          -0.6,      4.736042, ,          -0.6,      4.180929, , 
         -0.4,       3.46492, ,          -0.4,      3.210243, ,          -0.4,      3.151583, ,          -0.4,      4.646473, ,          -0.4,      4.110606, , 
         -0.2,      3.425701, ,          -0.2,      3.178959, ,          -0.2,      3.122105, ,          -0.2,      4.568099, ,          -0.2,      4.049911, , 
            0,      3.393291, ,             0,      3.154086, ,             0,      3.098973, ,             0,      4.499788, ,             0,      3.997703, , 
          0.2,       3.36699, ,           0.2,      3.134796, ,           0.2,      3.081458, ,           0.2,      4.440585, ,           0.2,      3.953202, , 
          0.4,      3.346228, ,           0.4,      3.120358, ,           0.4,      3.068684, ,           0.4,      4.389547, ,           0.4,      3.915638, , 
          0.6,       3.33025, ,           0.6,      3.110309, ,           0.6,      3.060147, ,           0.6,      4.345618, ,           0.6,      3.884115, , 
          0.8,       3.31867, ,           0.8,      3.104221, ,           0.8,      3.055419, ,           0.8,      4.308241, ,           0.8,       3.85816, , 
            1,      3.311061, ,             1,      3.101698, ,             1,      3.054191, ,             1,      4.276876, ,             1,      3.837213, , 
          1.2,       3.30714, ,           1.2,      3.102377, ,           1.2,      3.056096, ,           1.2,      4.251021, ,           1.2,      3.820977, , 
          1.4,      3.306562, ,           1.4,      3.106035, ,           1.4,       3.06088, ,           1.4,      4.230272, ,           1.4,       3.80904, , 
          1.6,      3.309039, ,           1.6,      3.112475, ,           1.6,      3.068302, ,           1.6,      4.214239, ,           1.6,      3.801034, , 
          1.8,      3.314343, ,           1.8,      3.121483, ,           1.8,      3.078142, ,           1.8,      4.202596, ,           1.8,      3.796697, , 
            2,      3.322244, ,             2,      3.132876, ,             2,      3.090278, ,             2,      4.195152, ,             2,      3.795773, , 
          2.2,      3.332588, ,           2.2,      3.146453, ,           2.2,      3.104541, ,           2.2,       4.19162, ,           2.2,      3.798091, , 
          2.4,      3.345287, ,           2.4,      3.162096, ,           2.4,      3.120807, ,           2.4,      4.191823, ,           2.4,      3.803465, , 
          2.6,       3.36029, ,           2.6,      3.179739, ,           2.6,      3.139012, ,           2.6,      4.195739, ,           2.6,      3.811808, , 
          2.8,      3.377536, ,           2.8,      3.199245, ,           2.8,      3.159008, ,           2.8,      4.203218, ,           2.8,      3.823039, , 
            3,      3.397029, ,             3,      3.220733, ,             3,      3.180917, ,             3,      4.214235, ,             3,      3.837153, , 
          3.2,      3.418997, ,           3.2,      3.244583, ,           3.2,      3.205173, ,           3.2,       4.22887, ,           3.2,      3.854219, , 
          3.4,      3.444087, ,           3.4,      3.272186, ,           3.4,      3.233507, ,           3.4,       4.24733, ,           3.4,      3.874473, , 
          3.6,      3.474063, ,           3.6,      3.307121, ,           3.6,      3.270164, ,           3.6,      4.270196, ,           3.6,      3.898612, , 
          3.8,      3.511659, ,           3.8,      3.352929, ,           3.8,      3.318716, ,           3.8,      4.298421, ,           3.8,      3.927758, , 
            4,        3.5593, ,             4,       3.41246, ,             4,      3.382243, ,             4,       4.33309, ,             4,      3.963383, , 
          4.2,      3.619345, ,           4.2,       3.48184, ,           4.2,      3.452272, ,           4.2,      4.375585, ,           4.2,      4.007129, , 
          4.4,      3.690018, ,           4.4,      3.562587, ,           4.4,      3.532258, ,           4.4,      4.426725, ,           4.4,      4.059766, , 
          4.6,      3.767712, ,           4.6,      3.648428, ,           4.6,      3.617953, ,           4.6,      4.486694, ,           4.6,      4.121608, , 
          4.8,      3.851337, ,           4.8,      3.726364, ,           4.8,      3.681881, ,           4.8,      4.554356, ,           4.8,      4.192201, , 
            5,      3.943085, ,             5,      3.803507, ,             5,      3.754578, ,             5,      4.628045, ,             5,      4.270931, , 
          5.2,      4.046894, ,           5.2,      3.888241, ,           5.2,      3.825997, ,           5.2,       4.70679, ,           5.2,      4.357162, , 
          5.4,      4.166136, ,           5.4,      3.974876, ,           5.4,      3.923355, ,           5.4,      4.791715, ,           5.4,      4.452024, , 
          5.6,      4.293531, ,           5.6,      4.077875, ,           5.6,      4.036532, ,           5.6,      4.887749, ,           5.6,      4.558257, , 

