Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.3548372, ,            -1,     0.3548372, ,            -1,     0.3548372, , 
         -0.8,     0.3704146, ,          -0.8,     0.3704146, ,          -0.8,     0.3704146, , 
         -0.6,     0.3859844, ,          -0.6,     0.3859844, ,          -0.6,     0.3859844, , 
         -0.4,     0.4015463, ,          -0.4,     0.4015463, ,          -0.4,     0.4015463, , 
         -0.2,     0.4170998, ,          -0.2,     0.4170998, ,          -0.2,     0.4170998, , 
            0,     0.4326446, ,             0,     0.4326446, ,             0,     0.4326446, , 
          0.2,     0.4481803, ,           0.2,     0.4481803, ,           0.2,     0.4481803, , 
          0.4,     0.4637064, ,           0.4,     0.4637064, ,           0.4,     0.4637064, , 
          0.6,     0.4792227, ,           0.6,     0.4792227, ,           0.6,     0.4792227, , 
          0.8,     0.4947286, ,           0.8,     0.4947286, ,           0.8,     0.4947286, , 
            1,     0.5102238, ,             1,     0.5102238, ,             1,     0.5102238, , 
          1.2,     0.5257079, ,           1.2,     0.5257079, ,           1.2,     0.5257079, , 
          1.4,     0.5411806, ,           1.4,     0.5411806, ,           1.4,     0.5411806, , 
          1.6,     0.5566413, ,           1.6,     0.5566413, ,           1.6,     0.5566413, , 
          1.8,     0.5720898, ,           1.8,     0.5720898, ,           1.8,     0.5720898, , 
            2,     0.5875257, ,             2,     0.5875257, ,             2,     0.5875257, , 
          2.2,     0.6029485, ,           2.2,     0.6029485, ,           2.2,     0.6029485, , 
          2.4,     0.6183579, ,           2.4,     0.6183579, ,           2.4,     0.6183579, , 
          2.6,     0.6337534, ,           2.6,     0.6337534, ,           2.6,     0.6337534, , 
          2.8,     0.6491348, ,           2.8,     0.6491348, ,           2.8,     0.6491348, , 
            3,     0.6645015, ,             3,     0.6645015, ,             3,     0.6645015, , 
          3.2,     0.6798533, ,           3.2,     0.6798533, ,           3.2,     0.6798533, , 
          3.4,     0.6951898, ,           3.4,     0.6951898, ,           3.4,     0.6951898, , 
          3.6,     0.7105105, ,           3.6,     0.7105105, ,           3.6,     0.7105105, , 
          3.8,      0.725815, ,           3.8,      0.725815, ,           3.8,      0.725815, , 
            4,     0.7411031, ,             4,     0.7411031, ,             4,     0.7411031, , 
          4.2,     0.7563743, ,           4.2,     0.7563743, ,           4.2,     0.7563743, , 
          4.4,     0.7716282, ,           4.4,     0.7716282, ,           4.4,     0.7716282, , 
          4.6,     0.7868646, ,           4.6,     0.7868646, ,           4.6,     0.7868646, , 
          4.8,     0.8020829, ,           4.8,     0.8020829, ,           4.8,     0.8020829, , 
            5,     0.8172828, ,             5,     0.8172828, ,             5,     0.8172828, , 

