Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
            1,     0.5954671, ,             1,     0.5954671, ,             1,     0.5954671, ,             1,     0.5954671, ,             1,     0.5954671, ,             1,     0.5954671, ,             1,     0.5954671, ,             1,     0.5954671, ,             1,     0.5954671, ,             1,     0.5954671, ,             1,     0.5954671, , 
          1.2,      0.595389, ,           1.2,      0.595389, ,           1.2,      0.595389, ,           1.2,      0.595389, ,           1.2,      0.595389, ,           1.2,      0.595389, ,           1.2,      0.595389, ,           1.2,      0.595389, ,           1.2,      0.595389, ,           1.2,      0.595389, ,           1.2,      0.595389, , 
          1.4,     0.5953041, ,           1.4,     0.5953041, ,           1.4,     0.5953041, ,           1.4,     0.5953041, ,           1.4,     0.5953041, ,           1.4,     0.5953041, ,           1.4,     0.5953041, ,           1.4,     0.5953041, ,           1.4,     0.5953041, ,           1.4,     0.5953041, ,           1.4,     0.5953041, , 
          1.6,      0.595213, ,           1.6,      0.595213, ,           1.6,      0.595213, ,           1.6,      0.595213, ,           1.6,      0.595213, ,           1.6,      0.595213, ,           1.6,      0.595213, ,           1.6,      0.595213, ,           1.6,      0.595213, ,           1.6,      0.595213, ,           1.6,      0.595213, , 
          1.8,     0.5951159, ,           1.8,     0.5951159, ,           1.8,     0.5951159, ,           1.8,     0.5951159, ,           1.8,     0.5951159, ,           1.8,     0.5951159, ,           1.8,     0.5951159, ,           1.8,     0.5951159, ,           1.8,     0.5951159, ,           1.8,     0.5951159, ,           1.8,     0.5951159, , 
            2,     0.5950134, ,             2,     0.5950134, ,             2,     0.5950134, ,             2,     0.5950134, ,             2,     0.5950134, ,             2,     0.5950134, ,             2,     0.5950134, ,             2,     0.5950134, ,             2,     0.5950134, ,             2,     0.5950134, ,             2,     0.5950134, , 
          2.2,     0.5949057, ,           2.2,     0.5949057, ,           2.2,     0.5949057, ,           2.2,     0.5949057, ,           2.2,     0.5949057, ,           2.2,     0.5949057, ,           2.2,     0.5949057, ,           2.2,     0.5949057, ,           2.2,     0.5949057, ,           2.2,     0.5949057, ,           2.2,     0.5949057, , 
          2.4,     0.5947931, ,           2.4,     0.5947931, ,           2.4,     0.5947931, ,           2.4,     0.5947931, ,           2.4,     0.5947931, ,           2.4,     0.5947931, ,           2.4,     0.5947931, ,           2.4,     0.5947931, ,           2.4,     0.5947931, ,           2.4,     0.5947931, ,           2.4,     0.5947931, , 
          2.6,      0.594676, ,           2.6,      0.594676, ,           2.6,      0.594676, ,           2.6,      0.594676, ,           2.6,      0.594676, ,           2.6,      0.594676, ,           2.6,      0.594676, ,           2.6,      0.594676, ,           2.6,      0.594676, ,           2.6,      0.594676, ,           2.6,      0.594676, , 
          2.8,     0.5945545, ,           2.8,     0.5945545, ,           2.8,     0.5945545, ,           2.8,     0.5945545, ,           2.8,     0.5945545, ,           2.8,     0.5945545, ,           2.8,     0.5945545, ,           2.8,     0.5945545, ,           2.8,     0.5945545, ,           2.8,     0.5945545, ,           2.8,     0.5945545, , 
            3,     0.5944288, ,             3,     0.5944288, ,             3,     0.5944288, ,             3,     0.5944288, ,             3,     0.5944288, ,             3,     0.5944288, ,             3,     0.5944288, ,             3,     0.5944288, ,             3,     0.5944288, ,             3,     0.5944288, ,             3,     0.5944288, , 
          3.2,     0.5942992, ,           3.2,     0.5942992, ,           3.2,     0.5942992, ,           3.2,     0.5942992, ,           3.2,     0.5942992, ,           3.2,     0.5942992, ,           3.2,     0.5942992, ,           3.2,     0.5942992, ,           3.2,     0.5942992, ,           3.2,     0.5942992, ,           3.2,     0.5942992, , 
          3.4,     0.5941659, ,           3.4,     0.5941659, ,           3.4,     0.5941659, ,           3.4,     0.5941659, ,           3.4,     0.5941659, ,           3.4,     0.5941659, ,           3.4,     0.5941659, ,           3.4,     0.5941659, ,           3.4,     0.5941659, ,           3.4,     0.5941659, ,           3.4,     0.5941659, , 
          3.6,     0.5940289, ,           3.6,     0.5940289, ,           3.6,     0.5940289, ,           3.6,     0.5940289, ,           3.6,     0.5940289, ,           3.6,     0.5940289, ,           3.6,     0.5940289, ,           3.6,     0.5940289, ,           3.6,     0.5940289, ,           3.6,     0.5940289, ,           3.6,     0.5940289, , 
          3.8,     0.5938885, ,           3.8,     0.5938885, ,           3.8,     0.5938885, ,           3.8,     0.5938885, ,           3.8,     0.5938885, ,           3.8,     0.5938885, ,           3.8,     0.5938885, ,           3.8,     0.5938885, ,           3.8,     0.5938885, ,           3.8,     0.5938885, ,           3.8,     0.5938885, , 
            4,     0.5937448, ,             4,     0.5937448, ,             4,     0.5937448, ,             4,     0.5937448, ,             4,     0.5937448, ,             4,     0.5937448, ,             4,     0.5937448, ,             4,     0.5937448, ,             4,     0.5937448, ,             4,     0.5937448, ,             4,     0.5937448, , 
          4.2,     0.5935978, ,           4.2,     0.5935978, ,           4.2,     0.5935978, ,           4.2,     0.5935978, ,           4.2,     0.5935978, ,           4.2,     0.5935978, ,           4.2,     0.5935978, ,           4.2,     0.5935978, ,           4.2,     0.5935978, ,           4.2,     0.5935978, ,           4.2,     0.5935978, , 
          4.4,     0.5934478, ,           4.4,     0.5934478, ,           4.4,     0.5934478, ,           4.4,     0.5934478, ,           4.4,     0.5934478, ,           4.4,     0.5934478, ,           4.4,     0.5934478, ,           4.4,     0.5934478, ,           4.4,     0.5934478, ,           4.4,     0.5934478, ,           4.4,     0.5934478, , 
          4.6,     0.5932947, ,           4.6,     0.5932947, ,           4.6,     0.5932947, ,           4.6,     0.5932947, ,           4.6,     0.5932947, ,           4.6,     0.5932947, ,           4.6,     0.5932947, ,           4.6,     0.5932947, ,           4.6,     0.5932947, ,           4.6,     0.5932947, ,           4.6,     0.5932947, , 
          4.8,     0.5931388, ,           4.8,     0.5931388, ,           4.8,     0.5931388, ,           4.8,     0.5931388, ,           4.8,     0.5931388, ,           4.8,     0.5931388, ,           4.8,     0.5931388, ,           4.8,     0.5931388, ,           4.8,     0.5931388, ,           4.8,     0.5931388, ,           4.8,     0.5931388, , 
            5,     0.5929801, ,             5,     0.5929801, ,             5,     0.5929801, ,             5,     0.5929801, ,             5,     0.5929801, ,             5,     0.5929801, ,             5,     0.5929801, ,             5,     0.5929801, ,             5,     0.5929801, ,             5,     0.5929801, ,             5,     0.5929801, , 
          5.2,     0.5928187, ,           5.2,     0.5928187, ,           5.2,     0.5928187, ,           5.2,     0.5928187, ,           5.2,     0.5928187, ,           5.2,     0.5928187, ,           5.2,     0.5928187, ,           5.2,     0.5928187, ,           5.2,     0.5928187, ,           5.2,     0.5928187, ,           5.2,     0.5928187, , 
          5.4,     0.5926547, ,           5.4,     0.5926547, ,           5.4,     0.5926547, ,           5.4,     0.5926547, ,           5.4,     0.5926547, ,           5.4,     0.5926547, ,           5.4,     0.5926547, ,           5.4,     0.5926547, ,           5.4,     0.5926547, ,           5.4,     0.5926547, ,           5.4,     0.5926547, , 
          5.6,     0.5924881, ,           5.6,     0.5924881, ,           5.6,     0.5924881, ,           5.6,     0.5924881, ,           5.6,     0.5924881, ,           5.6,     0.5924881, ,           5.6,     0.5924881, ,           5.6,     0.5924881, ,           5.6,     0.5924881, ,           5.6,     0.5924881, ,           5.6,     0.5924881, , 
          5.8,      0.592319, ,           5.8,      0.592319, ,           5.8,      0.592319, ,           5.8,      0.592319, ,           5.8,      0.592319, ,           5.8,      0.592319, ,           5.8,      0.592319, ,           5.8,      0.592319, ,           5.8,      0.592319, ,           5.8,      0.592319, ,           5.8,      0.592319, , 
            6,     0.5921475, ,             6,     0.5921475, ,             6,     0.5921475, ,             6,     0.5921475, ,             6,     0.5921475, ,             6,     0.5921475, ,             6,     0.5921475, ,             6,     0.5921475, ,             6,     0.5921475, ,             6,     0.5921475, ,             6,     0.5921475, , 
          6.2,     0.5919736, ,           6.2,     0.5919736, ,           6.2,     0.5919736, ,           6.2,     0.5919736, ,           6.2,     0.5919736, ,           6.2,     0.5919736, ,           6.2,     0.5919736, ,           6.2,     0.5919736, ,           6.2,     0.5919736, ,           6.2,     0.5919736, ,           6.2,     0.5919736, , 
          6.4,     0.5917974, ,           6.4,     0.5917974, ,           6.4,     0.5917974, ,           6.4,     0.5917974, ,           6.4,     0.5917974, ,           6.4,     0.5917974, ,           6.4,     0.5917974, ,           6.4,     0.5917974, ,           6.4,     0.5917974, ,           6.4,     0.5917974, ,           6.4,     0.5917974, , 
          6.6,      0.591619, ,           6.6,      0.591619, ,           6.6,      0.591619, ,           6.6,      0.591619, ,           6.6,      0.591619, ,           6.6,      0.591619, ,           6.6,      0.591619, ,           6.6,      0.591619, ,           6.6,      0.591619, ,           6.6,      0.591619, ,           6.6,      0.591619, , 
          6.8,     0.5914385, ,           6.8,     0.5914385, ,           6.8,     0.5914385, ,           6.8,     0.5914385, ,           6.8,     0.5914385, ,           6.8,     0.5914385, ,           6.8,     0.5914385, ,           6.8,     0.5914385, ,           6.8,     0.5914385, ,           6.8,     0.5914385, ,           6.8,     0.5914385, , 
            7,     0.5912557, ,             7,     0.5912557, ,             7,     0.5912557, ,             7,     0.5912557, ,             7,     0.5912557, ,             7,     0.5912557, ,             7,     0.5912557, ,             7,     0.5912557, ,             7,     0.5912557, ,             7,     0.5912557, ,             7,     0.5912557, , 
          7.2,      0.591071, ,           7.2,      0.591071, ,           7.2,      0.591071, ,           7.2,      0.591071, ,           7.2,      0.591071, ,           7.2,      0.591071, ,           7.2,      0.591071, ,           7.2,      0.591071, ,           7.2,      0.591071, ,           7.2,      0.591071, ,           7.2,      0.591071, , 
          7.4,     0.5908841, ,           7.4,     0.5908841, ,           7.4,     0.5908841, ,           7.4,     0.5908841, ,           7.4,     0.5908841, ,           7.4,     0.5908841, ,           7.4,     0.5908841, ,           7.4,     0.5908841, ,           7.4,     0.5908841, ,           7.4,     0.5908841, ,           7.4,     0.5908841, , 
          7.6,     0.5906953, ,           7.6,     0.5906953, ,           7.6,     0.5906953, ,           7.6,     0.5906953, ,           7.6,     0.5906953, ,           7.6,     0.5906953, ,           7.6,     0.5906953, ,           7.6,     0.5906953, ,           7.6,     0.5906953, ,           7.6,     0.5906953, ,           7.6,     0.5906953, , 
          7.8,     0.5905046, ,           7.8,     0.5905046, ,           7.8,     0.5905046, ,           7.8,     0.5905046, ,           7.8,     0.5905046, ,           7.8,     0.5905046, ,           7.8,     0.5905046, ,           7.8,     0.5905046, ,           7.8,     0.5905046, ,           7.8,     0.5905046, ,           7.8,     0.5905046, , 
            8,      0.590312, ,             8,      0.590312, ,             8,      0.590312, ,             8,      0.590312, ,             8,      0.590312, ,             8,      0.590312, ,             8,      0.590312, ,             8,      0.590312, ,             8,      0.590312, ,             8,      0.590312, ,             8,      0.590312, , 
          8.2,     0.5901175, ,           8.2,     0.5901175, ,           8.2,     0.5901175, ,           8.2,     0.5901175, ,           8.2,     0.5901175, ,           8.2,     0.5901175, ,           8.2,     0.5901175, ,           8.2,     0.5901175, ,           8.2,     0.5901175, ,           8.2,     0.5901175, ,           8.2,     0.5901175, , 
          8.4,     0.5899212, ,           8.4,     0.5899212, ,           8.4,     0.5899212, ,           8.4,     0.5899212, ,           8.4,     0.5899212, ,           8.4,     0.5899212, ,           8.4,     0.5899212, ,           8.4,     0.5899212, ,           8.4,     0.5899212, ,           8.4,     0.5899212, ,           8.4,     0.5899212, , 
          8.6,     0.5897231, ,           8.6,     0.5897231, ,           8.6,     0.5897231, ,           8.6,     0.5897231, ,           8.6,     0.5897231, ,           8.6,     0.5897231, ,           8.6,     0.5897231, ,           8.6,     0.5897231, ,           8.6,     0.5897231, ,           8.6,     0.5897231, ,           8.6,     0.5897231, , 
          8.8,     0.5895234, ,           8.8,     0.5895234, ,           8.8,     0.5895234, ,           8.8,     0.5895234, ,           8.8,     0.5895234, ,           8.8,     0.5895234, ,           8.8,     0.5895234, ,           8.8,     0.5895234, ,           8.8,     0.5895234, ,           8.8,     0.5895234, ,           8.8,     0.5895234, , 
            9,     0.5893219, ,             9,     0.5893219, ,             9,     0.5893219, ,             9,     0.5893219, ,             9,     0.5893219, ,             9,     0.5893219, ,             9,     0.5893219, ,             9,     0.5893219, ,             9,     0.5893219, ,             9,     0.5893219, ,             9,     0.5893219, , 

