Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.5527131, , 
         -0.8,     0.5526592, , 
         -0.6,     0.5525932, , 
         -0.4,     0.5525162, , 
         -0.2,     0.5524293, , 
            0,     0.5523333, , 
          0.2,     0.5522289, , 
          0.4,     0.5521166, , 
          0.6,     0.5519971, , 
          0.8,     0.5518708, , 
            1,      0.551738, , 
          1.2,      0.551599, , 
          1.4,     0.5514543, , 
          1.6,     0.5513039, , 
          1.8,     0.5511483, , 
            2,     0.5509874, , 
          2.2,     0.5508217, , 
          2.4,     0.5506511, , 
          2.6,     0.5504759, , 
          2.8,     0.5502961, , 
            3,      0.550112, , 
          3.2,     0.5499235, , 
          3.4,     0.5497309, , 
          3.6,     0.5495341, , 
          3.8,     0.5493334, , 
            4,     0.5491286, , 
          4.2,       0.54892, , 
          4.4,     0.5487076, , 
          4.6,     0.5484915, , 
          4.8,     0.5482716, , 
            5,     0.5480481, , 
          5.2,     0.5478211, , 
          5.4,     0.5475905, , 
          5.6,     0.5473564, , 
          5.8,     0.5471189, , 
            6,      0.546878, , 
          6.2,     0.5466337, , 
          6.4,     0.5463861, , 
          6.6,     0.5461353, , 
          6.8,     0.5458812, , 
            7,      0.545624, , 
          7.2,     0.5453635, , 
          7.4,        0.5451, , 
          7.6,     0.5448333, , 
          7.8,     0.5445636, , 
            8,     0.5442909, , 
          8.2,     0.5440152, , 
          8.4,     0.5437366, , 
          8.6,     0.5434551, , 
          8.8,     0.5431706, , 
            9,     0.5428833, , 
          9.2,     0.5425932, , 
          9.4,     0.5423003, , 
          9.6,     0.5420047, , 
          9.8,     0.5417064, , 
           10,     0.5414053, , 
         10.2,     0.5411016, , 
         10.4,     0.5407953, , 
         10.6,     0.5404864, , 
         10.8,      0.540175, , 
           11,      0.539861, , 
         11.2,     0.5395446, , 
         11.4,     0.5392257, , 
         11.6,     0.5389044, , 
         11.8,     0.5385807, , 
           12,     0.5382546, , 

