Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      3.483415, ,            -1,      3.208179, ,            -1,      4.186324, , 
         -0.8,      3.418268, ,          -0.8,      3.152457, ,          -0.8,      4.094378, , 
         -0.6,      3.363153, ,          -0.6,      3.106192, ,          -0.6,      4.014562, , 
         -0.4,      3.316622, ,          -0.4,      3.068082, ,          -0.4,      3.945362, , 
         -0.2,      3.277553, ,          -0.2,      3.036997, ,          -0.2,       3.88546, , 
            0,       3.24511, ,             0,      3.011929, ,             0,      3.833906, , 
          0.2,      3.218675, ,           0.2,      2.992145, ,           0.2,      3.789875, , 
          0.4,      3.197442, ,           0.4,      2.977116, ,           0.4,      3.752414, , 
          0.6,       3.18093, ,           0.6,      2.966297, ,           0.6,      3.720895, , 
          0.8,      3.168711, ,           0.8,      2.959268, ,           0.8,      3.694798, , 
            1,      3.160413, ,             1,      2.955719, ,             1,      3.673712, , 
          1.2,      3.155646, ,           1.2,      2.955365, ,           1.2,      3.657184, , 
          1.4,      3.154109, ,           1.4,      2.957969, ,           1.4,      3.644833, , 
          1.6,      3.155546, ,           1.6,      2.963312, ,           1.6,      3.636376, , 
          1.8,      3.159737, ,           1.8,      2.971124, ,           1.8,      3.631541, , 
            2,      3.166509, ,             2,      2.981195, ,             2,      3.630112, , 
          2.2,      3.175798, ,           2.2,      2.993447, ,           2.2,      3.631924, , 
          2.4,      3.187563, ,           2.4,      3.007777, ,           2.4,      3.636887, , 
          2.6,      3.201642, ,           2.6,      3.024125, ,           2.6,      3.644875, , 
          2.8,      3.218114, ,           2.8,      3.042586, ,           2.8,      3.655929, , 
            3,      3.237285, ,             3,      3.063709, ,             3,      3.670158, , 
          3.2,      3.259967, ,           3.2,      3.089281, ,           3.2,       3.68785, , 
          3.4,      3.288271, ,           3.4,        3.1233, ,           3.4,      3.709838, , 
          3.6,      3.325426, ,           3.6,      3.169942, ,           3.6,      3.737534, , 
          3.8,      3.374116, ,           3.8,      3.231007, ,           3.8,      3.772674, , 
            4,      3.436169, ,             4,       3.30266, ,             4,      3.816789, , 
          4.2,      3.508663, ,           4.2,      3.385776, ,           4.2,      3.870716, , 
          4.4,      3.587859, ,           4.4,      3.468943, ,           4.4,      3.934515, , 
          4.6,      3.673902, ,           4.6,      3.544845, ,           4.6,      4.007505, , 
          4.8,      3.769996, ,           4.8,      3.626222, ,           4.8,      4.088939, , 
            5,      3.879943, ,             5,      3.707288, ,             5,      4.178668, , 
          5.2,      4.008027, ,           5.2,      3.806508, ,           5.2,      4.278564, , 
          5.4,      4.141323, ,           5.4,      3.911531, ,           5.4,      4.394064, , 

