Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      4.887357, ,            -1,      4.559692, ,            -1,      5.757171, , 
         -0.8,      4.796068, ,          -0.8,      4.474361, ,          -0.8,      5.639811, , 
         -0.6,      4.721077, ,          -0.6,        4.4068, ,          -0.6,      5.538336, , 
         -0.4,      4.659376, ,          -0.4,       4.35328, ,          -0.4,      5.451002, , 
         -0.2,      4.608769, ,          -0.2,      4.311238, ,          -0.2,       5.37594, , 
            0,      4.567878, ,             0,      4.278397, ,             0,      5.311817, , 
          0.2,      4.535318, ,           0.2,      4.253757, ,           0.2,        5.2573, , 
          0.4,      4.510141, ,           0.4,      4.236073, ,           0.4,      5.211421, , 
          0.6,       4.49143, ,           0.6,      4.224546, ,           0.6,       5.17326, , 
          0.8,      4.478515, ,           0.8,      4.218426, ,           0.8,      5.142111, , 
            1,      4.470756, ,             1,      4.216893, ,             1,      5.117168, , 
          1.2,      4.467672, ,           1.2,      4.219697, ,           1.2,      5.097905, , 
          1.4,      4.468875, ,           1.4,      4.226517, ,           1.4,      5.083862, , 
          1.6,      4.473988, ,           1.6,      4.236865, ,           1.6,      5.074565, , 
          1.8,      4.482696, ,           1.8,        4.2506, ,           1.8,      5.069667, , 
            2,      4.494533, ,             2,       4.26726, ,             2,      5.068693, , 
          2.2,      4.509363, ,           2.2,      4.286617, ,           2.2,      5.071414, , 
          2.4,       4.52689, ,           2.4,      4.308389, ,           2.4,      5.077501, , 
          2.6,      4.546956, ,           2.6,      4.332397, ,           2.6,      5.086772, , 
          2.8,      4.569372, ,           2.8,      4.358544, ,           2.8,      5.099026, , 
            3,      4.593957, ,             3,      4.386646, ,             3,      5.114054, , 
          3.2,      4.620516, ,           3.2,      4.416582, ,           3.2,      5.131652, , 
          3.4,      4.648965, ,           3.4,      4.448241, ,           3.4,       5.15169, , 
          3.6,      4.679154, ,           3.6,      4.481511, ,           3.6,      5.174022, , 
          3.8,      4.710986, ,           3.8,      4.516265, ,           3.8,       5.19854, , 
            4,      4.744365, ,             4,      4.552379, ,             4,      5.225096, , 
          4.2,      4.779265, ,           4.2,      4.589822, ,           4.2,      5.253656, , 
          4.4,      4.815605, ,           4.4,      4.628518, ,           4.4,      5.284059, , 
          4.6,      4.853366, ,           4.6,      4.668432, ,           4.6,      5.316277, , 
          4.8,      4.892452, ,           4.8,       4.70948, ,           4.8,      5.350236, , 
            5,      4.932892, ,             5,      4.751733, ,             5,      5.385938, , 
          5.2,      4.974655, ,           5.2,      4.795172, ,           5.2,      5.423344, , 
          5.4,      5.017879, ,           5.4,      4.840027, ,           5.4,      5.462494, , 
          5.6,      5.062773, ,           5.6,      4.886739, ,           5.6,       5.50345, , 
          5.8,      5.109861, ,           5.8,      4.936522, ,           5.8,      5.546393, , 
            6,      5.160144, ,             6,      4.991004, ,             6,      5.591722, , 
          6.2,      5.214746, ,           6.2,        5.0515, ,           6.2,      5.639903, , 
          6.4,      5.274581, ,           6.4,      5.119364, ,           6.4,      5.691499, , 
          6.6,      5.340692, ,           6.6,      5.192968, ,           6.6,      5.747205, , 
          6.8,      5.413358, ,           6.8,      5.272067, ,           6.8,      5.807451, , 
            7,       5.49131, ,             7,      5.357295, ,             7,      5.872508, , 
          7.2,      5.573048, ,           7.2,      5.445648, ,           7.2,      5.942481, , 
          7.4,      5.657972, ,           7.4,      5.530327, ,           7.4,      6.017274, , 
          7.6,      5.746498, ,           7.6,      5.612652, ,           7.6,      6.096453, , 
          7.8,      5.839555, ,           7.8,      5.696529, ,           7.8,        6.1797, , 
            8,      5.939213, ,             8,      5.785431, ,             8,      6.267058, , 
          8.2,       6.04567, ,           8.2,      5.871268, ,           8.2,      6.358889, , 
          8.4,      6.162207, ,           8.4,       5.96899, ,           8.4,       6.45569, , 
          8.6,      6.278514, ,           8.6,       6.06805, ,           8.6,      6.559199, , 
          8.8,      6.410727, ,           8.8,      6.176695, ,           8.8,      6.670767, , 

