Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      15.68721, ,            -1,       17.1573, ,            -1,      18.14041, ,            -1,      18.66686, ,            -1,      19.05348, ,            -1,      19.21415, ,            -1,       11.0022, ,            -1,      12.45912, ,            -1,      14.22702, , 
         -0.8,      16.02335, ,          -0.8,      17.49413, ,          -0.8,      18.47925, ,          -0.8,      19.00644, ,          -0.8,      19.39197, ,          -0.8,      19.55058, ,          -0.8,      11.29829, ,          -0.8,      12.77292, ,          -0.8,      14.55517, , 
         -0.6,      16.32499, ,          -0.6,      17.79146, ,          -0.6,      18.77386, ,          -0.6,       19.2989, ,          -0.6,      19.68271, ,          -0.6,      19.84015, ,          -0.6,       11.5731, ,          -0.6,      13.06142, ,          -0.6,      14.85306, , 
         -0.4,      16.59391, ,          -0.4,      18.05216, ,          -0.4,      19.02855, ,          -0.4,        19.549, ,          -0.4,      19.92894, ,          -0.4,      20.08452, ,          -0.4,      11.82692, ,          -0.4,      13.32525, ,          -0.4,      15.12227, , 
         -0.2,      16.83137, ,          -0.2,      18.27809, ,          -0.2,       19.2459, ,          -0.2,      19.76081, ,          -0.2,      20.13525, ,          -0.2,      20.28812, ,          -0.2,      12.05952, ,          -0.2,      13.56528, ,          -0.2,      15.36372, , 
            0,      17.03884, ,             0,      18.47086, ,             0,      19.42848, ,             0,      19.93733, ,             0,      20.30545, ,             0,      20.45539, ,             0,      12.27004, ,             0,      13.78174, ,             0,      15.57825, , 
          0.2,      17.21811, ,           0.2,      18.63258, ,           0.2,      19.57823, ,           0.2,      20.08018, ,           0.2,      20.44157, ,           0.2,      20.58896, ,           0.2,      12.45865, ,           0.2,      13.97609, ,           0.2,      15.76715, , 
          0.4,      17.37133, ,           0.4,      18.76577, ,           0.4,      19.69829, ,           0.4,      20.19286, ,           0.4,      20.54718, ,           0.4,      20.69175, ,           0.4,      12.62749, ,           0.4,      14.14943, ,           0.4,      15.93215, , 
          0.6,      17.49979, ,           0.6,      18.87212, ,           0.6,      19.79037, ,           0.6,      20.27733, ,           0.6,      20.62414, ,           0.6,      20.76555, ,           0.6,      12.77753, ,           0.6,      14.30214, ,           0.6,      16.07421, , 
          0.8,      17.60488, ,           0.8,       18.9535, ,           0.8,      19.85621, ,           0.8,      20.33513, ,           0.8,      20.67447, ,           0.8,      20.81296, ,           0.8,      12.90959, ,           0.8,      14.43511, ,           0.8,      16.19433, , 
            1,      17.68774, ,             1,      19.01178, ,             1,      19.89784, ,             1,      20.36829, ,             1,      20.70035, ,             1,      20.83602, ,             1,      13.02496, ,             1,      14.54908, ,             1,      16.29343, , 
          1.2,      17.74965, ,           1.2,      19.04868, ,           1.2,      19.91725, ,           1.2,      20.37876, ,           1.2,      20.70352, ,           1.2,      20.83618, ,           1.2,      13.12261, ,           1.2,      14.64453, ,           1.2,      16.37283, , 
          1.4,       17.7917, ,           1.4,      19.06562, ,           1.4,      19.91633, ,           1.4,      20.36862, ,           1.4,      20.68619, ,           1.4,      20.81571, ,           1.4,      13.20377, ,           1.4,      14.72243, ,           1.4,      16.43344, , 
          1.6,      17.81519, ,           1.6,      19.06399, ,           1.6,      19.89675, ,           1.6,      20.33972, ,           1.6,      20.65028, ,           1.6,      20.77668, ,           1.6,      13.26876, ,           1.6,      14.78317, ,           1.6,       16.4763, , 
