Alpha,T1-15.8 m/s-VLM2, , 
           -1,      4.294472, , 
         -0.8,      4.218302, , 
         -0.6,       4.15499, , 
         -0.4,      4.102552, , 
         -0.2,       4.05941, , 
            0,      4.024405, , 
          0.2,      3.996461, , 
          0.4,      3.974944, , 
          0.6,      3.959139, , 
          0.8,      3.948393, , 
            1,      3.942267, , 
          1.2,       3.94024, , 
          1.4,      3.941953, , 
          1.6,      3.947063, , 
          1.8,      3.955327, , 
            2,      3.966446, , 
          2.2,      3.980191, , 
          2.4,      3.996423, , 
          2.6,      4.014921, , 
          2.8,      4.035574, , 
            3,       4.05828, , 
          3.2,      4.082917, , 
          3.4,      4.109355, , 
          3.6,      4.137579, , 
          3.8,      4.167482, , 
            4,      4.199075, , 
          4.2,      4.232486, , 
          4.4,      4.267894, , 
          4.6,      4.306079, , 
          4.8,      4.348209, , 
            5,      4.396206, , 
          5.2,      4.451329, , 
          5.4,       4.51521, , 
          5.6,      4.587485, , 
          5.8,       4.66541, , 
            6,      4.747811, , 
          6.2,      4.834883, , 
          6.4,      4.928245, , 
          6.6,      5.030844, , 
          6.8,      5.143505, , 
            7,      5.265083, , 
          7.2,      5.393496, , 

