Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-12.3 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-19.1 m/s-VLM2, , Alpha,T1-2.5 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-25.2 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-29.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-6.3 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
            1,      0.434265, ,             1,      0.434265, ,             1,      0.434265, ,             1,      0.434265, ,             1,      0.434265, ,             1,      0.434265, ,             1,      0.434265, ,             1,      0.434265, ,             1,      0.434265, ,             1,      0.434265, ,             1,      0.434265, ,             1,      0.434265, ,             1,      0.434265, ,             1,      0.434265, ,             1,      0.434265, ,             1,      0.434265, ,             1,      0.434265, ,             1,      0.434265, ,             1,      0.434265, , 
          1.2,     0.4472336, ,           1.2,     0.4472336, ,           1.2,     0.4472336, ,           1.2,     0.4472336, ,           1.2,     0.4472336, ,           1.2,     0.4472336, ,           1.2,     0.4472336, ,           1.2,     0.4472336, ,           1.2,     0.4472336, ,           1.2,     0.4472336, ,           1.2,     0.4472336, ,           1.2,     0.4472336, ,           1.2,     0.4472336, ,           1.2,     0.4472336, ,           1.2,     0.4472336, ,           1.2,     0.4472336, ,           1.2,     0.4472336, ,           1.2,     0.4472336, ,           1.2,     0.4472336, , 
          1.4,     0.4601908, ,           1.4,     0.4601908, ,           1.4,     0.4601908, ,           1.4,     0.4601908, ,           1.4,     0.4601908, ,           1.4,     0.4601908, ,           1.4,     0.4601908, ,           1.4,     0.4601908, ,           1.4,     0.4601908, ,           1.4,     0.4601908, ,           1.4,     0.4601908, ,           1.4,     0.4601908, ,           1.4,     0.4601908, ,           1.4,     0.4601908, ,           1.4,     0.4601908, ,           1.4,     0.4601908, ,           1.4,     0.4601908, ,           1.4,     0.4601908, ,           1.4,     0.4601908, , 
          1.6,     0.4731363, ,           1.6,     0.4731363, ,           1.6,     0.4731363, ,           1.6,     0.4731363, ,           1.6,     0.4731363, ,           1.6,     0.4731363, ,           1.6,     0.4731363, ,           1.6,     0.4731363, ,           1.6,     0.4731363, ,           1.6,     0.4731363, ,           1.6,     0.4731363, ,           1.6,     0.4731363, ,           1.6,     0.4731363, ,           1.6,     0.4731363, ,           1.6,     0.4731363, ,           1.6,     0.4731363, ,           1.6,     0.4731363, ,           1.6,     0.4731363, ,           1.6,     0.4731363, , 
          1.8,     0.4860697, ,           1.8,     0.4860697, ,           1.8,     0.4860697, ,           1.8,     0.4860697, ,           1.8,     0.4860697, ,           1.8,     0.4860697, ,           1.8,     0.4860697, ,           1.8,     0.4860697, ,           1.8,     0.4860697, ,           1.8,     0.4860697, ,           1.8,     0.4860697, ,           1.8,     0.4860697, ,           1.8,     0.4860697, ,           1.8,     0.4860697, ,           1.8,     0.4860697, ,           1.8,     0.4860697, ,           1.8,     0.4860697, ,           1.8,     0.4860697, ,           1.8,     0.4860697, , 
            2,     0.4989906, ,             2,     0.4989906, ,             2,     0.4989906, ,             2,     0.4989906, ,             2,     0.4989906, ,             2,     0.4989906, ,             2,     0.4989906, ,             2,     0.4989906, ,             2,     0.4989906, ,             2,     0.4989906, ,             2,     0.4989906, ,             2,     0.4989906, ,             2,     0.4989906, ,             2,     0.4989906, ,             2,     0.4989906, ,             2,     0.4989906, ,             2,     0.4989906, ,             2,     0.4989906, ,             2,     0.4989906, , 
          2.2,     0.5118987, ,           2.2,     0.5118987, ,           2.2,     0.5118987, ,           2.2,     0.5118987, ,           2.2,     0.5118987, ,           2.2,     0.5118987, ,           2.2,     0.5118987, ,           2.2,     0.5118987, ,           2.2,     0.5118987, ,           2.2,     0.5118987, ,           2.2,     0.5118987, ,           2.2,     0.5118987, ,           2.2,     0.5118987, ,           2.2,     0.5118987, ,           2.2,     0.5118987, ,           2.2,     0.5118987, ,           2.2,     0.5118987, ,           2.2,     0.5118987, ,           2.2,     0.5118987, , 
          2.4,     0.5247934, ,           2.4,     0.5247934, ,           2.4,     0.5247934, ,           2.4,     0.5247934, ,           2.4,     0.5247934, ,           2.4,     0.5247934, ,           2.4,     0.5247934, ,           2.4,     0.5247934, ,           2.4,     0.5247934, ,           2.4,     0.5247934, ,           2.4,     0.5247934, ,           2.4,     0.5247934, ,           2.4,     0.5247934, ,           2.4,     0.5247934, ,           2.4,     0.5247934, ,           2.4,     0.5247934, ,           2.4,     0.5247934, ,           2.4,     0.5247934, ,           2.4,     0.5247934, , 
          2.6,     0.5376745, ,           2.6,     0.5376745, ,           2.6,     0.5376745, ,           2.6,     0.5376745, ,           2.6,     0.5376745, ,           2.6,     0.5376745, ,           2.6,     0.5376745, ,           2.6,     0.5376745, ,           2.6,     0.5376745, ,           2.6,     0.5376745, ,           2.6,     0.5376745, ,           2.6,     0.5376745, ,           2.6,     0.5376745, ,           2.6,     0.5376745, ,           2.6,     0.5376745, ,           2.6,     0.5376745, ,           2.6,     0.5376745, ,           2.6,     0.5376745, ,           2.6,     0.5376745, , 
          2.8,     0.5505416, ,           2.8,     0.5505416, ,           2.8,     0.5505416, ,           2.8,     0.5505416, ,           2.8,     0.5505416, ,           2.8,     0.5505416, ,           2.8,     0.5505416, ,           2.8,     0.5505416, ,           2.8,     0.5505416, ,           2.8,     0.5505416, ,           2.8,     0.5505416, ,           2.8,     0.5505416, ,           2.8,     0.5505416, ,           2.8,     0.5505416, ,           2.8,     0.5505416, ,           2.8,     0.5505416, ,           2.8,     0.5505416, ,           2.8,     0.5505416, ,           2.8,     0.5505416, , 
            3,     0.5633943, ,             3,     0.5633943, ,             3,     0.5633943, ,             3,     0.5633943, ,             3,     0.5633943, ,             3,     0.5633943, ,             3,     0.5633943, ,             3,     0.5633943, ,             3,     0.5633943, ,             3,     0.5633943, ,             3,     0.5633943, ,             3,     0.5633943, ,             3,     0.5633943, ,             3,     0.5633943, ,             3,     0.5633943, ,             3,     0.5633943, ,             3,     0.5633943, ,             3,     0.5633943, ,             3,     0.5633943, , 
          3.2,     0.5762321, ,           3.2,     0.5762321, ,           3.2,     0.5762321, ,           3.2,     0.5762321, ,           3.2,     0.5762321, ,           3.2,     0.5762321, ,           3.2,     0.5762321, ,           3.2,     0.5762321, ,           3.2,     0.5762321, ,           3.2,     0.5762321, ,           3.2,     0.5762321, ,           3.2,     0.5762321, ,           3.2,     0.5762321, ,           3.2,     0.5762321, ,           3.2,     0.5762321, ,           3.2,     0.5762321, ,           3.2,     0.5762321, ,           3.2,     0.5762321, ,           3.2,     0.5762321, , 
          3.4,     0.5890548, ,           3.4,     0.5890548, ,           3.4,     0.5890548, ,           3.4,     0.5890548, ,           3.4,     0.5890548, ,           3.4,     0.5890548, ,           3.4,     0.5890548, ,           3.4,     0.5890548, ,           3.4,     0.5890548, ,           3.4,     0.5890548, ,           3.4,     0.5890548, ,           3.4,     0.5890548, ,           3.4,     0.5890548, ,           3.4,     0.5890548, ,           3.4,     0.5890548, ,           3.4,     0.5890548, ,           3.4,     0.5890548, ,           3.4,     0.5890548, ,           3.4,     0.5890548, , 
          3.6,      0.601862, ,           3.6,      0.601862, ,           3.6,      0.601862, ,           3.6,      0.601862, ,           3.6,      0.601862, ,           3.6,      0.601862, ,           3.6,      0.601862, ,           3.6,      0.601862, ,           3.6,      0.601862, ,           3.6,      0.601862, ,           3.6,      0.601862, ,           3.6,      0.601862, ,           3.6,      0.601862, ,           3.6,      0.601862, ,           3.6,      0.601862, ,           3.6,      0.601862, ,           3.6,      0.601862, ,           3.6,      0.601862, ,           3.6,      0.601862, , 
          3.8,     0.6146531, ,           3.8,     0.6146531, ,           3.8,     0.6146531, ,           3.8,     0.6146531, ,           3.8,     0.6146531, ,           3.8,     0.6146531, ,           3.8,     0.6146531, ,           3.8,     0.6146531, ,           3.8,     0.6146531, ,           3.8,     0.6146531, ,           3.8,     0.6146531, ,           3.8,     0.6146531, ,           3.8,     0.6146531, ,           3.8,     0.6146531, ,           3.8,     0.6146531, ,           3.8,     0.6146531, ,           3.8,     0.6146531, ,           3.8,     0.6146531, ,           3.8,     0.6146531, , 
            4,      0.627428, ,             4,      0.627428, ,             4,      0.627428, ,             4,      0.627428, ,             4,      0.627428, ,             4,      0.627428, ,             4,      0.627428, ,             4,      0.627428, ,             4,      0.627428, ,             4,      0.627428, ,             4,      0.627428, ,             4,      0.627428, ,             4,      0.627428, ,             4,      0.627428, ,             4,      0.627428, ,             4,      0.627428, ,             4,      0.627428, ,             4,      0.627428, ,             4,      0.627428, , 
          4.2,     0.6401862, ,           4.2,     0.6401862, ,           4.2,     0.6401862, ,           4.2,     0.6401862, ,           4.2,     0.6401862, ,           4.2,     0.6401862, ,           4.2,     0.6401862, ,           4.2,     0.6401862, ,           4.2,     0.6401862, ,           4.2,     0.6401862, ,           4.2,     0.6401862, ,           4.2,     0.6401862, ,           4.2,     0.6401862, ,           4.2,     0.6401862, ,           4.2,     0.6401862, ,           4.2,     0.6401862, ,           4.2,     0.6401862, ,           4.2,     0.6401862, ,           4.2,     0.6401862, , 
          4.4,     0.6529273, ,           4.4,     0.6529273, ,           4.4,     0.6529273, ,           4.4,     0.6529273, ,           4.4,     0.6529273, ,           4.4,     0.6529273, ,           4.4,     0.6529273, ,           4.4,     0.6529273, ,           4.4,     0.6529273, ,           4.4,     0.6529273, ,           4.4,     0.6529273, ,           4.4,     0.6529273, ,           4.4,     0.6529273, ,           4.4,     0.6529273, ,           4.4,     0.6529273, ,           4.4,     0.6529273, ,           4.4,     0.6529273, ,           4.4,     0.6529273, ,           4.4,     0.6529273, , 
          4.6,      0.665651, ,           4.6,      0.665651, ,           4.6,      0.665651, ,           4.6,      0.665651, ,           4.6,      0.665651, ,           4.6,      0.665651, ,           4.6,      0.665651, ,           4.6,      0.665651, ,           4.6,      0.665651, ,           4.6,      0.665651, ,           4.6,      0.665651, ,           4.6,      0.665651, ,           4.6,      0.665651, ,           4.6,      0.665651, ,           4.6,      0.665651, ,           4.6,      0.665651, ,           4.6,      0.665651, ,           4.6,      0.665651, ,           4.6,      0.665651, , 
          4.8,     0.6783569, ,           4.8,     0.6783569, ,           4.8,     0.6783569, ,           4.8,     0.6783569, ,           4.8,     0.6783569, ,           4.8,     0.6783569, ,           4.8,     0.6783569, ,           4.8,     0.6783569, ,           4.8,     0.6783569, ,           4.8,     0.6783569, ,           4.8,     0.6783569, ,           4.8,     0.6783569, ,           4.8,     0.6783569, ,           4.8,     0.6783569, ,           4.8,     0.6783569, ,           4.8,     0.6783569, ,           4.8,     0.6783569, ,           4.8,     0.6783569, ,           4.8,     0.6783569, , 
            5,     0.6910446, ,             5,     0.6910446, ,             5,     0.6910446, ,             5,     0.6910446, ,             5,     0.6910446, ,             5,     0.6910446, ,             5,     0.6910446, ,             5,     0.6910446, ,             5,     0.6910446, ,             5,     0.6910446, ,             5,     0.6910446, ,             5,     0.6910446, ,             5,     0.6910446, ,             5,     0.6910446, ,             5,     0.6910446, ,             5,     0.6910446, ,             5,     0.6910446, ,             5,     0.6910446, ,             5,     0.6910446, , 
          5.2,     0.7037138, ,           5.2,     0.7037138, ,           5.2,     0.7037138, ,           5.2,     0.7037138, ,           5.2,     0.7037138, ,           5.2,     0.7037138, ,           5.2,     0.7037138, ,           5.2,     0.7037138, ,           5.2,     0.7037138, ,           5.2,     0.7037138, ,           5.2,     0.7037138, ,           5.2,     0.7037138, ,           5.2,     0.7037138, ,           5.2,     0.7037138, ,           5.2,     0.7037138, ,           5.2,     0.7037138, ,           5.2,     0.7037138, ,           5.2,     0.7037138, ,           5.2,     0.7037138, , 
          5.4,      0.716364, ,           5.4,      0.716364, ,           5.4,      0.716364, ,           5.4,      0.716364, ,           5.4,      0.716364, ,           5.4,      0.716364, ,           5.4,      0.716364, ,           5.4,      0.716364, ,           5.4,      0.716364, ,           5.4,      0.716364, ,           5.4,      0.716364, ,           5.4,      0.716364, ,           5.4,      0.716364, ,           5.4,      0.716364, ,           5.4,      0.716364, ,           5.4,      0.716364, ,           5.4,      0.716364, ,           5.4,      0.716364, ,           5.4,      0.716364, , 
          5.6,     0.7289949, ,           5.6,     0.7289949, ,           5.6,     0.7289949, ,           5.6,     0.7289949, ,           5.6,     0.7289949, ,           5.6,     0.7289949, ,           5.6,     0.7289949, ,           5.6,     0.7289949, ,           5.6,     0.7289949, ,           5.6,     0.7289949, ,           5.6,     0.7289949, ,           5.6,     0.7289949, ,           5.6,     0.7289949, ,           5.6,     0.7289949, ,           5.6,     0.7289949, ,           5.6,     0.7289949, ,           5.6,     0.7289949, ,           5.6,     0.7289949, ,           5.6,     0.7289949, , 
          5.8,     0.7416062, ,           5.8,     0.7416062, ,           5.8,     0.7416062, ,           5.8,     0.7416062, ,           5.8,     0.7416062, ,           5.8,     0.7416062, ,           5.8,     0.7416062, ,           5.8,     0.7416062, ,           5.8,     0.7416062, ,           5.8,     0.7416062, ,           5.8,     0.7416062, ,           5.8,     0.7416062, ,           5.8,     0.7416062, ,           5.8,     0.7416062, ,           5.8,     0.7416062, ,           5.8,     0.7416062, ,           5.8,     0.7416062, ,           5.8,     0.7416062, ,           5.8,     0.7416062, , 
            6,     0.7541975, ,             6,     0.7541975, ,             6,     0.7541975, ,             6,     0.7541975, ,             6,     0.7541975, ,             6,     0.7541975, ,             6,     0.7541975, ,             6,     0.7541975, ,             6,     0.7541975, ,             6,     0.7541975, ,             6,     0.7541975, ,             6,     0.7541975, ,             6,     0.7541975, ,             6,     0.7541975, ,             6,     0.7541975, ,             6,     0.7541975, ,             6,     0.7541975, ,             6,     0.7541975, ,             6,     0.7541975, , 
          6.2,     0.7667684, ,           6.2,     0.7667684, ,           6.2,     0.7667684, ,           6.2,     0.7667684, ,           6.2,     0.7667684, ,           6.2,     0.7667684, ,           6.2,     0.7667684, ,           6.2,     0.7667684, ,           6.2,     0.7667684, ,           6.2,     0.7667684, ,           6.2,     0.7667684, ,           6.2,     0.7667684, ,           6.2,     0.7667684, ,           6.2,     0.7667684, ,           6.2,     0.7667684, ,           6.2,     0.7667684, ,           6.2,     0.7667684, ,           6.2,     0.7667684, ,           6.2,     0.7667684, , 
          6.4,     0.7793185, ,           6.4,     0.7793185, ,           6.4,     0.7793185, ,           6.4,     0.7793185, ,           6.4,     0.7793185, ,           6.4,     0.7793185, ,           6.4,     0.7793185, ,           6.4,     0.7793185, ,           6.4,     0.7793185, ,           6.4,     0.7793185, ,           6.4,     0.7793185, ,           6.4,     0.7793185, ,           6.4,     0.7793185, ,           6.4,     0.7793185, ,           6.4,     0.7793185, ,           6.4,     0.7793185, ,           6.4,     0.7793185, ,           6.4,     0.7793185, ,           6.4,     0.7793185, , 

