Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
            1,      0.348251, ,             1,      0.348251, ,             1,      0.348251, ,             1,      0.348251, ,             1,      0.348251, ,             1,      0.348251, ,             1,      0.348251, ,             1,      0.348251, ,             1,      0.348251, ,             1,      0.348251, ,             1,      0.348251, , 
          1.2,      0.358382, ,           1.2,      0.358382, ,           1.2,      0.358382, ,           1.2,      0.358382, ,           1.2,      0.358382, ,           1.2,      0.358382, ,           1.2,      0.358382, ,           1.2,      0.358382, ,           1.2,      0.358382, ,           1.2,      0.358382, ,           1.2,      0.358382, , 
          1.4,     0.3685026, ,           1.4,     0.3685026, ,           1.4,     0.3685026, ,           1.4,     0.3685026, ,           1.4,     0.3685026, ,           1.4,     0.3685026, ,           1.4,     0.3685026, ,           1.4,     0.3685026, ,           1.4,     0.3685026, ,           1.4,     0.3685026, ,           1.4,     0.3685026, , 
          1.6,     0.3786125, ,           1.6,     0.3786125, ,           1.6,     0.3786125, ,           1.6,     0.3786125, ,           1.6,     0.3786125, ,           1.6,     0.3786125, ,           1.6,     0.3786125, ,           1.6,     0.3786125, ,           1.6,     0.3786125, ,           1.6,     0.3786125, ,           1.6,     0.3786125, , 
          1.8,     0.3887113, ,           1.8,     0.3887113, ,           1.8,     0.3887113, ,           1.8,     0.3887113, ,           1.8,     0.3887113, ,           1.8,     0.3887113, ,           1.8,     0.3887113, ,           1.8,     0.3887113, ,           1.8,     0.3887113, ,           1.8,     0.3887113, ,           1.8,     0.3887113, , 
            2,     0.3987986, ,             2,     0.3987986, ,             2,     0.3987986, ,             2,     0.3987986, ,             2,     0.3987986, ,             2,     0.3987986, ,             2,     0.3987986, ,             2,     0.3987986, ,             2,     0.3987986, ,             2,     0.3987986, ,             2,     0.3987986, , 
          2.2,     0.4088741, ,           2.2,     0.4088741, ,           2.2,     0.4088741, ,           2.2,     0.4088741, ,           2.2,     0.4088741, ,           2.2,     0.4088741, ,           2.2,     0.4088741, ,           2.2,     0.4088741, ,           2.2,     0.4088741, ,           2.2,     0.4088741, ,           2.2,     0.4088741, , 
          2.4,     0.4189376, ,           2.4,     0.4189376, ,           2.4,     0.4189376, ,           2.4,     0.4189376, ,           2.4,     0.4189376, ,           2.4,     0.4189376, ,           2.4,     0.4189376, ,           2.4,     0.4189376, ,           2.4,     0.4189376, ,           2.4,     0.4189376, ,           2.4,     0.4189376, , 
          2.6,     0.4289885, ,           2.6,     0.4289885, ,           2.6,     0.4289885, ,           2.6,     0.4289885, ,           2.6,     0.4289885, ,           2.6,     0.4289885, ,           2.6,     0.4289885, ,           2.6,     0.4289885, ,           2.6,     0.4289885, ,           2.6,     0.4289885, ,           2.6,     0.4289885, , 
          2.8,     0.4390265, ,           2.8,     0.4390265, ,           2.8,     0.4390265, ,           2.8,     0.4390265, ,           2.8,     0.4390265, ,           2.8,     0.4390265, ,           2.8,     0.4390265, ,           2.8,     0.4390265, ,           2.8,     0.4390265, ,           2.8,     0.4390265, ,           2.8,     0.4390265, , 
            3,     0.4490514, ,             3,     0.4490514, ,             3,     0.4490514, ,             3,     0.4490514, ,             3,     0.4490514, ,             3,     0.4490514, ,             3,     0.4490514, ,             3,     0.4490514, ,             3,     0.4490514, ,             3,     0.4490514, ,             3,     0.4490514, , 
          3.2,     0.4590628, ,           3.2,     0.4590628, ,           3.2,     0.4590628, ,           3.2,     0.4590628, ,           3.2,     0.4590628, ,           3.2,     0.4590628, ,           3.2,     0.4590628, ,           3.2,     0.4590628, ,           3.2,     0.4590628, ,           3.2,     0.4590628, ,           3.2,     0.4590628, , 
          3.4,     0.4690602, ,           3.4,     0.4690602, ,           3.4,     0.4690602, ,           3.4,     0.4690602, ,           3.4,     0.4690602, ,           3.4,     0.4690602, ,           3.4,     0.4690602, ,           3.4,     0.4690602, ,           3.4,     0.4690602, ,           3.4,     0.4690602, ,           3.4,     0.4690602, , 
          3.6,     0.4790434, ,           3.6,     0.4790434, ,           3.6,     0.4790434, ,           3.6,     0.4790434, ,           3.6,     0.4790434, ,           3.6,     0.4790434, ,           3.6,     0.4790434, ,           3.6,     0.4790434, ,           3.6,     0.4790434, ,           3.6,     0.4790434, ,           3.6,     0.4790434, , 
          3.8,     0.4890121, ,           3.8,     0.4890121, ,           3.8,     0.4890121, ,           3.8,     0.4890121, ,           3.8,     0.4890121, ,           3.8,     0.4890121, ,           3.8,     0.4890121, ,           3.8,     0.4890121, ,           3.8,     0.4890121, ,           3.8,     0.4890121, ,           3.8,     0.4890121, , 
            4,     0.4989658, ,             4,     0.4989658, ,             4,     0.4989658, ,             4,     0.4989658, ,             4,     0.4989658, ,             4,     0.4989658, ,             4,     0.4989658, ,             4,     0.4989658, ,             4,     0.4989658, ,             4,     0.4989658, ,             4,     0.4989658, , 
          4.2,     0.5089043, ,           4.2,     0.5089043, ,           4.2,     0.5089043, ,           4.2,     0.5089043, ,           4.2,     0.5089043, ,           4.2,     0.5089043, ,           4.2,     0.5089043, ,           4.2,     0.5089043, ,           4.2,     0.5089043, ,           4.2,     0.5089043, ,           4.2,     0.5089043, , 
          4.4,     0.5188272, ,           4.4,     0.5188272, ,           4.4,     0.5188272, ,           4.4,     0.5188272, ,           4.4,     0.5188272, ,           4.4,     0.5188272, ,           4.4,     0.5188272, ,           4.4,     0.5188272, ,           4.4,     0.5188272, ,           4.4,     0.5188272, ,           4.4,     0.5188272, , 
          4.6,     0.5287341, ,           4.6,     0.5287341, ,           4.6,     0.5287341, ,           4.6,     0.5287341, ,           4.6,     0.5287341, ,           4.6,     0.5287341, ,           4.6,     0.5287341, ,           4.6,     0.5287341, ,           4.6,     0.5287341, ,           4.6,     0.5287341, ,           4.6,     0.5287341, , 
          4.8,     0.5386248, ,           4.8,     0.5386248, ,           4.8,     0.5386248, ,           4.8,     0.5386248, ,           4.8,     0.5386248, ,           4.8,     0.5386248, ,           4.8,     0.5386248, ,           4.8,     0.5386248, ,           4.8,     0.5386248, ,           4.8,     0.5386248, ,           4.8,     0.5386248, , 
            5,     0.5484989, ,             5,     0.5484989, ,             5,     0.5484989, ,             5,     0.5484989, ,             5,     0.5484989, ,             5,     0.5484989, ,             5,     0.5484989, ,             5,     0.5484989, ,             5,     0.5484989, ,             5,     0.5484989, ,             5,     0.5484989, , 
          5.2,      0.558356, ,           5.2,      0.558356, ,           5.2,      0.558356, ,           5.2,      0.558356, ,           5.2,      0.558356, ,           5.2,      0.558356, ,           5.2,      0.558356, ,           5.2,      0.558356, ,           5.2,      0.558356, ,           5.2,      0.558356, ,           5.2,      0.558356, , 
          5.4,     0.5681958, ,           5.4,     0.5681958, ,           5.4,     0.5681958, ,           5.4,     0.5681958, ,           5.4,     0.5681958, ,           5.4,     0.5681958, ,           5.4,     0.5681958, ,           5.4,     0.5681958, ,           5.4,     0.5681958, ,           5.4,     0.5681958, ,           5.4,     0.5681958, , 
          5.6,      0.578018, ,           5.6,      0.578018, ,           5.6,      0.578018, ,           5.6,      0.578018, ,           5.6,      0.578018, ,           5.6,      0.578018, ,           5.6,      0.578018, ,           5.6,      0.578018, ,           5.6,      0.578018, ,           5.6,      0.578018, ,           5.6,      0.578018, , 
          5.8,     0.5878223, ,           5.8,     0.5878223, ,           5.8,     0.5878223, ,           5.8,     0.5878223, ,           5.8,     0.5878223, ,           5.8,     0.5878223, ,           5.8,     0.5878223, ,           5.8,     0.5878223, ,           5.8,     0.5878223, ,           5.8,     0.5878223, ,           5.8,     0.5878223, , 
            6,     0.5976083, ,             6,     0.5976083, ,             6,     0.5976083, ,             6,     0.5976083, ,             6,     0.5976083, ,             6,     0.5976083, ,             6,     0.5976083, ,             6,     0.5976083, ,             6,     0.5976083, ,             6,     0.5976083, ,             6,     0.5976083, , 
          6.2,     0.6073756, ,           6.2,     0.6073756, ,           6.2,     0.6073756, ,           6.2,     0.6073756, ,           6.2,     0.6073756, ,           6.2,     0.6073756, ,           6.2,     0.6073756, ,           6.2,     0.6073756, ,           6.2,     0.6073756, ,           6.2,     0.6073756, ,           6.2,     0.6073756, , 
          6.4,     0.6171241, ,           6.4,     0.6171241, ,           6.4,     0.6171241, ,           6.4,     0.6171241, ,           6.4,     0.6171241, ,           6.4,     0.6171241, ,           6.4,     0.6171241, ,           6.4,     0.6171241, ,           6.4,     0.6171241, ,           6.4,     0.6171241, ,           6.4,     0.6171241, , 
          6.6,     0.6268533, ,           6.6,     0.6268533, ,           6.6,     0.6268533, ,           6.6,     0.6268533, ,           6.6,     0.6268533, ,           6.6,     0.6268533, ,           6.6,     0.6268533, ,           6.6,     0.6268533, ,           6.6,     0.6268533, ,           6.6,     0.6268533, ,           6.6,     0.6268533, , 
          6.8,     0.6365629, ,           6.8,     0.6365629, ,           6.8,     0.6365629, ,           6.8,     0.6365629, ,           6.8,     0.6365629, ,           6.8,     0.6365629, ,           6.8,     0.6365629, ,           6.8,     0.6365629, ,           6.8,     0.6365629, ,           6.8,     0.6365629, ,           6.8,     0.6365629, , 
            7,     0.6462526, ,             7,     0.6462526, ,             7,     0.6462526, ,             7,     0.6462526, ,             7,     0.6462526, ,             7,     0.6462526, ,             7,     0.6462526, ,             7,     0.6462526, ,             7,     0.6462526, ,             7,     0.6462526, ,             7,     0.6462526, , 
          7.2,     0.6559221, ,           7.2,     0.6559221, ,           7.2,     0.6559221, ,           7.2,     0.6559221, ,           7.2,     0.6559221, ,           7.2,     0.6559221, ,           7.2,     0.6559221, ,           7.2,     0.6559221, ,           7.2,     0.6559221, ,           7.2,     0.6559221, ,           7.2,     0.6559221, , 
          7.4,      0.665571, ,           7.4,      0.665571, ,           7.4,      0.665571, ,           7.4,      0.665571, ,           7.4,      0.665571, ,           7.4,      0.665571, ,           7.4,      0.665571, ,           7.4,      0.665571, ,           7.4,      0.665571, ,           7.4,      0.665571, ,           7.4,      0.665571, , 
          7.6,     0.6751991, ,           7.6,     0.6751991, ,           7.6,     0.6751991, ,           7.6,     0.6751991, ,           7.6,     0.6751991, ,           7.6,     0.6751991, ,           7.6,     0.6751991, ,           7.6,     0.6751991, ,           7.6,     0.6751991, ,           7.6,     0.6751991, ,           7.6,     0.6751991, , 
          7.8,      0.684806, ,           7.8,      0.684806, ,           7.8,      0.684806, ,           7.8,      0.684806, ,           7.8,      0.684806, ,           7.8,      0.684806, ,           7.8,      0.684806, ,           7.8,      0.684806, ,           7.8,      0.684806, ,           7.8,      0.684806, ,           7.8,      0.684806, , 
            8,     0.6943915, ,             8,     0.6943915, ,             8,     0.6943915, ,             8,     0.6943915, ,             8,     0.6943915, ,             8,     0.6943915, ,             8,     0.6943915, ,             8,     0.6943915, ,             8,     0.6943915, ,             8,     0.6943915, ,             8,     0.6943915, , 
          8.2,     0.7039551, ,           8.2,     0.7039551, ,           8.2,     0.7039551, ,           8.2,     0.7039551, ,           8.2,     0.7039551, ,           8.2,     0.7039551, ,           8.2,     0.7039551, ,           8.2,     0.7039551, ,           8.2,     0.7039551, ,           8.2,     0.7039551, ,           8.2,     0.7039551, , 
          8.4,     0.7134966, ,           8.4,     0.7134966, ,           8.4,     0.7134966, ,           8.4,     0.7134966, ,           8.4,     0.7134966, ,           8.4,     0.7134966, ,           8.4,     0.7134966, ,           8.4,     0.7134966, ,           8.4,     0.7134966, ,           8.4,     0.7134966, ,           8.4,     0.7134966, , 
          8.6,     0.7230156, ,           8.6,     0.7230156, ,           8.6,     0.7230156, ,           8.6,     0.7230156, ,           8.6,     0.7230156, ,           8.6,     0.7230156, ,           8.6,     0.7230156, ,           8.6,     0.7230156, ,           8.6,     0.7230156, ,           8.6,     0.7230156, ,           8.6,     0.7230156, , 
          8.8,      0.732512, ,           8.8,      0.732512, ,           8.8,      0.732512, ,           8.8,      0.732512, ,           8.8,      0.732512, ,           8.8,      0.732512, ,           8.8,      0.732512, ,           8.8,      0.732512, ,           8.8,      0.732512, ,           8.8,      0.732512, ,           8.8,      0.732512, , 
            9,     0.7419853, ,             9,     0.7419853, ,             9,     0.7419853, ,             9,     0.7419853, ,             9,     0.7419853, ,             9,     0.7419853, ,             9,     0.7419853, ,             9,     0.7419853, ,             9,     0.7419853, ,             9,     0.7419853, ,             9,     0.7419853, , 

