Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.3379059, ,            -1,     0.3379059, ,            -1,     0.3379059, , 
         -0.8,     0.3526436, ,          -0.8,     0.3526436, ,          -0.8,     0.3526436, , 
         -0.6,     0.3673737, ,          -0.6,     0.3673737, ,          -0.6,     0.3673737, , 
         -0.4,     0.3820959, ,          -0.4,     0.3820959, ,          -0.4,     0.3820959, , 
         -0.2,     0.3968098, ,          -0.2,     0.3968098, ,          -0.2,     0.3968098, , 
            0,     0.4115149, ,             0,     0.4115149, ,             0,     0.4115149, , 
          0.2,     0.4262109, ,           0.2,     0.4262109, ,           0.2,     0.4262109, , 
          0.4,     0.4408974, ,           0.4,     0.4408974, ,           0.4,     0.4408974, , 
          0.6,     0.4555739, ,           0.6,     0.4555739, ,           0.6,     0.4555739, , 
          0.8,     0.4702401, ,           0.8,     0.4702401, ,           0.8,     0.4702401, , 
            1,     0.4848957, ,             1,     0.4848957, ,             1,     0.4848957, , 
          1.2,     0.4995401, ,           1.2,     0.4995401, ,           1.2,     0.4995401, , 
          1.4,      0.514173, ,           1.4,      0.514173, ,           1.4,      0.514173, , 
          1.6,      0.528794, ,           1.6,      0.528794, ,           1.6,      0.528794, , 
          1.8,     0.5434027, ,           1.8,     0.5434027, ,           1.8,     0.5434027, , 
            2,     0.5579987, ,             2,     0.5579987, ,             2,     0.5579987, , 
          2.2,     0.5725817, ,           2.2,     0.5725817, ,           2.2,     0.5725817, , 
          2.4,     0.5871512, ,           2.4,     0.5871512, ,           2.4,     0.5871512, , 
          2.6,     0.6017068, ,           2.6,     0.6017068, ,           2.6,     0.6017068, , 
          2.8,     0.6162482, ,           2.8,     0.6162482, ,           2.8,     0.6162482, , 
            3,      0.630775, ,             3,      0.630775, ,             3,      0.630775, , 
          3.2,     0.6452868, ,           3.2,     0.6452868, ,           3.2,     0.6452868, , 
          3.4,     0.6597832, ,           3.4,     0.6597832, ,           3.4,     0.6597832, , 
          3.6,     0.6742638, ,           3.6,     0.6742638, ,           3.6,     0.6742638, , 
          3.8,     0.6887282, ,           3.8,     0.6887282, ,           3.8,     0.6887282, , 
            4,     0.7031761, ,             4,     0.7031761, ,             4,     0.7031761, , 
          4.2,     0.7176071, ,           4.2,     0.7176071, ,           4.2,     0.7176071, , 
          4.4,     0.7320208, ,           4.4,     0.7320208, ,           4.4,     0.7320208, , 
          4.6,     0.7464167, ,           4.6,     0.7464167, ,           4.6,     0.7464167, , 
          4.8,     0.7607947, ,           4.8,     0.7607947, ,           4.8,     0.7607947, , 
            5,     0.7751541, ,             5,     0.7751541, ,             5,     0.7751541, , 
          5.2,     0.7894948, ,           5.2,     0.7894948, ,           5.2,     0.7894948, , 
          5.4,     0.8038163, ,           5.4,     0.8038163, ,           5.4,     0.8038163, , 

