Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.2350959, , 
         -0.8,     0.2447541, , 
         -0.6,     0.2544057, , 
         -0.4,     0.2640502, , 
         -0.2,     0.2736875, , 
            0,     0.2833171, , 
          0.2,     0.2929387, , 
          0.4,     0.3025519, , 
          0.6,     0.3121564, , 
          0.8,     0.3217519, , 
            1,     0.3313379, , 
          1.2,     0.3409142, , 
          1.4,     0.3504803, , 
          1.6,     0.3600361, , 
          1.8,      0.369581, , 
            2,     0.3791148, , 
          2.2,     0.3886372, , 
          2.4,     0.3981477, , 
          2.6,     0.4076461, , 
          2.8,      0.417132, , 
            3,     0.4266051, , 
          3.2,      0.436065, , 
          3.4,     0.4455114, , 
          3.6,      0.454944, , 
          3.8,     0.4643624, , 
            4,     0.4737663, , 
          4.2,     0.4831554, , 
          4.4,     0.4925294, , 
          4.6,     0.5018878, , 
          4.8,     0.5112304, , 
            5,     0.5205569, , 
          5.2,     0.5298669, , 
          5.4,     0.5391602, , 
          5.6,     0.5484363, , 
          5.8,      0.557695, , 
            6,     0.5669359, , 
          6.2,     0.5761588, , 
          6.4,     0.5853632, , 
          6.6,      0.594549, , 
          6.8,     0.6037157, , 
            7,     0.6128631, , 
          7.2,     0.6219909, , 
          7.4,     0.6310988, , 
          7.6,     0.6401863, , 
          7.8,     0.6492533, , 
            8,     0.6582995, , 
          8.2,     0.6673244, , 
          8.4,     0.6763279, , 
          8.6,     0.6853097, , 
          8.8,     0.6942693, , 
            9,     0.7032066, , 
          9.2,     0.7121213, , 
          9.4,     0.7210129, , 
          9.6,     0.7298814, , 
          9.8,     0.7387263, , 

