Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.3208128, , 
         -0.8,     0.3347026, , 
         -0.6,     0.3485849, , 
         -0.4,     0.3624593, , 
         -0.2,     0.3763254, , 
            0,     0.3901829, , 
          0.2,     0.4040313, , 
          0.4,     0.4178702, , 
          0.6,     0.4316992, , 
          0.8,     0.4455179, , 
            1,      0.459326, , 
          1.2,     0.4731231, , 
          1.4,     0.4869087, , 
          1.6,     0.5006824, , 
          1.8,     0.5144439, , 
            2,     0.5281928, , 
          2.2,     0.5419287, , 
          2.4,     0.5556512, , 
          2.6,     0.5693598, , 
          2.8,     0.5830543, , 
            3,     0.5967343, , 
          3.2,     0.6103993, , 
          3.4,     0.6240489, , 
          3.6,     0.6376829, , 
          3.8,     0.6513007, , 
            4,     0.6649021, , 
          4.2,     0.6784866, , 
          4.4,     0.6920538, , 
          4.6,     0.7056035, , 
          4.8,     0.7191351, , 
            5,     0.7326484, , 
          5.2,     0.7461429, , 
          5.4,     0.7596183, , 
          5.6,     0.7730743, , 
          5.8,     0.7865104, , 

