Alpha,T1-15.8 m/s-VLM2, , 
           -1,      13.31676, , 
         -0.8,      13.55811, , 
         -0.6,      13.76545, , 
         -0.4,      13.94201, , 
         -0.2,      14.09069, , 
            0,      14.21366, , 
          0.2,      14.31337, , 
          0.4,       14.3911, , 
          0.6,      14.44874, , 
          0.8,      14.48819, , 
            1,      14.51077, , 
          1.2,      14.51826, , 
          1.4,      14.51193, , 
          1.6,      14.49308, , 
          1.8,      14.46271, , 
            2,      14.42203, , 
          2.2,      14.37207, , 
          2.4,      14.31351, , 
          2.6,      14.24735, , 
          2.8,      14.17419, , 
            3,      14.09463, , 
          3.2,      14.00929, , 
          3.4,      13.91885, , 
          3.6,      13.82358, , 
          3.8,      13.72404, , 
            4,      13.62042, , 
          4.2,      13.51251, , 
          4.4,          13.4, , 
          4.6,      13.28073, , 
          4.8,      13.15156, , 
            5,      13.00742, , 
          5.2,       12.8457, , 
          5.4,      12.66323, , 
          5.6,      12.46288, , 
          5.8,      12.25382, , 
            6,       12.0402, , 
          6.2,      11.82236, , 
          6.4,      11.59731, , 
          6.6,      11.35962, , 
          6.8,       11.1095, , 
            7,      10.85157, , 
          7.2,      10.59173, , 

