Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      9.442981, ,            -1,      10.07337, ,            -1,      10.25125, ,            -1,      7.222908, ,            -1,      8.122634, , 
         -0.8,      9.649286, ,          -0.8,      10.28411, ,          -0.8,      10.46087, ,          -0.8,      7.392868, ,          -0.8,      8.304626, , 
         -0.6,      9.833906, ,          -0.6,      10.46978, ,          -0.6,      10.64492, ,          -0.6,      7.549045, ,          -0.6,      8.468142, , 
         -0.4,      9.995725, ,          -0.4,      10.63265, ,          -0.4,      10.80489, ,          -0.4,      7.692123, ,          -0.4,      8.614495, , 
         -0.2,      10.13401, ,          -0.2,      10.77491, ,          -0.2,      10.94374, ,          -0.2,      7.822595, ,          -0.2,      8.745068, , 
            0,      10.24957, ,             0,       10.8953, ,             0,      11.06104, ,             0,      7.941156, ,             0,      8.860667, , 
          0.2,      10.34466, ,           0.2,       10.9921, ,           0.2,      11.15638, ,           0.2,      8.048578, ,           0.2,      8.962497, , 
          0.4,      10.42168, ,           0.4,      11.06678, ,           0.4,      11.22872, ,           0.4,      8.144713, ,           0.4,      9.051409, , 
          0.6,      10.48267, ,           0.6,      11.12129, ,           0.6,      11.27982, ,           0.6,      8.230362, ,           0.6,      9.128059, , 
          0.8,      10.52916, ,           0.8,      11.15844, ,           0.8,      11.31372, ,           0.8,      8.306028, ,           0.8,      9.193375, , 
            1,      10.56242, ,             1,      11.18001, ,             1,        11.332, ,             1,      8.372059, ,             1,      9.247858, , 
          1.2,        10.584, ,           1.2,      11.18907, ,           1.2,      11.33746, ,           1.2,      8.429336, ,           1.2,      9.292498, , 
          1.4,      10.59484, ,           1.4,      11.18675, ,           1.4,      11.33089, ,           1.4,      8.478096, ,           1.4,      9.327881, , 
          1.6,      10.59587, ,           1.6,      11.17333, ,           1.6,      11.31452, ,           1.6,       8.51905, ,           1.6,      9.354591, , 
          1.8,      10.58807, ,           1.8,      11.15164, ,           1.8,       11.2898, ,           1.8,      8.552489, ,           1.8,      9.373286, , 
            2,      10.57231, ,             2,      11.12194, ,             2,      11.25673, ,             2,      8.578895, ,             2,      9.384562, , 
          2.2,      10.54939, ,           2.2,      11.08512, ,           2.2,      11.21626, ,           2.2,      8.598799, ,           2.2,      9.388975, , 
          2.4,      10.51982, ,           2.4,      11.04142, ,           2.4,      11.16891, ,           2.4,      8.612549, ,           2.4,      9.386915, , 
          2.6,      10.48451, ,           2.6,      10.99265, ,           2.6,       11.1166, ,           2.6,      8.620632, ,           2.6,      9.379108, , 
          2.8,      10.44384, ,           2.8,      10.93855, ,           2.8,       11.0591, ,           2.8,      8.623292, ,           2.8,      9.365771, , 
            3,       10.3985, ,             3,      10.87983, ,             3,      10.99702, ,             3,      8.620958, ,             3,      9.347529, , 
          3.2,      10.34883, ,           3.2,      10.81677, ,           3.2,      10.93055, ,           3.2,      8.613823, ,           3.2,      9.324568, , 
          3.4,      10.29539, ,           3.4,      10.75018, ,           3.4,      10.86067, ,           3.4,      8.602459, ,           3.4,      9.297491, , 
          3.6,      10.23865, ,           3.6,      10.68046, ,           3.6,      10.78774, ,           3.6,      8.587111, ,           3.6,      9.266687, , 
          3.8,      10.17889, ,           3.8,      10.60812, ,           3.8,      10.71225, ,           3.8,      8.568041, ,           3.8,      9.232414, , 
            4,      10.11653, ,             4,      10.53353, ,             4,       10.6346, ,             4,      8.545587, ,             4,      9.195021, , 
          4.2,      10.05176, ,           4.2,      10.45692, ,           4.2,      10.55491, ,           4.2,      8.519881, ,           4.2,       9.15475, , 
          4.4,      9.984992, ,           4.4,      10.37867, ,           4.4,      10.47377, ,           4.4,      8.491332, ,           4.4,      9.111913, , 
          4.6,       9.91641, ,           4.6,      10.29909, ,           4.6,      10.39137, ,           4.6,      8.460092, ,           4.6,      9.066691, , 
