Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.6552072, ,            -1,     0.6552072, ,            -1,     0.6552072, , 
         -0.8,      0.655477, ,          -0.8,      0.655477, ,          -0.8,      0.655477, , 
         -0.6,     0.6557133, ,          -0.6,     0.6557133, ,          -0.6,     0.6557133, , 
         -0.4,     0.6559206, ,          -0.4,     0.6559206, ,          -0.4,     0.6559206, , 
         -0.2,     0.6561028, ,          -0.2,     0.6561028, ,          -0.2,     0.6561028, , 
            0,     0.6562632, ,             0,     0.6562632, ,             0,     0.6562632, , 
          0.2,     0.6564046, ,           0.2,     0.6564046, ,           0.2,     0.6564046, , 
          0.4,     0.6565293, ,           0.4,     0.6565293, ,           0.4,     0.6565293, , 
          0.6,     0.6566393, ,           0.6,     0.6566393, ,           0.6,     0.6566393, , 
          0.8,     0.6567363, ,           0.8,     0.6567363, ,           0.8,     0.6567363, , 
            1,     0.6568219, ,             1,     0.6568219, ,             1,     0.6568219, , 
          1.2,     0.6568972, ,           1.2,     0.6568972, ,           1.2,     0.6568972, , 
          1.4,     0.6569636, ,           1.4,     0.6569636, ,           1.4,     0.6569636, , 
          1.6,     0.6570218, ,           1.6,     0.6570218, ,           1.6,     0.6570218, , 
          1.8,      0.657073, ,           1.8,      0.657073, ,           1.8,      0.657073, , 
            2,     0.6571177, ,             2,     0.6571177, ,             2,     0.6571177, , 
          2.2,     0.6571567, ,           2.2,     0.6571567, ,           2.2,     0.6571567, , 
          2.4,     0.6571907, ,           2.4,     0.6571907, ,           2.4,     0.6571907, , 
          2.6,     0.6572201, ,           2.6,     0.6572201, ,           2.6,     0.6572201, , 
          2.8,     0.6572455, ,           2.8,     0.6572455, ,           2.8,     0.6572455, , 
            3,     0.6572673, ,             3,     0.6572673, ,             3,     0.6572673, , 
          3.2,     0.6572858, ,           3.2,     0.6572858, ,           3.2,     0.6572858, , 
          3.4,     0.6573016, ,           3.4,     0.6573016, ,           3.4,     0.6573016, , 
          3.6,     0.6573148, ,           3.6,     0.6573148, ,           3.6,     0.6573148, , 
          3.8,     0.6573258, ,           3.8,     0.6573258, ,           3.8,     0.6573258, , 
            4,     0.6573349, ,             4,     0.6573349, ,             4,     0.6573349, , 
          4.2,     0.6573423, ,           4.2,     0.6573423, ,           4.2,     0.6573423, , 
          4.4,     0.6573483, ,           4.4,     0.6573483, ,           4.4,     0.6573483, , 
          4.6,      0.657353, ,           4.6,      0.657353, ,           4.6,      0.657353, , 
          4.8,     0.6573566, ,           4.8,     0.6573566, ,           4.8,     0.6573566, , 
            5,     0.6573594, ,             5,     0.6573594, ,             5,     0.6573594, , 
          5.2,     0.6573615, ,           5.2,     0.6573615, ,           5.2,     0.6573615, , 
          5.4,     0.6573631, ,           5.4,     0.6573631, ,           5.4,     0.6573631, , 

