Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-12.3 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-19.1 m/s-VLM2, , Alpha,T1-2.5 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-25.2 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-29.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-6.3 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
            1,      14.72016, ,             1,      15.06107, ,             1,      15.73974, ,             1,      16.24083, ,             1,      10.17149, ,             1,      10.49534, ,             1,      16.40862, ,             1,      16.70682, ,             1,         16.76, ,             1,      16.87415, ,             1,      17.01224, ,             1,      17.11472, ,             1,      17.16658, ,             1,      17.19406, ,             1,      11.09001, ,             1,      12.28221, ,             1,      13.03554, ,             1,      13.64589, ,             1,       13.8199, , 
          1.2,      14.75453, ,           1.2,      15.08812, ,           1.2,       15.7511, ,           1.2,      16.24043, ,           1.2,      10.25447, ,           1.2,      10.57721, ,           1.2,      16.40466, ,           1.2,      16.69614, ,           1.2,      16.74785, ,           1.2,       16.8588, ,           1.2,        16.993, ,           1.2,      17.09256, ,           1.2,      17.14293, ,           1.2,      17.16958, ,           1.2,      11.16926, ,           1.2,      12.35353, ,           1.2,      13.09732, ,           1.2,      13.69877, ,           1.2,      13.87004, , 
          1.4,       14.7739, ,           1.4,      15.10011, ,           1.4,      15.74727, ,           1.4,      16.22451, ,           1.4,       10.3256, ,           1.4,      10.64697, ,           1.4,      16.38509, ,           1.4,      16.66979, ,           1.4,      16.72006, ,           1.4,       16.8279, ,           1.4,      16.95851, ,           1.4,      17.05541, ,           1.4,      17.10437, ,           1.4,      17.13021, ,           1.4,      11.23592, ,           1.4,      12.41143, ,           1.4,      13.14511, ,           1.4,      13.73729, ,           1.4,      13.90569, , 
          1.6,      14.77945, ,           1.6,      15.09818, ,           1.6,      15.72954, ,           1.6,      16.19468, ,           1.6,      10.38598, ,           1.6,      10.70564, ,           1.6,      16.35157, ,           1.6,       16.6294, ,           1.6,      16.67821, ,           1.6,      16.78288, ,           1.6,      16.90982, ,           1.6,      17.00403, ,           1.6,      17.05163, ,           1.6,      17.07677, ,           1.6,      11.29092, ,           1.6,      12.45658, ,           1.6,      13.17973, ,           1.6,      13.76234, ,           1.6,      13.92781, , 
          1.8,      14.77217, ,           1.8,      15.08331, ,           1.8,      15.69887, ,           1.8,      16.15203, ,           1.8,      10.43567, ,           1.8,      10.75337, ,           1.8,      16.30527, ,           1.8,      16.57627, ,           1.8,       16.6236, ,           1.8,      16.72507, ,           1.8,      16.84831, ,           1.8,      16.93978, ,           1.8,      16.98601, ,           1.8,      17.01042, ,           1.8,      11.33453, ,           1.8,      12.48956, ,           1.8,      13.20175, ,           1.8,      13.77453, ,           1.8,      13.93707, , 
            2,      14.75318, ,             2,      15.05668, ,             2,      15.65654, ,             2,      16.09797, ,             2,      10.47452, ,             2,      10.79013, ,             2,      16.24758, ,             2,      16.51188, ,             2,      16.55781, ,             2,      16.65628, ,             2,      16.77581, ,             2,       16.8645, ,             2,      16.90933, ,             2,      16.93302, ,             2,      11.36697, ,             2,      12.51114, ,             2,      13.21222, ,             2,       13.7751, ,             2,      13.93467, , 
          2.2,      14.72327, ,           2.2,      15.01918, ,           2.2,      15.60351, ,           2.2,      16.03349, ,           2.2,      10.50334, ,           2.2,      10.81671, ,           2.2,      16.17948, ,           2.2,      16.43725, ,           2.2,      16.48192, ,           2.2,      16.57767, ,           2.2,      16.69352, ,           2.2,      16.77937, ,           2.2,      16.82277, ,           2.2,      16.84577, ,           2.2,        11.389, ,           2.2,      12.52197, ,           2.2,      13.21178, ,           2.2,      13.76473, ,           2.2,      13.92133, , 
          2.4,      14.68314, ,           2.4,      14.97157, ,           2.4,      15.54062, ,           2.4,      15.95932, ,           2.4,      10.52243, ,           2.4,      10.83344, ,           2.4,      16.10172, ,           2.4,      16.35305, ,           2.4,      16.39652, ,           2.4,      16.48966, ,           2.4,      16.60211, ,           2.4,      16.68537, ,           2.4,      16.72747, ,           2.4,      16.74979, ,           2.4,      11.40097, ,           2.4,      12.52246, ,           2.4,        13.201, ,           2.4,      13.74407, ,           2.4,      13.89769, , 
          2.6,      14.63368, ,           2.6,      14.91483, ,           2.6,      15.46896, ,           2.6,      15.87654, ,           2.6,      10.53214, ,           2.6,      10.84069, ,           2.6,      16.01533, ,           2.6,       16.2603, ,           2.6,      16.30265, ,           2.6,      16.39337, ,           2.6,      16.50269, ,           2.6,      16.58357, ,           2.6,      16.62445, ,           2.6,      16.64611, ,           2.6,      11.40335, ,           2.6,      12.51328, ,           2.6,      13.18059, ,           2.6,      13.71389, ,           2.6,      13.86455, , 
          2.8,      14.57553, ,           2.8,      14.84964, ,           2.8,      15.38935, ,           2.8,      15.78605, ,           2.8,      10.53313, ,           2.8,      10.83915, ,           2.8,      15.92121, ,           2.8,      16.15989, ,           2.8,      16.20119, ,           2.8,      16.28965, ,           2.8,        16.396, ,           2.8,      16.47462, ,           2.8,      16.51435, ,           2.8,       16.5354, ,           2.8,      11.39682, ,           2.8,       12.4951, ,           2.8,      13.15125, ,           2.8,       13.6749, ,           2.8,      13.82259, , 
            3,      14.50919, ,             3,       14.7764, ,             3,      15.30211, ,             3,      15.68821, ,             3,      10.52528, ,             3,      10.82872, ,             3,       15.8198, ,             3,       16.0523, ,             3,      16.09257, ,             3,      16.17883, ,             3,      16.28229, ,             3,      16.35871, ,             3,      16.39733, ,             3,      16.41783, ,             3,      11.38134, ,             3,        12.468, ,             3,      13.11324, ,             3,      13.62751, ,             3,      13.77226, , 
          3.2,      14.43524, ,           3.2,      14.69575, ,           3.2,      15.20799, ,           3.2,      15.58387, ,           3.2,      10.50871, ,           3.2,      10.80954, ,           3.2,      15.71199, ,           3.2,      15.93845, ,           3.2,      15.97772, ,           3.2,      16.06182, ,           3.2,      16.16247, ,           3.2,      16.23675, ,           3.2,       16.2743, ,           3.2,      16.29422, ,           3.2,      11.35713, ,           3.2,      12.43236, ,           3.2,      13.06695, ,           3.2,      13.57212, ,           3.2,      13.71398, , 
          3.4,      14.35404, ,           3.4,        14.608, ,           3.4,      15.10719, ,           3.4,      15.47337, ,           3.4,      10.48344, ,           3.4,      10.78172, ,           3.4,      15.59817, ,           3.4,       15.8188, ,           3.4,       15.8571, ,           3.4,      15.93909, ,           3.4,      16.03705, ,           3.4,       16.1093, ,           3.4,      16.14582, ,           3.4,      16.16519, ,           3.4,      11.32438, ,           3.4,      12.38855, ,           3.4,      13.01278, ,           3.4,      13.50912, ,           3.4,      13.64814, , 
          3.6,      14.26565, ,           3.6,      14.51319, ,           3.6,      14.99965, ,           3.6,      15.35647, ,           3.6,      10.44957, ,           3.6,      10.74532, ,           3.6,      15.47805, ,           3.6,      15.69302, ,           3.6,      15.73037, ,           3.6,      15.81033, ,           3.6,      15.90566, ,           3.6,      15.97592, ,           3.6,      16.01142, ,           3.6,      16.03025, ,           3.6,      11.28316, ,           3.6,      12.33663, ,           3.6,      12.95075, ,           3.6,      13.43855, ,           3.6,      13.57478, , 
          3.8,      14.16998, ,           3.8,      14.41115, ,           3.8,      14.88488, ,           3.8,      15.23237, ,           3.8,      10.40759, ,           3.8,       10.7008, ,           3.8,       15.3507, ,           3.8,      15.55992, ,           3.8,      15.59629, ,           3.8,      15.67416, ,           3.8,      15.76665, ,           3.8,      15.83472, ,           3.8,      15.86911, ,           3.8,      15.88735, ,           3.8,      11.23385, ,           3.8,      12.27684, ,           3.8,      12.88114, ,           3.8,      13.36066, ,           3.8,       13.4941, , 
            4,      14.06553, ,             4,      14.30003, ,             4,      14.76004, ,             4,      15.09674, ,             4,      10.35692, ,             4,      10.64759, ,             4,      15.21104, ,             4,      15.41265, ,             4,      15.44759, ,             4,      15.52238, ,             4,      15.61067, ,             4,       15.6755, ,             4,      15.70818, ,             4,      15.72539, ,             4,      11.17586, ,             4,      12.20848, ,             4,      12.80313, ,             4,      13.27455, ,             4,      13.40511, , 
          4.2,      13.94992, ,           4.2,      14.17678, ,           4.2,      14.62022, ,           4.2,      14.94248, ,           4.2,      10.29759, ,           4.2,       10.5856, ,           4.2,      15.05099, ,           4.2,      15.24129, ,           4.2,      15.27404, ,           4.2,      15.34411, ,           4.2,       15.4261, ,           4.2,      15.48612, ,           4.2,      15.51628, ,           4.2,      15.53201, ,           4.2,      11.10889, ,           4.2,      12.13085, ,           4.2,      12.71574, ,           4.2,      13.17901, ,           4.2,      13.30643, , 
          4.4,      13.81819, ,           4.4,      14.03548, ,           4.4,      14.45759, ,           4.4,      14.76036, ,           4.4,      10.22801, ,           4.4,      10.51321, ,           4.4,      14.86094, ,           4.4,      15.03555, ,           4.4,      15.06518, ,           4.4,      15.12854, ,           4.4,      15.20271, ,           4.4,      15.25699, ,           4.4,      15.28359, ,           4.4,      15.29625, ,           4.4,      11.03127, ,           4.4,      12.04214, ,           4.4,      12.61668, ,           4.4,      13.07132, ,           4.4,        13.195, , 
          4.6,       13.6665, ,           4.6,       13.8722, ,           4.6,      14.26772, ,           4.6,      14.54513, ,           4.6,      10.14756, ,           4.6,      10.42967, ,           4.6,      14.63543, ,           4.6,      14.79125, ,           4.6,      14.81773, ,           4.6,      14.87432, ,           4.6,      14.93663, ,           4.6,      14.98127, ,           4.6,      15.00508, ,           4.6,       15.0201, ,           4.6,        10.942, ,           4.6,      11.94068, ,           4.6,      12.50377, ,           4.6,      12.94885, ,           4.6,      13.06798, , 
          4.8,      13.49159, ,           4.8,      13.68309, ,           4.8,      14.04636, ,           4.8,      14.29683, ,           4.8,      10.05561, ,           4.8,      10.33415, ,           4.8,      14.37857, ,           4.8,      14.52238, ,           4.8,      14.54793, ,           4.8,      14.60253, ,           4.8,      14.66026, ,           4.8,      14.70102, ,           4.8,      14.72491, ,           4.8,      14.74374, ,           4.8,      10.83985, ,           4.8,      11.82452, ,           4.8,      12.37457, ,           4.8,      12.80878, ,           4.8,       12.9225, , 
            5,      13.29234, ,             5,      13.46823, ,             5,      13.80108, ,             5,      14.03211, ,             5,      9.951827, ,             5,      10.22626, ,             5,       14.1086, ,             5,      14.23423, ,             5,      14.25238, ,             5,      14.29111, ,             5,      14.36285, ,             5,      14.42146, ,             5,      14.45276, ,             5,      14.47252, ,             5,      10.72434, ,             5,      11.69287, ,             5,      12.22837, ,             5,      12.65046, ,             5,      12.75775, , 
          5.2,      13.07302, ,           5.2,      13.23556, ,           5.2,      13.54493, ,           5.2,      13.76204, ,           5.2,      9.836624, ,           5.2,      10.10649, ,           5.2,      13.83614, ,           5.2,      13.94322, ,           5.2,      13.95121, ,           5.2,      13.96822, ,           5.2,      14.05559, ,           5.2,      14.13529, ,           5.2,      14.17515, ,           5.2,       14.1954, ,           5.2,      10.59609, ,           5.2,      11.54673, ,           5.2,      12.06617, ,           5.2,       12.4749, ,           5.2,      12.57514, , 
          5.4,      12.84039, ,           5.4,      12.99205, ,           5.4,       13.2816, ,           5.4,      13.48578, ,           5.4,      9.710365, ,           5.4,      9.975477, ,           5.4,      13.55338, ,           5.4,      13.66442, ,           5.4,      13.68056, ,           5.4,      13.71498, ,           5.4,      13.81254, ,           5.4,      13.89749, ,           5.4,      13.93911, ,           5.4,      13.95859, ,           5.4,      10.45628, ,           5.4,      11.38826, ,           5.4,      11.88984, ,           5.4,      12.28378, ,           5.4,      12.37721, , 
          5.6,      12.59938, ,           5.6,      12.74084, ,           5.6,      13.01013, ,           5.6,      13.18456, ,           5.6,      9.575156, ,           5.6,      9.835777, ,           5.6,      13.25895, ,           5.6,      13.40664, ,           5.6,      13.43399, ,           5.6,      13.49246, ,           5.6,      13.58032, ,           5.6,      13.64924, ,           5.6,       13.6865, ,           5.6,       13.7107, ,           5.6,      10.30833, ,           5.6,      11.22259, ,           5.6,      11.70378, ,           5.6,      12.08088, ,           5.6,      12.16805, , 
          5.8,      12.34965, ,           5.8,      12.47979, ,           5.8,      12.72335, ,           5.8,      12.88876, ,           5.8,      9.431723, ,           5.8,      9.688307, ,           5.8,      12.96811, ,           5.8,      13.13154, ,           5.8,      13.16256, ,           5.8,      13.22898, ,           5.8,      13.34126, ,           5.8,       13.4319, ,           5.8,      13.47392, ,           5.8,      13.48895, ,           5.8,      10.15352, ,           5.8,       11.0517, ,           5.8,      11.51003, ,           5.8,      11.86829, ,           5.8,      11.94941, , 
            6,      12.08909, ,             6,      12.20609, ,             6,        12.419, ,             6,      12.58833, ,             6,      9.277184, ,             6,      9.530685, ,             6,      12.67575, ,             6,      12.87081, ,             6,        12.914, ,             6,      13.00673, ,             6,      13.08455, ,             6,      13.13439, ,             6,      13.16243, ,             6,      13.18264, ,             6,      9.990458, ,             6,      10.87627, ,             6,      11.30934, ,             6,      11.64684, ,             6,      11.72163, , 
          6.2,      11.81572, ,           6.2,      11.91927, ,           6.2,      12.09213, ,           6.2,      12.29097, ,           6.2,      9.111225, ,           6.2,      9.361892, ,           6.2,      12.40691, ,           6.2,      12.60709, ,           6.2,      12.62743, ,           6.2,      12.67088, ,           6.2,      12.75381, ,           6.2,      12.82207, ,           6.2,      12.85902, ,           6.2,      12.88309, ,           6.2,       9.81676, ,           6.2,      10.69135, ,           6.2,      11.09862, ,           6.2,      11.41503, ,           6.2,      11.48305, , 
          6.4,      11.53077, ,           6.4,       11.6222, ,           6.4,      11.77538, ,           6.4,       12.0103, ,           6.4,      8.929269, ,           6.4,      9.177681, ,           6.4,      12.12803, ,           6.4,      12.32136, ,           6.4,      12.34152, ,           6.4,      12.38456, ,           6.4,      12.45023, ,           6.4,      12.50185, ,           6.4,      12.53173, ,           6.4,      12.55463, ,           6.4,      9.628837, ,           6.4,       10.4944, ,           6.4,       10.8722, ,           6.4,      11.16465, ,           6.4,      11.22706, , 

