Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.1910345, , 
         -0.8,      0.198557, , 
         -0.6,     0.2060736, , 
         -0.4,     0.2135841, , 
         -0.2,     0.2210883, , 
            0,     0.2285858, , 
          0.2,     0.2360763, , 
          0.4,     0.2435596, , 
          0.6,     0.2510353, , 
          0.8,     0.2585031, , 
            1,     0.2659628, , 
          1.2,     0.2734141, , 
          1.4,     0.2808566, , 
          1.6,     0.2882901, , 
          1.8,     0.2957143, , 
            2,     0.3031288, , 
          2.2,     0.3105335, , 
          2.4,      0.317928, , 
          2.6,      0.325312, , 
          2.8,     0.3326852, , 
            3,     0.3400474, , 
          3.2,     0.3473983, , 
          3.4,     0.3547376, , 
          3.6,     0.3620649, , 
          3.8,     0.3693801, , 
            4,     0.3766828, , 
          4.2,     0.3839727, , 
          4.4,     0.3912497, , 
          4.6,     0.3985133, , 
          4.8,     0.4057634, , 
            5,     0.4129996, , 
          5.2,     0.4202217, , 
          5.4,     0.4274293, , 
          5.6,     0.4346223, , 
          5.8,     0.4418004, , 
            6,     0.4489632, , 
          6.2,     0.4561106, , 
          6.4,     0.4632422, , 
          6.6,     0.4703577, , 
          6.8,      0.477457, , 
            7,     0.4845398, , 
          7.2,     0.4916057, , 
          7.4,     0.4986546, , 
          7.6,     0.5056861, , 
          7.8,     0.5127001, , 
            8,     0.5196962, , 
          8.2,     0.5266742, , 
          8.4,     0.5336338, , 
          8.6,     0.5405749, , 
          8.8,     0.5474971, , 
            9,     0.5544002, , 
          9.2,     0.5612839, , 
          9.4,     0.5681481, , 
          9.6,     0.5749924, , 
          9.8,     0.5818166, , 
           10,     0.5886205, , 
         10.2,     0.5954039, , 
         10.4,     0.6021664, , 
         10.6,      0.608908, , 
         10.8,     0.6156282, , 
           11,      0.622327, , 
         11.2,      0.629004, , 
         11.4,     0.6356591, , 
         11.6,     0.6422919, , 
         11.8,     0.6489024, , 
           12,     0.6554903, , 

