Alpha,T1-15.8 m/s-VLM2, , 
           -1,      16.82302, , 
         -0.8,      17.14887, , 
         -0.6,      17.43555, , 
         -0.4,      17.68625, , 
         -0.2,      17.90282, , 
            0,      18.08719, , 
          0.2,      18.24102, , 
          0.4,      18.36722, , 
          0.6,      18.46714, , 
          0.8,      18.54273, , 
            1,      18.59583, , 
          1.2,      18.62811, , 
          1.4,      18.64113, , 
          1.6,      18.63623, , 
          1.8,       18.6147, , 
            2,      18.57748, , 
          2.2,      18.52456, , 
          2.4,       18.4576, , 
          2.6,      18.37682, , 
          2.8,      18.28162, , 
            3,      18.16901, , 
          3.2,      18.03024, , 
          3.4,      17.84998, , 
          3.6,       17.6129, , 
          3.8,      17.30905, , 
            4,      16.95438, , 
          4.2,       16.5753, , 
          4.4,      16.18155, , 
          4.6,      15.76652, , 
          4.8,       15.3143, , 
            5,      14.81449, , 
          5.2,      14.33323, , 

