Alpha,T1-15.8 m/s-VLM2, , 
           -1,      10.90128, , 
         -0.8,      11.12176, , 
         -0.6,      11.30969, , 
         -0.4,      11.46854, , 
         -0.2,      11.60128, , 
            0,      11.71133, , 
          0.2,      11.80088, , 
          0.4,      11.87179, , 
          0.6,      11.92554, , 
          0.8,      11.96406, , 
            1,      11.98838, , 
          1.2,      12.00017, , 
          1.4,      12.00038, , 
          1.6,      11.99008, , 
          1.8,      11.97029, , 
            2,      11.94194, , 
          2.2,      11.90555, , 
          2.4,      11.86231, , 
          2.6,      11.81286, , 
          2.8,      11.75765, , 
            3,      11.69753, , 
          3.2,      11.63281, , 
          3.4,      11.56414, , 
          3.6,      11.49192, , 
          3.8,      11.41667, , 
            4,      11.33873, , 
          4.2,      11.25844, , 
          4.4,      11.17618, , 
          4.6,      11.09216, , 
          4.8,      11.00665, , 
            5,       10.9198, , 
          5.2,      10.83175, , 
          5.4,      10.74275, , 
          5.6,      10.65287, , 
          5.8,      10.56222, , 
            6,      10.47076, , 
          6.2,      10.37847, , 
          6.4,      10.28483, , 
          6.6,      10.18904, , 
          6.8,      10.08978, , 
            7,      9.985777, , 
          7.2,        9.8762, , 
          7.4,      9.760161, , 
          7.6,      9.637469, , 
          7.8,      9.510497, , 
            8,      9.381624, , 
          8.2,      9.251958, , 
          8.4,      9.121656, , 
          8.6,      8.990107, , 
          8.8,      8.855833, , 
            9,       8.71747, , 
          9.2,      8.575248, , 
          9.4,      8.428626, , 
          9.6,      8.288084, , 
          9.8,      8.132013, , 

