Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      6.280744, ,            -1,      5.895601, ,            -1,      7.276893, , 
         -0.8,      6.145889, ,          -0.8,      5.771784, ,          -0.8,      7.115948, , 
         -0.6,      6.029508, ,          -0.6,      5.667928, ,          -0.6,       6.97702, , 
         -0.4,      5.929515, ,          -0.4,      5.579903, ,          -0.4,      6.856906, , 
         -0.2,      5.845188, ,          -0.2,      5.505199, ,          -0.2,      6.753265, , 
            0,      5.775442, ,             0,      5.442027, ,             0,      6.663657, , 
          0.2,      5.718889, ,           0.2,      5.390076, ,           0.2,      6.586613, , 
          0.4,       5.67371, ,           0.4,      5.349659, ,           0.4,      6.520601, , 
          0.6,      5.638078, ,           0.6,      5.319507, ,           0.6,       6.46424, , 
          0.8,      5.610838, ,           0.8,      5.298466, ,           0.8,      6.416937, , 
            1,      5.590831, ,             1,      5.284905, ,             1,       6.37751, , 
          1.2,       5.57735, ,           1.2,      5.278269, ,           1.2,      6.345355, , 
          1.4,      5.569657, ,           1.4,       5.27724, ,           1.4,       6.31976, , 
          1.6,       5.56716, ,           1.6,      5.281122, ,           1.6,      6.300113, , 
          1.8,      5.569372, ,           1.8,      5.289635, ,           1.8,      6.285948, , 
            2,      5.575854, ,             2,      5.302278, ,             2,      6.276768, , 
          2.2,      5.586209, ,           2.2,      5.318186, ,           2.2,      6.272172, , 
          2.4,      5.600148, ,           2.4,      5.337314, ,           2.4,      6.271886, , 
          2.6,        5.6173, ,           2.6,       5.35945, ,           2.6,      6.275465, , 
          2.8,      5.637518, ,           2.8,      5.384522, ,           2.8,       6.28274, , 
            3,       5.66048, ,             3,       5.41176, ,             3,      6.293338, , 
          3.2,      5.685996, ,           3.2,      5.441485, ,           3.2,      6.307111, , 
          3.4,      5.713879, ,           3.4,       5.47346, ,           3.4,      6.323776, , 
          3.6,      5.744009, ,           3.6,      5.507593, ,           3.6,      6.343252, , 
          3.8,      5.776156, ,           3.8,      5.543613, ,           3.8,      6.365197, , 
            4,      5.810157, ,             4,      5.581392, ,             4,      6.389454, , 
          4.2,      5.846023, ,           4.2,      5.620796, ,           4.2,       6.41594, , 
          4.4,       5.88352, ,           4.4,      5.661672, ,           4.4,      6.444481, , 
          4.6,      5.922619, ,           4.6,      5.703983, ,           4.6,      6.474953, , 
          4.8,      5.963216, ,           4.8,      5.747623, ,           4.8,       6.50727, , 
            5,      6.005192, ,             5,      5.792451, ,             5,      6.541301, , 
          5.2,      6.048503, ,           5.2,      5.838477, ,           5.2,       6.57701, , 
          5.4,      6.093057, ,           5.4,      5.885611, ,           5.4,      6.614271, , 
          5.6,       6.13874, ,           5.6,      5.933798, ,           5.6,      6.653012, , 
          5.8,      6.185549, ,           5.8,      5.983028, ,           5.8,      6.693188, , 
            6,      6.233358, ,             6,      6.033148, ,             6,      6.734681, , 
          6.2,      6.282151, ,           6.2,      6.084193, ,           6.2,      6.777473, , 
          6.4,       6.33187, ,           6.4,      6.136068, ,           6.4,      6.821507, , 
          6.6,      6.382458, ,           6.6,      6.188731, ,           6.6,      6.866712, , 
          6.8,      6.433877, ,           6.8,      6.242146, ,           6.8,      6.913045, , 
            7,      6.486113, ,             7,      6.296283, ,             7,      6.960477, , 
          7.2,      6.539151, ,           7.2,       6.35114, ,           7.2,      7.008957, , 
          7.4,      6.592935, ,           7.4,       6.40666, ,           7.4,      7.058462, , 
          7.6,      6.647441, ,           7.6,      6.462814, ,           7.6,      7.108944, , 
          7.8,      6.702674, ,           7.8,      6.519585, ,           7.8,      7.160393, , 
            8,      6.758624, ,             8,      6.576987, ,             8,      7.212794, , 
          8.2,      6.815311, ,           8.2,      6.635048, ,           8.2,      7.266152, , 
          8.4,      6.872786, ,           8.4,      6.693846, ,           8.4,      7.320442, , 
          8.6,      6.931095, ,           8.6,      6.753532, ,           8.6,      7.375692, , 
          8.8,      6.990448, ,           8.8,      6.814505, ,           8.8,      7.431961, , 
            9,      7.051132, ,             9,      6.877418, ,             9,      7.489364, , 
          9.2,       7.11353, ,           9.2,      6.942865, ,           9.2,      7.548042, , 
          9.4,      7.178108, ,           9.4,      7.011307, ,           9.4,      7.608158, , 
          9.6,      7.245218, ,           9.6,      7.083371, ,           9.6,      7.669917, , 
          9.8,      7.315208, ,           9.8,      7.159469, ,           9.8,      7.733578, , 
           10,      7.388494, ,            10,      7.238046, ,            10,      7.799381, , 
         10.2,      7.465154, ,          10.2,      7.319264, ,          10.2,      7.867462, , 
         10.4,      7.544757, ,          10.4,       7.40393, ,          10.4,      7.937883, , 
         10.6,      7.626732, ,          10.6,      7.490889, ,          10.6,      8.010738, , 
         10.8,      7.710597, ,          10.8,      7.579739, ,          10.8,      8.086077, , 
           11,      7.796107, ,            11,      7.667305, ,            11,      8.163867, , 
         11.2,      7.883217, ,          11.2,      7.752659, ,          11.2,       8.24395, , 
         11.4,       7.97207, ,          11.4,      7.837291, ,          11.4,      8.326154, , 
         11.6,      8.063229, ,          11.6,      7.920942, ,          11.6,       8.41039, , 
         11.8,      8.157358, ,          11.8,      8.010097, ,          11.8,      8.496588, , 
           12,      8.255041, ,            12,       8.09885, ,            12,      8.584737, , 

