Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.2836482, , 
         -0.8,     0.2956985, , 
         -0.6,     0.3077416, , 
         -0.4,      0.319777, , 
         -0.2,     0.3318044, , 
            0,     0.3438234, , 
          0.2,     0.3558337, , 
          0.4,     0.3678347, , 
          0.6,     0.3798262, , 
          0.8,     0.3918078, , 
            1,      0.403779, , 
          1.2,     0.4157396, , 
          1.4,      0.427689, , 
          1.6,      0.439627, , 
          1.8,     0.4515532, , 
            2,     0.4634671, , 
          2.2,     0.4753684, , 
          2.4,     0.4872567, , 
          2.6,     0.4991317, , 
          2.8,      0.510993, , 
            3,     0.5228401, , 
          3.2,     0.5346728, , 
          3.4,     0.5464906, , 
          3.6,     0.5582932, , 
          3.8,     0.5700802, , 
            4,     0.5818512, , 
          4.2,     0.5936059, , 
          4.4,      0.605344, , 
          4.6,     0.6170649, , 
          4.8,     0.6287685, , 
            5,     0.6404542, , 
          5.2,     0.6521218, , 
          5.4,     0.6637709, , 
          5.6,     0.6754011, , 
          5.8,     0.6870121, , 
            6,     0.6986036, , 
          6.2,     0.7101751, , 
          6.4,     0.7217263, , 
          6.6,     0.7332569, , 
          6.8,     0.7447665, , 
            7,     0.7562547, , 
          7.2,     0.7677213, , 

