Alpha,T1-15.8 m/s-VLM2, , 
           -1,      5.241206, , 
         -0.8,      5.137866, , 
         -0.6,      5.052938, , 
         -0.4,      4.983305, , 
         -0.2,       4.92657, , 
            0,      4.880499, , 
          0.2,      4.843642, , 
          0.4,      4.814845, , 
          0.6,      4.793247, , 
          0.8,      4.777885, , 
            1,      4.768239, , 
          1.2,      4.763574, , 
          1.4,      4.763493, , 
          1.6,      4.767566, , 
          1.8,      4.775409, , 
            2,      4.786693, , 
          2.2,      4.801258, , 
          2.4,      4.818678, , 
          2.6,      4.838753, , 
          2.8,      4.861363, , 
            3,      4.886227, , 
          3.2,      4.913279, , 
          3.4,      4.942314, , 
          3.6,      4.973217, , 
          3.8,      5.005832, , 
            4,      5.040061, , 
          4.2,      5.075818, , 
          4.4,      5.112982, , 
          4.6,      5.151502, , 
          4.8,      5.191306, , 
            5,       5.23237, , 
          5.2,      5.274661, , 
          5.4,      5.318111, , 
          5.6,      5.362721, , 
          5.8,      5.408475, , 
            6,      5.455431, , 
          6.2,      5.503647, , 
          6.4,      5.553446, , 
          6.6,      5.605324, , 
          6.8,      5.660114, , 
            7,      5.718673, , 
          7.2,      5.781694, , 
          7.4,       5.84996, , 
          7.6,      5.923907, , 
          7.8,      6.002422, , 
            8,      6.084262, , 
          8.2,      6.168879, , 
          8.4,      6.256307, , 
          8.6,      6.347112, , 
          8.8,      6.442545, , 
            9,       6.54392, , 
          9.2,      6.651488, , 
          9.4,      6.766131, , 
          9.6,      6.879775, , 
          9.8,      7.010511, , 

