Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      9.417491, ,            -1,      10.11962, ,            -1,       10.5691, ,            -1,      10.80631, ,            -1,      10.99803, ,            -1,      11.08399, ,            -1,      6.872766, ,            -1,      7.693904, ,            -1,      8.667353, , 
         -0.8,      9.617591, ,          -0.8,      10.33533, ,          -0.8,      10.78867, ,          -0.8,        11.026, ,          -0.8,      11.21559, ,          -0.8,       11.3008, ,          -0.8,      7.042435, ,          -0.8,      7.872679, ,          -0.8,      8.855581, , 
         -0.6,      9.793397, ,          -0.6,      10.52356, ,          -0.6,      10.98223, ,          -0.6,      11.21977, ,          -0.6,      11.40563, ,          -0.6,       11.4883, ,          -0.6,      7.200513, ,          -0.6,      8.036731, ,          -0.6,      9.024707, , 
         -0.4,       9.94672, ,          -0.4,      10.68363, ,          -0.4,      11.14807, ,          -0.4,      11.38887, ,          -0.4,      11.57109, ,          -0.4,      11.64894, ,          -0.4,      7.347026, ,          -0.4,      8.186564, ,          -0.4,      9.175701, , 
         -0.2,       10.0799, ,          -0.2,       10.8179, ,          -0.2,      11.28551, ,          -0.2,      11.52922, ,          -0.2,      11.70991, ,          -0.2,       11.7851, ,          -0.2,      7.482364, ,          -0.2,      8.323292, ,          -0.2,      9.309925, , 
            0,      10.19476, ,             0,      10.92939, ,             0,      11.39686, ,             0,      11.64177, ,             0,      11.82031, ,             0,      11.89294, ,             0,      7.606488, ,             0,      8.446737, ,             0,      9.428658, , 
          0.2,      10.29242, ,           0.2,      11.02055, ,           0.2,       11.4847, ,           0.2,      11.72823, ,           0.2,      11.90405, ,           0.2,      11.97471, ,           0.2,      7.719903, ,           0.2,      8.557639, ,           0.2,      9.532525, , 
          0.4,      10.37441, ,           0.4,      11.09363, ,           0.4,       11.5524, ,           0.4,      11.79237, ,           0.4,      11.96597, ,           0.4,      12.03647, ,           0.4,      7.823009, ,           0.4,      8.656674, ,           0.4,      9.622672, , 
          0.6,      10.44185, ,           0.6,       11.1504, ,           0.6,      11.60243, ,           0.6,      11.83768, ,           0.6,      12.00774, ,           0.6,      12.07747, ,           0.6,      7.916082, ,           0.6,      8.744249, ,           0.6,      9.699792, , 
          0.8,      10.49577, ,           0.8,      11.19226, ,           0.8,      11.63653, ,           0.8,        11.867, ,           0.8,      12.03271, ,           0.8,      12.10057, ,           0.8,      7.999871, ,           0.8,      8.821129, ,           0.8,      9.764627, , 
            1,      10.53749, ,             1,      11.22074, ,             1,       11.6565, ,             1,      11.88105, ,             1,      12.04328, ,             1,      12.11112, ,             1,      8.074562, ,             1,       8.88797, ,             1,      9.818307, , 
          1.2,      10.56778, ,           1.2,      11.23685, ,           1.2,      11.66353, ,           1.2,      11.88295, ,           1.2,      12.04207, ,           1.2,      12.10929, ,           1.2,      8.140722, ,           1.2,       8.94525, ,           1.2,      9.861254, , 
