Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      6.045022, ,            -1,      5.669269, ,            -1,      5.571524, ,            -1,        7.8824, ,            -1,      7.018525, , 
         -0.8,      5.916704, ,          -0.8,      5.553832, ,          -0.8,      5.460561, ,          -0.8,      7.703387, ,          -0.8,      6.866202, , 
         -0.6,      5.806391, ,          -0.6,      5.455941, ,          -0.6,      5.366701, ,          -0.6,      7.545873, ,          -0.6,      6.734848, , 
         -0.4,      5.713019, ,          -0.4,      5.372861, ,          -0.4,      5.287701, ,          -0.4,      7.407088, ,          -0.4,      6.621454, , 
         -0.2,      5.635566, ,          -0.2,      5.302331, ,          -0.2,      5.220986, ,          -0.2,      7.284884, ,          -0.2,      6.523447, , 
            0,      5.572431, ,             0,      5.244069, ,             0,      5.165919, ,             0,      7.177264, ,             0,      6.439059, , 
          0.2,      5.521527, ,           0.2,      5.198144, ,           0.2,       5.12201, ,           0.2,       7.08245, ,           0.2,      6.366505, , 
          0.4,      5.480967, ,           0.4,      5.163253, ,           0.4,      5.089184, ,           0.4,      6.999688, ,           0.4,      6.304472, , 
          0.6,      5.449273, ,           0.6,      5.138084, ,           0.6,      5.066248, ,           0.6,      6.927558, ,           0.6,      6.251953, , 
          0.8,      5.425354, ,           0.8,      5.121069, ,           0.8,      5.051148, ,           0.8,      6.865054, ,           0.8,      6.207883, , 
            1,      5.408375, ,             1,      5.111238, ,             1,      5.043039, ,             1,       6.81142, ,             1,      6.171593, , 
          1.2,      5.397409, ,           1.2,      5.107124, ,           1.2,      5.040624, ,           1.2,      6.765567, ,           1.2,      6.142173, , 
          1.4,       5.39192, ,           1.4,      5.108175, ,           1.4,      5.043533, ,           1.4,      6.727013, ,           1.4,      6.119051, , 
          1.6,      5.391398, ,           1.6,      5.114279, ,           1.6,      5.050794, ,           1.6,      6.694969, ,           1.6,      6.101711, , 
          1.8,      5.395348, ,           1.8,      5.124175, ,           1.8,      5.061795, ,           1.8,      6.669029, ,           1.8,      6.089633, , 
            2,      5.403341, ,             2,      5.137783, ,             2,      5.076587, ,             2,      6.648685, ,             2,      6.082371, , 
          2.2,      5.415013, ,           2.2,      5.154759, ,           2.2,      5.094807, ,           2.2,      6.633432, ,           2.2,      6.079534, , 
          2.4,      5.430141, ,           2.4,      5.175048, ,           2.4,      5.116293, ,           2.4,      6.622937, ,           2.4,      6.080858, , 
          2.6,      5.448321, ,           2.6,      5.197884, ,           2.6,      5.140241, ,           2.6,      6.616782, ,           2.6,      6.085882, , 
          2.8,       5.46941, ,           2.8,       5.22345, ,           2.8,       5.16682, ,           2.8,      6.614759, ,           2.8,      6.094483, , 
            3,      5.493111, ,             3,      5.251482, ,             3,      5.195827, ,             3,      6.616534, ,             3,      6.106286, , 
          3.2,      5.519315, ,           3.2,      5.281924, ,           3.2,      5.227253, ,           3.2,      6.621966, ,           3.2,      6.121209, , 
          3.4,      5.547786, ,           3.4,      5.314456, ,           3.4,      5.260694, ,           3.4,      6.630635, ,           3.4,      6.138899, , 
          3.6,      5.578333, ,           3.6,       5.34895, ,           3.6,      5.296059, ,           3.6,      6.642381, ,           3.6,       6.15915, , 
          3.8,       5.61088, ,           3.8,      5.385212, ,           3.8,      5.333166, ,           3.8,      6.657033, ,           3.8,      6.181837, , 
            4,      5.645241, ,             4,      5.423119, ,             4,      5.371879, ,             4,      6.674366, ,             4,      6.206781, , 
          4.2,      5.681381, ,           4.2,      5.462612, ,           4.2,      5.412197, ,           4.2,      6.694322, ,           4.2,      6.233869, , 
          4.4,       5.71912, ,           4.4,      5.503546, ,           4.4,      5.453874, ,           4.4,      6.716624, ,           4.4,      6.262944, , 
          4.6,      5.758408, ,           4.6,      5.545802, ,           4.6,       5.49686, ,           4.6,      6.741198, ,           4.6,      6.293931, , 
          4.8,       5.79912, ,           4.8,      5.589339, ,           4.8,      5.541136, ,           4.8,      6.767956, ,           4.8,      6.326725, , 
            5,      5.841184, ,             5,      5.634106, ,             5,      5.586602, ,             5,      6.796743, ,             5,      6.361222, , 
          5.2,      5.884497, ,           5.2,      5.680029, ,           5.2,      5.633201, ,           5.2,      6.827464, ,           5.2,      6.397352, , 
          5.4,      5.928996, ,           5.4,      5.727039, ,           5.4,      5.680836, ,           5.4,      6.860007, ,           5.4,      6.434998, , 
          5.6,      5.974603, ,           5.6,      5.775058, ,           5.6,      5.729449, ,           5.6,      6.894289, ,           5.6,      6.474111, , 
          5.8,      6.021271, ,           5.8,      5.824054, ,           5.8,      5.779027, ,           5.8,      6.930275, ,           5.8,      6.514622, , 
            6,      6.068936, ,             6,      5.873951, ,             6,      5.829487, ,             6,      6.967874, ,             6,      6.556469, , 
          6.2,      6.117535, ,           6.2,      5.924699, ,           6.2,      5.880766, ,           6.2,       7.00698, ,           6.2,      6.599583, , 
          6.4,      6.167055, ,           6.4,      5.976261, ,           6.4,      5.932838, ,           6.4,      7.047563, ,           6.4,      6.643937, , 
          6.6,      6.217465, ,           6.6,       6.02863, ,           6.6,      5.985677, ,           6.6,      7.089566, ,           6.6,      6.689467, , 
          6.8,      6.268732, ,           6.8,      6.081757, ,           6.8,      6.039249, ,           6.8,      7.132973, ,           6.8,      6.736136, , 
            7,       6.32082, ,             7,      6.135606, ,             7,      6.093515, ,             7,      7.177741, ,             7,      6.783918, , 
          7.2,      6.373705, ,           7.2,      6.190136, ,           7.2,      6.148435, ,           7.2,      7.223816, ,           7.2,      6.832761, , 
          7.4,      6.427395, ,           7.4,      6.245372, ,           7.4,      6.204032, ,           7.4,      7.271194, ,           7.4,      6.882673, , 
          7.6,      6.481909, ,           7.6,      6.301324, ,           7.6,      6.260321, ,           7.6,      7.319841, ,           7.6,      6.933638, , 
          7.8,      6.537263, ,           7.8,       6.35806, ,           7.8,      6.317382, ,           7.8,      7.369774, ,           7.8,      6.985634, , 
            8,      6.593544, ,             8,      6.415724, ,             8,      6.375388, ,             8,      7.421013, ,             8,      7.038701, , 
          8.2,      6.650936, ,           8.2,      6.474707, ,           8.2,      6.434853, ,           8.2,       7.47359, ,           8.2,      7.092882, , 
          8.4,      6.709732, ,           8.4,      6.535743, ,           8.4,      6.496679, ,           8.4,      7.527602, ,           8.4,        7.1483, , 
          8.6,      6.770426, ,           8.6,      6.599564, ,           8.6,      6.561569, ,           8.6,      7.583193, ,           8.6,       7.20513, , 
          8.8,      6.833492, ,           8.8,      6.666671, ,           8.8,      6.630098, ,           8.8,      7.640507, ,           8.8,      7.263548, , 
            9,       6.89937, ,             9,      6.737787, ,             9,      6.702796, ,             9,      7.699683, ,             9,      7.323792, , 
          9.2,      6.968514, ,           9.2,      6.813459, ,           9.2,       6.78077, ,           9.2,      7.761023, ,           9.2,      7.386188, , 
          9.4,       7.04137, ,           9.4,      6.891778, ,           9.4,      6.860535, ,           9.4,      7.824722, ,           9.4,      7.451005, , 
          9.6,      7.118055, ,           9.6,      6.973206, ,           9.6,      6.941753, ,           9.6,      7.890942, ,           9.6,      7.518403, , 
          9.8,      7.197948, ,           9.8,      7.058481, ,           9.8,       7.02662, ,           9.8,      7.959803, ,           9.8,      7.588483, , 
           10,      7.280234, ,            10,      7.146224, ,            10,      7.114458, ,            10,      8.031371, ,            10,      7.661321, , 
         10.2,      7.364495, ,          10.2,      7.235154, ,          10.2,      7.203895, ,          10.2,      8.105586, ,          10.2,      7.736927, , 
         10.4,      7.450615, ,          10.4,      7.321286, ,          10.4,      7.286466, ,          10.4,      8.182304, ,          10.4,      7.815232, , 
         10.6,      7.538661, ,          10.6,      7.406748, ,          10.6,      7.363923, ,          10.6,      8.261062, ,          10.6,       7.89605, , 
         10.8,      7.628985, ,          10.8,      7.490054, ,          10.8,      7.446373, ,          10.8,      8.341567, ,          10.8,      7.979203, , 
           11,      7.722182, ,            11,      7.577363, ,            11,      7.528435, ,            11,      8.423728, ,            11,      8.064604, , 
         11.2,      7.819228, ,          11.2,      7.667178, ,          11.2,        7.6105, ,          11.2,      8.507315, ,          11.2,      8.152218, , 
         11.4,      7.919571, ,          11.4,      7.752442, ,          11.4,      7.698147, ,          11.4,      8.592631, ,          11.4,      8.242189, , 
         11.6,       8.02553, ,          11.6,       7.84459, ,          11.6,      7.792348, ,          11.6,       8.67974, ,          11.6,      8.334692, , 
         11.8,       8.13474, ,          11.8,      7.941904, ,          11.8,      7.898602, ,          11.8,        8.7701, ,          11.8,      8.430058, , 
           12,      8.243306, ,            12,      8.034949, ,            12,      7.993583, ,            12,      8.863727, ,            12,      8.529618, , 

