Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      9.085883, ,            -1,      9.684071, ,            -1,      7.831279, , 
         -0.8,      9.286836, ,          -0.8,      9.893273, ,          -0.8,      8.010301, , 
         -0.6,      9.467458, ,          -0.6,      10.07577, ,          -0.6,       8.17144, , 
         -0.4,       9.62829, ,          -0.4,      10.23576, ,          -0.4,      8.315993, , 
         -0.2,      9.768183, ,          -0.2,      10.37553, ,          -0.2,      8.444834, , 
            0,      9.886964, ,             0,      10.49671, ,             0,      8.559446, , 
          0.2,      9.985398, ,           0.2,      10.59849, ,           0.2,       8.66047, , 
          0.4,      10.06544, ,           0.4,      10.67903, ,           0.4,      8.748918, , 
          0.6,      10.12947, ,           0.6,      10.73992, ,           0.6,      8.825858, , 
          0.8,      10.17896, ,           0.8,      10.78281, ,           0.8,      8.891472, , 
            1,      10.21562, ,             1,      10.81064, ,             1,      8.946902, , 
          1.2,      10.24047, ,           1.2,      10.82431, ,           1.2,      8.992616, , 
          1.4,      10.25471, ,           1.4,      10.82643, ,           1.4,      9.029335, , 
          1.6,      10.25933, ,           1.6,      10.81843, ,           1.6,      9.057723, , 
          1.8,      10.25523, ,           1.8,      10.80092, ,           1.8,      9.078299, , 
            2,      10.24324, ,             2,      10.77502, ,             2,      9.091684, , 
          2.2,      10.22413, ,           2.2,       10.7426, ,           2.2,      9.098399, , 
          2.4,      10.19852, ,           2.4,      10.70388, ,           2.4,      9.098817, , 
          2.6,      10.16718, ,           2.6,      10.65941, ,           2.6,      9.093587, , 
          2.8,      10.13048, ,           2.8,      10.60949, ,           2.8,      9.082973, , 
            3,      10.08912, ,             3,      10.55577, ,             3,      9.067553, , 
          3.2,      10.04355, ,           3.2,      10.49776, ,           3.2,      9.047591, , 
          3.4,      9.994211, ,           3.4,      10.43606, ,           3.4,      9.023554, , 
          3.6,      9.941436, ,           3.6,      10.37099, ,           3.6,      8.995623, , 
          3.8,      9.885734, ,           3.8,      10.30319, ,           3.8,      8.964353, , 
            4,      9.827488, ,             4,      10.23301, ,             4,      8.930039, , 
          4.2,      9.766779, ,           4.2,      10.16081, ,           4.2,      8.892865, , 
          4.4,      9.704097, ,           4.4,      10.08698, ,           4.4,      8.853149, , 
          4.6,      9.639581, ,           4.6,      10.01167, ,           4.6,      8.811132, , 
          4.8,      9.573484, ,           4.8,      9.935143, ,           4.8,      8.766997, , 
            5,      9.506079, ,             5,      9.857735, ,             5,      8.720991, , 
          5.2,      9.437506, ,           5.2,      9.779491, ,           5.2,      8.673227, , 
          5.4,      9.367979, ,           5.4,      9.700625, ,           5.4,      8.623934, , 
          5.6,      9.297735, ,           5.6,      9.621289, ,           5.6,      8.573266, , 
          5.8,      9.226831, ,           5.8,      9.541552, ,           5.8,      8.521338, , 
            6,      9.155507, ,             6,      9.461705, ,             6,      8.468354, , 
          6.2,       9.08383, ,           6.2,      9.381731, ,           6.2,      8.414389, , 
          6.4,      9.011925, ,           6.4,      9.301814, ,           6.4,      8.359561, , 
          6.6,      8.939909, ,           6.6,       9.22205, ,           6.6,      8.304004, , 
          6.8,      8.867865, ,           6.8,      9.142516, ,           6.8,       8.24781, , 
            7,      8.795842, ,             7,      9.063277, ,             7,      8.191054, , 
          7.2,      8.723884, ,           7.2,      8.984358, ,           7.2,      8.133834, , 
          7.4,      8.652092, ,           7.4,      8.905856, ,           7.4,      8.076212, , 
          7.6,      8.580516, ,           7.6,      8.827822, ,           7.6,      8.018274, , 
          7.8,      8.509167, ,           7.8,      8.750293, ,           7.8,      7.960064, , 
            8,      8.438076, ,             8,      8.673257, ,             8,      7.901625, , 
          8.2,      8.367233, ,           8.2,      8.596687, ,           8.2,      7.842981, , 
          8.4,      8.296594, ,           8.4,      8.520492, ,           8.4,      7.784185, , 
          8.6,       8.22612, ,           8.6,      8.444497, ,           8.6,      7.725233, , 
          8.8,      8.155586, ,           8.8,      8.368233, ,           8.8,       7.66609, , 
            9,      8.084693, ,             9,      8.290951, ,             9,      7.606665, , 
          9.2,      8.013052, ,           9.2,      8.212038, ,           9.2,       7.54685, , 
          9.4,      7.940213, ,           9.4,       8.13108, ,           9.4,       7.48652, , 
          9.6,      7.865886, ,           9.6,      8.047521, ,           9.6,      7.425521, , 
          9.8,      7.789816, ,           9.8,      7.961102, ,           9.8,      7.363656, , 
           10,      7.711699, ,            10,      7.873764, ,            10,      7.300765, , 
         10.2,      7.631617, ,          10.2,      7.785452, ,          10.2,      7.236797, , 
         10.4,      7.550174, ,          10.4,      7.695441, ,          10.4,      7.171778, , 
         10.6,      7.468072, ,          10.6,      7.605099, ,          10.6,      7.105706, , 
         10.8,      7.385872, ,          10.8,      7.514922, ,          10.8,      7.038627, , 
           11,      7.303869, ,            11,       7.42808, ,            11,      6.970656, , 
         11.2,       7.22215, ,          11.2,       7.34531, ,          11.2,      6.902012, , 
         11.4,      7.140624, ,          11.4,      7.265008, ,          11.4,      6.832914, , 
         11.6,      7.058839, ,          11.6,      7.187314, ,          11.6,        6.7635, , 
         11.8,      6.976294, ,          11.8,      7.106283, ,          11.8,      6.693883, , 
           12,       6.89261, ,            12,      7.027378, ,            12,      6.624126, , 

