Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
          5.4,     0.4970605, ,           5.4,     0.4970605, ,           5.4,     0.4970605, ,           5.4,     0.4970605, ,           5.4,     0.4970605, ,           5.4,     0.4970605, ,           5.4,     0.4970605, ,           5.4,     0.4970605, ,           5.4,     0.4970605, , 
          5.6,     0.5055479, ,           5.6,     0.5055479, ,           5.6,     0.5055479, ,           5.6,     0.5055479, ,           5.6,     0.5055479, ,           5.6,     0.5055479, ,           5.6,     0.5055479, ,           5.6,     0.5055479, ,           5.6,     0.5055479, , 
          5.8,     0.5140188, ,           5.8,     0.5140188, ,           5.8,     0.5140188, ,           5.8,     0.5140188, ,           5.8,     0.5140188, ,           5.8,     0.5140188, ,           5.8,     0.5140188, ,           5.8,     0.5140188, ,           5.8,     0.5140188, , 
            6,     0.5224728, ,             6,     0.5224728, ,             6,     0.5224728, ,             6,     0.5224728, ,             6,     0.5224728, ,             6,     0.5224728, ,             6,     0.5224728, ,             6,     0.5224728, ,             6,     0.5224728, , 
          6.2,     0.5309096, ,           6.2,     0.5309096, ,           6.2,     0.5309096, ,           6.2,     0.5309096, ,           6.2,     0.5309096, ,           6.2,     0.5309096, ,           6.2,     0.5309096, ,           6.2,     0.5309096, ,           6.2,     0.5309096, , 
          6.4,     0.5393289, ,           6.4,     0.5393289, ,           6.4,     0.5393289, ,           6.4,     0.5393289, ,           6.4,     0.5393289, ,           6.4,     0.5393289, ,           6.4,     0.5393289, ,           6.4,     0.5393289, ,           6.4,     0.5393289, , 
          6.6,     0.5477304, ,           6.6,     0.5477304, ,           6.6,     0.5477304, ,           6.6,     0.5477304, ,           6.6,     0.5477304, ,           6.6,     0.5477304, ,           6.6,     0.5477304, ,           6.6,     0.5477304, ,           6.6,     0.5477304, , 
          6.8,     0.5561138, ,           6.8,     0.5561138, ,           6.8,     0.5561138, ,           6.8,     0.5561138, ,           6.8,     0.5561138, ,           6.8,     0.5561138, ,           6.8,     0.5561138, ,           6.8,     0.5561138, ,           6.8,     0.5561138, , 
            7,     0.5644789, ,             7,     0.5644789, ,             7,     0.5644789, ,             7,     0.5644789, ,             7,     0.5644789, ,             7,     0.5644789, ,             7,     0.5644789, ,             7,     0.5644789, ,             7,     0.5644789, , 
          7.2,     0.5728252, ,           7.2,     0.5728252, ,           7.2,     0.5728252, ,           7.2,     0.5728252, ,           7.2,     0.5728252, ,           7.2,     0.5728252, ,           7.2,     0.5728252, ,           7.2,     0.5728252, ,           7.2,     0.5728252, , 
          7.4,     0.5811526, ,           7.4,     0.5811526, ,           7.4,     0.5811526, ,           7.4,     0.5811526, ,           7.4,     0.5811526, ,           7.4,     0.5811526, ,           7.4,     0.5811526, ,           7.4,     0.5811526, ,           7.4,     0.5811526, , 
          7.6,     0.5894607, ,           7.6,     0.5894607, ,           7.6,     0.5894607, ,           7.6,     0.5894607, ,           7.6,     0.5894607, ,           7.6,     0.5894607, ,           7.6,     0.5894607, ,           7.6,     0.5894607, ,           7.6,     0.5894607, , 
          7.8,     0.5977493, ,           7.8,     0.5977493, ,           7.8,     0.5977493, ,           7.8,     0.5977493, ,           7.8,     0.5977493, ,           7.8,     0.5977493, ,           7.8,     0.5977493, ,           7.8,     0.5977493, ,           7.8,     0.5977493, , 
            8,      0.606018, ,             8,      0.606018, ,             8,      0.606018, ,             8,      0.606018, ,             8,      0.606018, ,             8,      0.606018, ,             8,      0.606018, ,             8,      0.606018, ,             8,      0.606018, , 
          8.2,     0.6142666, ,           8.2,     0.6142666, ,           8.2,     0.6142666, ,           8.2,     0.6142666, ,           8.2,     0.6142666, ,           8.2,     0.6142666, ,           8.2,     0.6142666, ,           8.2,     0.6142666, ,           8.2,     0.6142666, , 
          8.4,     0.6224947, ,           8.4,     0.6224947, ,           8.4,     0.6224947, ,           8.4,     0.6224947, ,           8.4,     0.6224947, ,           8.4,     0.6224947, ,           8.4,     0.6224947, ,           8.4,     0.6224947, ,           8.4,     0.6224947, , 
          8.6,     0.6307022, ,           8.6,     0.6307022, ,           8.6,     0.6307022, ,           8.6,     0.6307022, ,           8.6,     0.6307022, ,           8.6,     0.6307022, ,           8.6,     0.6307022, ,           8.6,     0.6307022, ,           8.6,     0.6307022, , 
          8.8,     0.6388887, ,           8.8,     0.6388887, ,           8.8,     0.6388887, ,           8.8,     0.6388887, ,           8.8,     0.6388887, ,           8.8,     0.6388887, ,           8.8,     0.6388887, ,           8.8,     0.6388887, ,           8.8,     0.6388887, , 
            9,     0.6470539, ,             9,     0.6470539, ,             9,     0.6470539, ,             9,     0.6470539, ,             9,     0.6470539, ,             9,     0.6470539, ,             9,     0.6470539, ,             9,     0.6470539, ,             9,     0.6470539, , 
          9.2,     0.6551976, ,           9.2,     0.6551976, ,           9.2,     0.6551976, ,           9.2,     0.6551976, ,           9.2,     0.6551976, ,           9.2,     0.6551976, ,           9.2,     0.6551976, ,           9.2,     0.6551976, ,           9.2,     0.6551976, , 
          9.4,     0.6633195, ,           9.4,     0.6633195, ,           9.4,     0.6633195, ,           9.4,     0.6633195, ,           9.4,     0.6633195, ,           9.4,     0.6633195, ,           9.4,     0.6633195, ,           9.4,     0.6633195, ,           9.4,     0.6633195, , 
          9.6,     0.6714193, ,           9.6,     0.6714193, ,           9.6,     0.6714193, ,           9.6,     0.6714193, ,           9.6,     0.6714193, ,           9.6,     0.6714193, ,           9.6,     0.6714193, ,           9.6,     0.6714193, ,           9.6,     0.6714193, , 
          9.8,     0.6794968, ,           9.8,     0.6794968, ,           9.8,     0.6794968, ,           9.8,     0.6794968, ,           9.8,     0.6794968, ,           9.8,     0.6794968, ,           9.8,     0.6794968, ,           9.8,     0.6794968, ,           9.8,     0.6794968, , 
           10,     0.6875516, ,            10,     0.6875516, ,            10,     0.6875516, ,            10,     0.6875516, ,            10,     0.6875516, ,            10,     0.6875516, ,            10,     0.6875516, ,            10,     0.6875516, ,            10,     0.6875516, , 
         10.2,     0.6955835, ,          10.2,     0.6955835, ,          10.2,     0.6955835, ,          10.2,     0.6955835, ,          10.2,     0.6955835, ,          10.2,     0.6955835, ,          10.2,     0.6955835, ,          10.2,     0.6955835, ,          10.2,     0.6955835, , 
         10.4,     0.7035923, ,          10.4,     0.7035923, ,          10.4,     0.7035923, ,          10.4,     0.7035923, ,          10.4,     0.7035923, ,          10.4,     0.7035923, ,          10.4,     0.7035923, ,          10.4,     0.7035923, ,          10.4,     0.7035923, , 
         10.6,     0.7115776, ,          10.6,     0.7115776, ,          10.6,     0.7115776, ,          10.6,     0.7115776, ,          10.6,     0.7115776, ,          10.6,     0.7115776, ,          10.6,     0.7115776, ,          10.6,     0.7115776, ,          10.6,     0.7115776, , 
         10.8,     0.7195393, ,          10.8,     0.7195393, ,          10.8,     0.7195393, ,          10.8,     0.7195393, ,          10.8,     0.7195393, ,          10.8,     0.7195393, ,          10.8,     0.7195393, ,          10.8,     0.7195393, ,          10.8,     0.7195393, , 
           11,     0.7274769, ,            11,     0.7274769, ,            11,     0.7274769, ,            11,     0.7274769, ,            11,     0.7274769, ,            11,     0.7274769, ,            11,     0.7274769, ,            11,     0.7274769, ,            11,     0.7274769, , 

