Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.5992665, ,            -1,     0.5992665, ,            -1,     0.5992665, , 
         -0.8,     0.5993184, ,          -0.8,     0.5993184, ,          -0.8,     0.5993184, , 
         -0.6,     0.5993506, ,          -0.6,     0.5993506, ,          -0.6,     0.5993506, , 
         -0.4,     0.5993655, ,          -0.4,     0.5993655, ,          -0.4,     0.5993655, , 
         -0.2,     0.5993651, ,          -0.2,     0.5993651, ,          -0.2,     0.5993651, , 
            0,     0.5993512, ,             0,     0.5993512, ,             0,     0.5993512, , 
          0.2,     0.5993252, ,           0.2,     0.5993252, ,           0.2,     0.5993252, , 
          0.4,     0.5992884, ,           0.4,     0.5992884, ,           0.4,     0.5992884, , 
          0.6,     0.5992417, ,           0.6,     0.5992417, ,           0.6,     0.5992417, , 
          0.8,     0.5991861, ,           0.8,     0.5991861, ,           0.8,     0.5991861, , 
            1,     0.5991223, ,             1,     0.5991223, ,             1,     0.5991223, , 
          1.2,     0.5990511, ,           1.2,     0.5990511, ,           1.2,     0.5990511, , 
          1.4,     0.5989729, ,           1.4,     0.5989729, ,           1.4,     0.5989729, , 
          1.6,     0.5988884, ,           1.6,     0.5988884, ,           1.6,     0.5988884, , 
          1.8,     0.5987979, ,           1.8,     0.5987979, ,           1.8,     0.5987979, , 
            2,     0.5987019, ,             2,     0.5987019, ,             2,     0.5987019, , 
          2.2,     0.5986007, ,           2.2,     0.5986007, ,           2.2,     0.5986007, , 
          2.4,     0.5984947, ,           2.4,     0.5984947, ,           2.4,     0.5984947, , 
          2.6,     0.5983841, ,           2.6,     0.5983841, ,           2.6,     0.5983841, , 
          2.8,     0.5982691, ,           2.8,     0.5982691, ,           2.8,     0.5982691, , 
            3,       0.59815, ,             3,       0.59815, ,             3,       0.59815, , 
          3.2,      0.598027, ,           3.2,      0.598027, ,           3.2,      0.598027, , 
          3.4,     0.5979003, ,           3.4,     0.5979003, ,           3.4,     0.5979003, , 
          3.6,     0.5977701, ,           3.6,     0.5977701, ,           3.6,     0.5977701, , 
          3.8,     0.5976364, ,           3.8,     0.5976364, ,           3.8,     0.5976364, , 
            4,     0.5974995, ,             4,     0.5974995, ,             4,     0.5974995, , 
          4.2,     0.5973594, ,           4.2,     0.5973594, ,           4.2,     0.5973594, , 
          4.4,     0.5972164, ,           4.4,     0.5972164, ,           4.4,     0.5972164, , 
          4.6,     0.5970704, ,           4.6,     0.5970704, ,           4.6,     0.5970704, , 
          4.8,     0.5969217, ,           4.8,     0.5969217, ,           4.8,     0.5969217, , 
            5,     0.5967702, ,             5,     0.5967702, ,             5,     0.5967702, , 
          5.2,     0.5966161, ,           5.2,     0.5966161, ,           5.2,     0.5966161, , 
          5.4,     0.5964595, ,           5.4,     0.5964595, ,           5.4,     0.5964595, , 
          5.6,     0.5963004, ,           5.6,     0.5963004, ,           5.6,     0.5963004, , 
          5.8,      0.596139, ,           5.8,      0.596139, ,           5.8,      0.596139, , 
            6,     0.5959752, ,             6,     0.5959752, ,             6,     0.5959752, , 
          6.2,     0.5958092, ,           6.2,     0.5958092, ,           6.2,     0.5958092, , 
          6.4,      0.595641, ,           6.4,      0.595641, ,           6.4,      0.595641, , 
          6.6,     0.5954707, ,           6.6,     0.5954707, ,           6.6,     0.5954707, , 
          6.8,     0.5952983, ,           6.8,     0.5952983, ,           6.8,     0.5952983, , 
            7,     0.5951239, ,             7,     0.5951239, ,             7,     0.5951239, , 
          7.2,     0.5949476, ,           7.2,     0.5949476, ,           7.2,     0.5949476, , 
          7.4,     0.5947693, ,           7.4,     0.5947693, ,           7.4,     0.5947693, , 
          7.6,     0.5945892, ,           7.6,     0.5945892, ,           7.6,     0.5945892, , 
          7.8,     0.5944072, ,           7.8,     0.5944072, ,           7.8,     0.5944072, , 
            8,     0.5942235, ,             8,     0.5942235, ,             8,     0.5942235, , 
          8.2,     0.5940381, ,           8.2,     0.5940381, ,           8.2,     0.5940381, , 
          8.4,      0.593851, ,           8.4,      0.593851, ,           8.4,      0.593851, , 
          8.6,     0.5936622, ,           8.6,     0.5936622, ,           8.6,     0.5936622, , 
          8.8,     0.5934719, ,           8.8,     0.5934719, ,           8.8,     0.5934719, , 

