Alpha,T1-15.8 m/s-VLM2, , 
           -1,      17.61137, , 
         -0.8,      17.96398, , 
         -0.6,      18.27682, , 
         -0.4,      18.55197, , 
         -0.2,      18.79114, , 
            0,       18.9957, , 
          0.2,      19.16881, , 
          0.4,      19.31224, , 
          0.6,      19.42806, , 
          0.8,      19.51825, , 
            1,      19.58446, , 
          1.2,      19.62831, , 
          1.4,      19.65111, , 
          1.6,      19.65412, , 
          1.8,      19.63812, , 
            2,      19.60395, , 
          2.2,      19.55282, , 
          2.4,      19.48502, , 
          2.6,      19.39977, , 
          2.8,      19.29294, , 
            3,      19.15214, , 
          3.2,      18.95764, , 
          3.4,      18.69201, , 
          3.6,       18.3439, , 
          3.8,      17.93749, , 
            4,      17.50687, , 
          4.2,      17.05817, , 
          4.4,      16.57879, , 
          4.6,      16.05307, , 
          4.8,      15.47527, , 
            5,      14.89816, , 

