Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,      7.628727, ,            -5,      7.875258, ,            -5,       7.92314, ,            -5,      6.108061, ,            -5,      6.725643, , 
         -4.8,      7.684115, ,          -4.8,        7.9411, ,          -4.8,      7.988978, ,          -4.8,      6.133384, ,          -4.8,      6.762721, , 
         -4.6,      7.735572, ,          -4.6,      8.000849, ,          -4.6,      8.045445, ,          -4.6,      6.155281, ,          -4.6,      6.796358, , 
         -4.4,      7.783252, ,          -4.4,      8.055397, ,          -4.4,      8.097783, ,          -4.4,      6.173799, ,          -4.4,      6.826609, , 
         -4.2,      7.827251, ,          -4.2,      8.105208, ,          -4.2,      8.147225, ,          -4.2,      6.188978, ,          -4.2,      6.853515, , 
           -4,      7.867582, ,            -4,       8.15097, ,            -4,      8.194325, ,            -4,      6.200843, ,            -4,      6.877095, , 
         -3.8,      7.904426, ,          -3.8,      8.192518, ,          -3.8,       8.23729, ,          -3.8,      6.209481, ,          -3.8,      6.897413, , 
         -3.6,      7.937849, ,          -3.6,      8.228759, ,          -3.6,      8.274734, ,          -3.6,      6.214869, ,          -3.6,      6.914421, , 
         -3.4,      7.968005, ,          -3.4,      8.262141, ,          -3.4,      8.308957, ,          -3.4,      6.217155, ,          -3.4,      6.928146, , 
         -3.2,      7.995009, ,          -3.2,      8.292701, ,          -3.2,      8.340451, ,          -3.2,      6.216338, ,          -3.2,      6.938513, , 
           -3,      8.018938, ,            -3,      8.319999, ,            -3,      8.368223, ,            -3,       6.21234, ,            -3,      6.945491, , 
         -2.8,      8.039931, ,          -2.8,      8.344097, ,          -2.8,      8.392683, ,          -2.8,      6.205246, ,          -2.8,      6.949121, , 
         -2.6,      8.058049, ,          -2.6,      8.364665, ,          -2.6,      8.413415, ,          -2.6,      6.195112, ,          -2.6,      6.949395, , 
         -2.4,      8.073416, ,          -2.4,      8.382357, ,          -2.4,      8.431161, ,          -2.4,      6.182084, ,          -2.4,      6.946369, , 
         -2.2,       8.08608, ,          -2.2,      8.397298, ,          -2.2,      8.446009, ,          -2.2,      6.166165, ,          -2.2,       6.93997, , 
           -2,      8.096123, ,            -2,      8.409623, ,            -2,      8.458108, ,            -2,      6.147537, ,            -2,      6.930237, , 
         -1.8,      8.103578, ,          -1.8,      8.419499, ,          -1.8,      8.467695, ,          -1.8,      6.126231, ,          -1.8,      6.917118, , 
         -1.6,      8.108486, ,          -1.6,      8.426997, ,          -1.6,      8.475751, ,          -1.6,      6.102487, ,          -1.6,       6.90076, , 
         -1.4,      8.110765, ,          -1.4,      8.432287, ,          -1.4,      8.481635, ,          -1.4,      6.076303, ,          -1.4,      6.881008, , 
         -1.2,      8.110444, ,          -1.2,      8.435433, ,          -1.2,      8.485445, ,          -1.2,      6.047922, ,          -1.2,      6.857875, , 
           -1,      8.107418, ,            -1,      8.436478, ,            -1,      8.487282, ,            -1,      6.017386, ,            -1,      6.831266, , 
         -0.8,      8.101769, ,          -0.8,      8.435433, ,          -0.8,       8.48716, ,          -0.8,      5.984834, ,          -0.8,      6.801476, , 
         -0.6,      8.093417, ,          -0.6,      8.432238, ,          -0.6,      8.484791, ,          -0.6,      5.950294, ,          -0.6,      6.768515, , 
         -0.4,       8.08234, ,          -0.4,      8.426887, ,          -0.4,      8.480359, ,          -0.4,      5.914013, ,          -0.4,      6.732333, , 
         -0.2,      8.068595, ,          -0.2,      8.419308, ,          -0.2,      8.473845, ,          -0.2,      5.876062, ,          -0.2,      6.693185, , 
            0,      8.052205, ,             0,      8.409416, ,             0,      8.465238, ,             0,      5.836613, ,             0,      6.651245, , 
          0.2,      8.033146, ,           0.2,      8.396994, ,           0.2,      8.454245, ,           0.2,      5.795728, ,           0.2,      6.606491, , 
          0.4,      8.011358, ,           0.4,      8.382124, ,           0.4,        8.4408, ,           0.4,      5.753602, ,           0.4,       6.55928, , 
          0.6,      7.986703, ,           0.6,      8.364746, ,           0.6,      8.424864, ,           0.6,      5.710302, ,           0.6,       6.50957, , 
          0.8,      7.959314, ,           0.8,      8.344889, ,           0.8,      8.406412, ,           0.8,      5.665739, ,           0.8,      6.457569, , 
            1,      7.929252, ,             1,      8.322536, ,             1,       8.38541, ,             1,      5.619999, ,             1,       6.40338, , 
          1.2,      7.896694, ,           1.2,      8.297717, ,           1.2,      8.361918, ,           1.2,      5.573281, ,           1.2,      6.346983, , 
