Alpha,T1-15.8 m/s-VLM2, , 
           -1,      9.837986, , 
         -0.8,      10.06863, , 
         -0.6,      10.27499, , 
         -0.4,      10.45656, , 
         -0.2,      10.61057, , 
            0,      10.73804, , 
          0.2,      10.84193, , 
          0.4,      10.92488, , 
          0.6,      10.99002, , 
          0.8,      11.03944, , 
            1,      11.07455, , 
          1.2,      11.09701, , 
          1.4,      11.10784, , 
          1.6,      11.10834, , 
          1.8,      11.09937, , 
            2,      11.08185, , 
          2.2,      11.05665, , 
          2.4,       11.0244, , 
          2.6,      10.98596, , 
          2.8,      10.94183, , 
            3,       10.8928, , 
          3.2,      10.83926, , 
          3.4,       10.7816, , 
          3.6,      10.72047, , 
          3.8,      10.65617, , 
            4,      10.58913, , 
          4.2,      10.51976, , 
          4.4,      10.44816, , 
          4.6,      10.37481, , 
          4.8,      10.29984, , 
            5,       10.2236, , 
          5.2,      10.14633, , 
          5.4,       10.0681, , 
          5.6,      9.989253, , 
          5.8,      9.909824, , 
            6,      9.830056, , 
          6.2,      9.750017, , 
          6.4,      9.669812, , 
          6.6,      9.589582, , 
          6.8,      9.509345, , 
            7,      9.429223, , 
          7.2,      9.349239, , 
          7.4,      9.269464, , 
          7.6,      9.189858, , 
          7.8,       9.11046, , 
            8,      9.031212, , 
          8.2,      8.952023, , 
          8.4,      8.872685, , 
          8.6,       8.79283, , 
          8.8,      8.712001, , 
            9,      8.629683, , 
          9.2,      8.545561, , 
          9.4,      8.459397, , 
          9.6,      8.371062, , 
          9.8,      8.280764, , 
           10,      8.188582, , 
         10.2,      8.094564, , 
         10.4,      7.998789, , 
         10.6,      7.901785, , 
         10.8,      7.804171, , 

