Alpha,T1-15.8 m/s-VLM2, , 
           -1,      17.05527, , 
         -0.8,      17.39903, , 
         -0.6,      17.70113, , 
         -0.4,      17.96519, , 
         -0.2,      18.19423, , 
            0,      18.39079, , 
          0.2,      18.55623, , 
          0.4,      18.69239, , 
          0.6,       18.8018, , 
          0.8,      18.88594, , 
            1,      18.94669, , 
          1.2,      18.98606, , 
          1.4,      19.00576, , 
          1.6,      19.00743, , 
          1.8,      18.99243, , 
            2,      18.96209, , 
          2.2,      18.91733, , 
          2.4,      18.85872, , 
          2.6,      18.78726, , 
          2.8,       18.7039, , 
            3,      18.60909, , 
          3.2,      18.50294, , 
          3.4,      18.38464, , 
          3.6,       18.2513, , 
          3.8,      18.09557, , 
            4,      17.90533, , 
          4.2,      17.67138, , 
          4.4,      17.39059, , 
          4.6,      17.06527, , 
          4.8,      16.69675, , 
            5,      16.29557, , 

