Alpha,T1-15.8 m/s-VLM2, , 
           -1,      0.355483, , 
         -0.8,     0.3707836, , 
         -0.6,     0.3860766, , 
         -0.4,     0.4013615, , 
         -0.2,      0.416638, , 
            0,     0.4319055, , 
          0.2,     0.4471638, , 
          0.4,     0.4624124, , 
          0.6,      0.477651, , 
          0.8,     0.4928791, , 
            1,     0.5080963, , 
          1.2,     0.5233024, , 
          1.4,     0.5384967, , 
          1.6,     0.5536791, , 
          1.8,      0.568849, , 
            2,     0.5840061, , 
          2.2,     0.5991501, , 
          2.4,     0.6142804, , 
          2.6,     0.6293968, , 
          2.8,     0.6444988, , 
            3,      0.659586, , 
          3.2,     0.6746581, , 
          3.4,     0.6897147, , 
          3.6,     0.7047554, , 
          3.8,     0.7197799, , 
            4,     0.7347876, , 
          4.2,     0.7497784, , 
          4.4,     0.7647517, , 
          4.6,     0.7797072, , 
          4.8,     0.7946445, , 
            5,     0.8095633, , 

