Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      4.010859, ,            -1,      3.724437, ,            -1,      3.656721, ,            -1,      5.393692, ,            -1,      4.760383, , 
         -0.8,      3.935963, ,          -0.8,      3.657934, ,          -0.8,      3.591145, ,          -0.8,      5.268984, ,          -0.8,       4.65973, , 
         -0.6,      3.873563, ,          -0.6,      3.602731, ,          -0.6,      3.537943, ,          -0.6,       5.15996, ,          -0.6,      4.572962, , 
         -0.4,      3.821719, ,          -0.4,      3.558666, ,          -0.4,      3.495556, ,          -0.4,      5.064645, ,          -0.4,      4.498059, , 
         -0.2,      3.778838, ,          -0.2,      3.523695, ,          -0.2,      3.462175, ,          -0.2,      4.981365, ,          -0.2,      4.433593, , 
            0,      3.743609, ,             0,      3.495853, ,             0,      3.436119, ,             0,      4.908823, ,             0,      4.378435, , 
          0.2,      3.715301, ,           0.2,       3.47453, ,           0.2,      3.416774, ,           0.2,      4.845851, ,           0.2,      4.331456, , 
          0.4,       3.69333, ,           0.4,       3.45861, ,           0.4,      3.403014, ,           0.4,      4.791589, ,           0.4,      4.291897, , 
          0.6,      3.676782, ,           0.6,      3.447727, ,           0.6,      3.393898, ,           0.6,       4.74499, ,           0.6,      4.258871, , 
          0.8,      3.665042, ,           0.8,      3.441593, ,           0.8,      3.389197, ,           0.8,      4.705358, ,           0.8,      4.231768, , 
            1,      3.657671, ,             1,      3.439625, ,             1,      3.388747, ,             1,       4.67208, ,             1,      4.210068, , 
          1.2,      3.654244, ,           1.2,      3.441268, ,           1.2,      3.391878, ,           1.2,      4.644607, ,           1.2,      4.193346, , 
          1.4,      3.654428, ,           1.4,      3.446138, ,           1.4,      3.398096, ,           1.4,      4.622432, ,           1.4,      4.181118, , 
          1.6,      3.657888, ,           1.6,      3.453902, ,           1.6,      3.407067, ,           1.6,      4.605078, ,           1.6,      4.172979, , 
          1.8,      3.664295, ,           1.8,      3.464355, ,           1.8,      3.418562, ,           1.8,      4.592163, ,           1.8,      4.168557, , 
            2,      3.673461, ,             2,      3.477419, ,             2,      3.432558, ,             2,      4.583439, ,             2,      4.167631, , 
          2.2,      3.685121, ,           2.2,      3.492725, ,           2.2,      3.448856, ,           2.2,       4.57849, ,           2.2,      4.169881, , 
          2.4,       3.69913, ,           2.4,      3.510149, ,           2.4,      3.467201, ,           2.4,       4.57713, ,           2.4,       4.17521, , 
          2.6,      3.715363, ,           2.6,      3.529544, ,           2.6,      3.487419, ,           2.6,      4.579173, ,           2.6,      4.183412, , 
          2.8,      3.733702, ,           2.8,      3.550724, ,           2.8,      3.509308, ,           2.8,      4.584373, ,           2.8,      4.194233, , 
            3,      3.753962, ,             3,      3.573596, ,             3,       3.53279, ,             3,      4.592594, ,             3,      4.207557, , 
          3.2,      3.776008, ,           3.2,      3.598085, ,           3.2,      3.557787, ,           3.2,        4.6037, ,           3.2,      4.223213, , 
          3.4,      3.799766, ,           3.4,      3.624158, ,           3.4,      3.584265, ,           3.4,      4.617583, ,           3.4,      4.241128, , 
          3.6,      3.825143, ,           3.6,      3.651686, ,           3.6,      3.612252, ,           3.6,      4.634098, ,           3.6,      4.261172, , 
          3.8,      3.852099, ,           3.8,      3.680583, ,           3.8,      3.641581, ,           3.8,      4.653244, ,           3.8,      4.283313, , 
            4,      3.880596, ,             4,      3.710794, ,             4,      3.672221, ,             4,      4.674911, ,             4,       4.30745, , 
          4.2,      3.910718, ,           4.2,      3.742426, ,           4.2,       3.70423, ,           4.2,      4.699175, ,           4.2,      4.333631, , 
          4.4,      3.942518, ,           4.4,       3.77559, ,           4.4,      3.737734, ,           4.4,       4.72601, ,           4.4,      4.361861, , 
          4.6,      3.976336, ,           4.6,      3.810796, ,           4.6,      3.773323, ,           4.6,      4.755593, ,           4.6,      4.392314, , 
          4.8,      4.012846, ,           4.8,      3.849556, ,           4.8,      3.812921, ,           4.8,      4.788266, ,           4.8,      4.425317, , 
            5,       4.05319, ,             5,      3.893905, ,             5,      3.858756, ,             5,      4.824467, ,             5,      4.461326, , 
          5.2,      4.099014, ,           5.2,      3.945386, ,           5.2,      3.911876, ,           5.2,      4.864929, ,           5.2,      4.501176, , 
          5.4,      4.151172, ,           5.4,      4.003658, ,           5.4,      3.971463, ,           5.4,       4.91051, ,           5.4,      4.545646, , 
          5.6,      4.210789, ,           5.6,      4.068987, ,           5.6,      4.036992, ,           5.6,      4.961919, ,           5.6,      4.596073, , 
          5.8,      4.277709, ,           5.8,      4.141057, ,           5.8,      4.105678, ,           5.8,      5.019398, ,           5.8,      4.652385, , 
            6,      4.352672, ,             6,       4.21746, ,             6,      4.182285, ,             6,      5.083199, ,             6,      4.715138, , 
          6.2,      4.435357, ,           6.2,      4.298564, ,           6.2,      4.264924, ,           6.2,      5.152227, ,           6.2,      4.784334, , 
          6.4,       4.52483, ,           6.4,      4.383228, ,           6.4,      4.342792, ,           6.4,      5.226132, ,           6.4,       4.86039, , 

