Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.5752475, , 
         -0.8,     0.5752455, , 
         -0.6,     0.5752272, , 
         -0.4,     0.5751944, , 
         -0.2,     0.5751487, , 
            0,     0.5750914, , 
          0.2,     0.5750234, , 
          0.4,     0.5749458, , 
          0.6,     0.5748594, , 
          0.8,     0.5747647, , 
            1,     0.5746625, , 
          1.2,     0.5745532, , 
          1.4,     0.5744372, , 
          1.6,     0.5743151, , 
          1.8,      0.574187, , 
            2,     0.5740534, , 
          2.2,     0.5739144, , 
          2.4,     0.5737704, , 
          2.6,     0.5736216, , 
          2.8,     0.5734681, , 
            3,     0.5733102, , 
          3.2,     0.5731479, , 
          3.4,     0.5729815, , 
          3.6,      0.572811, , 
          3.8,     0.5726367, , 
            4,     0.5724585, , 
          4.2,     0.5722767, , 
          4.4,     0.5720913, , 
          4.6,     0.5719024, , 
          4.8,       0.57171, , 
            5,     0.5715143, , 
          5.2,     0.5713153, , 
          5.4,     0.5711132, , 
          5.6,     0.5709079, , 
          5.8,     0.5706995, , 
            6,     0.5704881, , 
          6.2,     0.5702737, , 
          6.4,     0.5700564, , 
          6.6,     0.5698362, , 
          6.8,     0.5696133, , 
            7,     0.5693876, , 
          7.2,     0.5691591, , 
          7.4,      0.568928, , 
          7.6,     0.5686943, , 
          7.8,     0.5684579, , 
            8,     0.5682191, , 
          8.2,     0.5679777, , 
          8.4,     0.5677338, , 
          8.6,     0.5674875, , 
          8.8,     0.5672389, , 
            9,     0.5669878, , 
          9.2,     0.5667345, , 
          9.4,     0.5664789, , 
          9.6,      0.566221, , 
          9.8,     0.5659609, , 
           10,     0.5656987, , 
         10.2,     0.5654343, , 
         10.4,     0.5651678, , 
         10.6,     0.5648993, , 
         10.8,     0.5646288, , 

