Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
          3.8,     0.9407983, ,           3.8,     0.9407983, ,           3.8,     0.9407983, ,           3.8,     0.9407983, ,           3.8,     0.9407983, ,           3.8,     0.9407983, ,           3.8,     0.9407983, ,           3.8,     0.9407983, ,           3.8,     0.9407983, ,           3.8,     0.9407983, ,           3.8,     0.9407983, , 
            4,     0.9500571, ,             4,     0.9500571, ,             4,     0.9500571, ,             4,     0.9500571, ,             4,     0.9500571, ,             4,     0.9500571, ,             4,     0.9500571, ,             4,     0.9500571, ,             4,     0.9500571, ,             4,     0.9500571, ,             4,     0.9500571, , 
          4.2,     0.9592864, ,           4.2,     0.9592864, ,           4.2,     0.9592864, ,           4.2,     0.9592864, ,           4.2,     0.9592864, ,           4.2,     0.9592864, ,           4.2,     0.9592864, ,           4.2,     0.9592864, ,           4.2,     0.9592864, ,           4.2,     0.9592864, ,           4.2,     0.9592864, , 
          4.4,     0.9684861, ,           4.4,     0.9684861, ,           4.4,     0.9684861, ,           4.4,     0.9684861, ,           4.4,     0.9684861, ,           4.4,     0.9684861, ,           4.4,     0.9684861, ,           4.4,     0.9684861, ,           4.4,     0.9684861, ,           4.4,     0.9684861, ,           4.4,     0.9684861, , 
          4.6,     0.9776557, ,           4.6,     0.9776557, ,           4.6,     0.9776557, ,           4.6,     0.9776557, ,           4.6,     0.9776557, ,           4.6,     0.9776557, ,           4.6,     0.9776557, ,           4.6,     0.9776557, ,           4.6,     0.9776557, ,           4.6,     0.9776557, ,           4.6,     0.9776557, , 
          4.8,     0.9867951, ,           4.8,     0.9867951, ,           4.8,     0.9867951, ,           4.8,     0.9867951, ,           4.8,     0.9867951, ,           4.8,     0.9867951, ,           4.8,     0.9867951, ,           4.8,     0.9867951, ,           4.8,     0.9867951, ,           4.8,     0.9867951, ,           4.8,     0.9867951, , 
            5,     0.9959039, ,             5,     0.9959039, ,             5,     0.9959039, ,             5,     0.9959039, ,             5,     0.9959039, ,             5,     0.9959039, ,             5,     0.9959039, ,             5,     0.9959039, ,             5,     0.9959039, ,             5,     0.9959039, ,             5,     0.9959039, , 
          5.2,      1.004982, ,           5.2,      1.004982, ,           5.2,      1.004982, ,           5.2,      1.004982, ,           5.2,      1.004982, ,           5.2,      1.004982, ,           5.2,      1.004982, ,           5.2,      1.004982, ,           5.2,      1.004982, ,           5.2,      1.004982, ,           5.2,      1.004982, , 
          5.4,      1.014029, ,           5.4,      1.014029, ,           5.4,      1.014029, ,           5.4,      1.014029, ,           5.4,      1.014029, ,           5.4,      1.014029, ,           5.4,      1.014029, ,           5.4,      1.014029, ,           5.4,      1.014029, ,           5.4,      1.014029, ,           5.4,      1.014029, , 
          5.6,      1.023044, ,           5.6,      1.023044, ,           5.6,      1.023044, ,           5.6,      1.023044, ,           5.6,      1.023044, ,           5.6,      1.023044, ,           5.6,      1.023044, ,           5.6,      1.023044, ,           5.6,      1.023044, ,           5.6,      1.023044, ,           5.6,      1.023044, , 
          5.8,      1.032028, ,           5.8,      1.032028, ,           5.8,      1.032028, ,           5.8,      1.032028, ,           5.8,      1.032028, ,           5.8,      1.032028, ,           5.8,      1.032028, ,           5.8,      1.032028, ,           5.8,      1.032028, ,           5.8,      1.032028, ,           5.8,      1.032028, , 
            6,      1.040979, ,             6,      1.040979, ,             6,      1.040979, ,             6,      1.040979, ,             6,      1.040979, ,             6,      1.040979, ,             6,      1.040979, ,             6,      1.040979, ,             6,      1.040979, ,             6,      1.040979, ,             6,      1.040979, , 
          6.2,      1.049899, ,           6.2,      1.049899, ,           6.2,      1.049899, ,           6.2,      1.049899, ,           6.2,      1.049899, ,           6.2,      1.049899, ,           6.2,      1.049899, ,           6.2,      1.049899, ,           6.2,      1.049899, ,           6.2,      1.049899, ,           6.2,      1.049899, , 
          6.4,      1.058786, ,           6.4,      1.058786, ,           6.4,      1.058786, ,           6.4,      1.058786, ,           6.4,      1.058786, ,           6.4,      1.058786, ,           6.4,      1.058786, ,           6.4,      1.058786, ,           6.4,      1.058786, ,           6.4,      1.058786, ,           6.4,      1.058786, , 
          6.6,       1.06764, ,           6.6,       1.06764, ,           6.6,       1.06764, ,           6.6,       1.06764, ,           6.6,       1.06764, ,           6.6,       1.06764, ,           6.6,       1.06764, ,           6.6,       1.06764, ,           6.6,       1.06764, ,           6.6,       1.06764, ,           6.6,       1.06764, , 
          6.8,      1.076461, ,           6.8,      1.076461, ,           6.8,      1.076461, ,           6.8,      1.076461, ,           6.8,      1.076461, ,           6.8,      1.076461, ,           6.8,      1.076461, ,           6.8,      1.076461, ,           6.8,      1.076461, ,           6.8,      1.076461, ,           6.8,      1.076461, , 
            7,      1.085249, ,             7,      1.085249, ,             7,      1.085249, ,             7,      1.085249, ,             7,      1.085249, ,             7,      1.085249, ,             7,      1.085249, ,             7,      1.085249, ,             7,      1.085249, ,             7,      1.085249, ,             7,      1.085249, , 
          7.2,      1.094003, ,           7.2,      1.094003, ,           7.2,      1.094003, ,           7.2,      1.094003, ,           7.2,      1.094003, ,           7.2,      1.094003, ,           7.2,      1.094003, ,           7.2,      1.094003, ,           7.2,      1.094003, ,           7.2,      1.094003, ,           7.2,      1.094003, , 
          7.4,      1.102723, ,           7.4,      1.102723, ,           7.4,      1.102723, ,           7.4,      1.102723, ,           7.4,      1.102723, ,           7.4,      1.102723, ,           7.4,      1.102723, ,           7.4,      1.102723, ,           7.4,      1.102723, ,           7.4,      1.102723, ,           7.4,      1.102723, , 
          7.6,       1.11141, ,           7.6,       1.11141, ,           7.6,       1.11141, ,           7.6,       1.11141, ,           7.6,       1.11141, ,           7.6,       1.11141, ,           7.6,       1.11141, ,           7.6,       1.11141, ,           7.6,       1.11141, ,           7.6,       1.11141, ,           7.6,       1.11141, , 
          7.8,      1.120062, ,           7.8,      1.120062, ,           7.8,      1.120062, ,           7.8,      1.120062, ,           7.8,      1.120062, ,           7.8,      1.120062, ,           7.8,      1.120062, ,           7.8,      1.120062, ,           7.8,      1.120062, ,           7.8,      1.120062, ,           7.8,      1.120062, , 
            8,      1.128679, ,             8,      1.128679, ,             8,      1.128679, ,             8,      1.128679, ,             8,      1.128679, ,             8,      1.128679, ,             8,      1.128679, ,             8,      1.128679, ,             8,      1.128679, ,             8,      1.128679, ,             8,      1.128679, , 

