Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,      9.193604, ,            -4,      9.341392, ,            -4,      9.370311, ,            -4,      7.890268, ,            -4,      8.698985, , 
         -3.8,      9.312853, ,          -3.8,      9.467581, ,          -3.8,      9.497968, ,          -3.8,      7.965574, ,          -3.8,      8.795531, , 
         -3.6,       9.42572, ,          -3.6,      9.587399, ,          -3.6,       9.61926, ,          -3.6,      8.034805, ,          -3.6,      8.886016, , 
         -3.4,      9.532307, ,          -3.4,      9.700972, ,          -3.4,      9.734328, ,          -3.4,      8.098026, ,          -3.4,      8.970547, , 
         -3.2,      9.632629, ,          -3.2,       9.80831, ,          -3.2,      9.843084, ,          -3.2,      8.155305, ,          -3.2,       9.04905, , 
           -3,      9.726764, ,            -3,      9.909425, ,            -3,      9.945726, ,            -3,      8.206782, ,            -3,      9.121618, , 
         -2.8,      9.814835, ,          -2.8,      10.00453, ,          -2.8,       10.0423, ,          -2.8,       8.25226, ,          -2.8,      9.188292, , 
         -2.6,      9.896915, ,          -2.6,      10.09366, ,          -2.6,      10.13297, ,          -2.6,       8.29195, ,          -2.6,      9.249039, , 
         -2.4,      9.973181, ,          -2.4,      10.17688, ,          -2.4,      10.21779, ,          -2.4,      8.325843, ,          -2.4,      9.303983, , 
         -2.2,      10.04367, ,          -2.2,      10.25439, ,          -2.2,      10.29685, ,          -2.2,      8.353973, ,          -2.2,      9.353073, , 
           -2,      10.10863, ,            -2,      10.32641, ,            -2,      10.37045, ,            -2,      8.376687, ,            -2,      9.396446, , 
         -1.8,        10.168, ,          -1.8,      10.39305, ,          -1.8,      10.43872, ,          -1.8,       8.39373, ,          -1.8,      9.434075, , 
         -1.6,      10.22201, ,          -1.6,      10.45424, ,          -1.6,      10.50154, ,          -1.6,      8.405558, ,          -1.6,      9.466128, , 
         -1.4,      10.27076, ,          -1.4,      10.51042, ,          -1.4,      10.55933, ,          -1.4,      8.412157, ,          -1.4,      9.492548, , 
         -1.2,      10.31423, ,          -1.2,       10.5617, ,          -1.2,      10.61224, ,          -1.2,      8.413821, ,          -1.2,      9.513635, , 
           -1,      10.35237, ,            -1,       10.6084, ,            -1,      10.66075, ,            -1,      8.410332, ,            -1,      9.529098, , 
         -0.8,      10.38564, ,          -0.8,      10.65037, ,          -0.8,      10.70658, ,          -0.8,      8.402374, ,          -0.8,      9.539295, , 
         -0.6,       10.4137, ,          -0.6,      10.68847, ,          -0.6,      10.75011, ,          -0.6,      8.389931, ,          -0.6,       9.54413, , 
         -0.4,      10.43666, ,          -0.4,       10.7227, ,          -0.4,      10.79118, ,          -0.4,      8.374927, ,          -0.4,      9.543771, , 
         -0.2,      10.45455, ,          -0.2,       10.7533, ,          -0.2,      10.82961, ,          -0.2,      8.354117, ,          -0.2,      9.538225, , 
            0,      10.46753, ,             0,      10.78012, ,             0,      10.86378, ,             0,       8.32953, ,             0,      9.527753, , 
          0.2,       10.4754, ,           0.2,      10.80234, ,           0.2,      10.89176, ,           0.2,      8.300814, ,           0.2,      9.512147, , 
          0.4,      10.47808, ,           0.4,       10.8202, ,           0.4,      10.91423, ,           0.4,      8.268587, ,           0.4,      9.491702, , 
          0.6,      10.47566, ,           0.6,      10.83114, ,           0.6,      10.93029, ,           0.6,      8.232687, ,           0.6,      9.466333, , 
          0.8,      10.46814, ,           0.8,       10.8334, ,           0.8,      10.93207, ,           0.8,      8.193116, ,           0.8,      9.435803, , 
            1,      10.45564, ,             1,      10.82991, ,             1,       10.9307, ,             1,      8.149997, ,             1,      9.400059, , 
          1.2,      10.43842, ,           1.2,      10.81884, ,           1.2,      10.92085, ,           1.2,       8.10327, ,           1.2,      9.359287, , 
          1.4,      10.41663, ,           1.4,      10.80241, ,           1.4,      10.90389, ,           1.4,      8.052953, ,           1.4,      9.312995, , 
          1.6,      10.39079, ,           1.6,      10.78107, ,           1.6,      10.88241, ,           1.6,      7.998854, ,           1.6,      9.260694, , 
          1.8,      10.36101, ,           1.8,      10.75449, ,           1.8,      10.85348, ,           1.8,      7.940592, ,           1.8,      9.201894, , 
            2,      10.32771, ,             2,      10.72431, ,             2,       10.8247, ,             2,      7.878274, ,             2,      9.136223, , 
          2.2,      10.29109, ,           2.2,      10.69023, ,           2.2,       10.7905, ,           2.2,      7.811196, ,           2.2,      9.062711, , 
          2.4,      10.25153, ,           2.4,      10.65347, ,           2.4,      10.75289, ,           2.4,      7.739587, ,           2.4,      8.982158, , 
          2.6,       10.2092, ,           2.6,       10.6144, ,           2.6,      10.71331, ,           2.6,      7.663437, ,           2.6,      8.894342, , 
          2.8,      10.16416, ,           2.8,      10.57229, ,           2.8,       10.6715, ,           2.8,      7.582223, ,           2.8,      8.798614, , 
            3,      10.11666, ,             3,      10.52839, ,             3,      10.62724, ,             3,      7.496969, ,             3,       8.69694, , 
          3.2,      10.06674, ,           3.2,       10.4827, ,           3.2,      10.58167, ,           3.2,      7.406235, ,           3.2,      8.587684, , 
          3.4,       10.0141, ,           3.4,      10.43544, ,           3.4,      10.53417, ,           3.4,      7.312803, ,           3.4,      8.475817, , 
          3.6,      9.959101, ,           3.6,      10.38687, ,           3.6,      10.48526, ,           3.6,      7.210748, ,           3.6,      8.349843, , 
          3.8,      9.901572, ,           3.8,      10.33712, ,           3.8,      10.43508, ,           3.8,      7.083554, ,           3.8,      8.176574, , 
            4,      9.840525, ,             4,      10.28604, ,             4,      10.38358, ,             4,      6.915342, ,             4,      7.924242, , 
          4.2,      9.775944, ,           4.2,      10.23356, ,           4.2,      10.33057, ,           4.2,      6.809572, ,           4.2,      7.801826, , 
          4.4,      9.706762, ,           4.4,      10.17972, ,           4.4,      10.27617, ,           4.4,      6.713661, ,           4.4,      7.703732, , 
          4.6,      9.630491, ,           4.6,      10.12457, ,           4.6,      10.22049, ,           4.6,       6.61682, ,           4.6,        7.6104, , 
          4.8,      9.544511, ,           4.8,      10.06782, ,           4.8,      10.16333, ,           4.8,      6.516442, ,           4.8,      7.519011, , 
            5,      9.433497, ,             5,      10.00912, ,             5,      10.10447, ,             5,      6.411986, ,             5,      7.389047, , 
          5.2,      9.234894, ,           5.2,      9.948498, ,           5.2,      10.04408, ,           5.2,      6.302934, ,           5.2,      7.284804, , 
          5.4,        8.7603, ,           5.4,      9.885757, ,           5.4,      9.981818, ,           5.4,      6.185189, ,           5.4,      7.190139, , 

