Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      4.725592, ,            -2,      4.764214, ,            -2,      4.652909, , 
         -1.8,      4.751125, ,          -1.8,       4.78944, ,          -1.8,      4.674466, , 
         -1.6,      4.774935, ,          -1.6,      4.815439, ,          -1.6,       4.69434, , 
         -1.4,      4.797156, ,          -1.4,       4.83875, ,          -1.4,       4.71261, , 
         -1.2,      4.817723, ,          -1.2,       4.85994, ,          -1.2,      4.729343, , 
           -1,      4.836606, ,            -1,      4.878975, ,            -1,      4.744539, , 
         -0.8,      4.853845, ,          -0.8,      4.896798, ,          -0.8,      4.758256, , 
         -0.6,      4.869525, ,          -0.6,      4.913157, ,          -0.6,      4.770535, , 
         -0.4,      4.883715, ,          -0.4,      4.927943, ,          -0.4,      4.781426, , 
         -0.2,      4.896451, ,          -0.2,      4.941139, ,          -0.2,      4.790978, , 
            0,      4.907793, ,             0,        4.9528, ,             0,      4.799246, , 
          0.2,      4.917767, ,           0.2,      4.962696, ,           0.2,      4.806272, , 
          0.4,      4.926416, ,           0.4,      4.971194, ,           0.4,      4.812082, , 
          0.6,      4.933764, ,           0.6,      4.978732, ,           0.6,      4.816703, , 
          0.8,      4.939912, ,           0.8,      4.985248, ,           0.8,      4.820209, , 
            1,      4.944893, ,             1,      4.990772, ,             1,      4.822652, , 
          1.2,      4.948712, ,           1.2,      4.995099, ,           1.2,       4.82405, , 
          1.4,      4.951444, ,           1.4,      4.998377, ,           1.4,      4.824443, , 
          1.6,      4.953131, ,           1.6,      5.000583, ,           1.6,      4.823859, , 
          1.8,      4.953792, ,           1.8,       5.00177, ,           1.8,      4.822348, , 
            2,      4.953484, ,             2,      5.001981, ,             2,      4.819952, , 
          2.2,      4.952258, ,           2.2,       5.00121, ,           2.2,       4.81669, , 
          2.4,       4.95016, ,           2.4,      4.999519, ,           2.4,      4.812611, , 
          2.6,      4.947194, ,           2.6,      4.996973, ,           2.6,      4.807727, , 
          2.8,      4.943411, ,           2.8,      4.993609, ,           2.8,      4.802091, , 
            3,      4.938851, ,             3,      4.989387, ,             3,      4.795733, , 
          3.2,      4.933531, ,           3.2,      4.984375, ,           3.2,      4.788685, , 
          3.4,      4.927488, ,           3.4,      4.978635, ,           3.4,      4.780959, , 
          3.6,      4.920761, ,           3.6,      4.972178, ,           3.6,      4.772589, , 
          3.8,      4.913367, ,           3.8,      4.965032, ,           3.8,      4.763609, , 
            4,      4.905359, ,             4,      4.957313, ,             4,       4.75405, , 
          4.2,       4.89676, ,           4.2,      4.948978, ,           4.2,      4.743932, , 
          4.4,      4.887592, ,           4.4,      4.940057, ,           4.4,      4.733279, , 
          4.6,      4.877888, ,           4.6,       4.93064, ,           4.6,      4.722125, , 
          4.8,      4.867678, ,           4.8,      4.920719, ,           4.8,      4.710487, , 
            5,      4.856984, ,             5,      4.910295, ,             5,      4.698392, , 
          5.2,      4.845814, ,           5.2,      4.899429, ,           5.2,      4.685851, , 
          5.4,      4.834216, ,           5.4,       4.88811, ,           5.4,      4.672894, , 
          5.6,      4.822211, ,           5.6,      4.876361, ,           5.6,      4.659549, , 
          5.8,      4.809825, ,           5.8,      4.864231, ,           5.8,      4.645837, , 
            6,      4.797075, ,             6,      4.851754, ,             6,      4.631763, , 
          6.2,      4.783979, ,           6.2,      4.838898, ,           6.2,      4.617337, , 
          6.4,      4.770563, ,           6.4,      4.825722, ,           6.4,      4.602589, , 
          6.6,      4.756827, ,           6.6,      4.812273, ,           6.6,      4.587525, , 
          6.8,      4.742791, ,           6.8,      4.798575, ,           6.8,      4.572166, , 
            7,      4.728474, ,             7,      4.784629, ,             7,      4.556521, , 
          7.2,      4.713906, ,           7.2,      4.770418, ,           7.2,      4.540614, , 
          7.4,      4.699104, ,           7.4,      4.756002, ,           7.4,      4.524472, , 
          7.6,      4.684081, ,           7.6,      4.741415, ,           7.6,      4.508089, , 
          7.8,      4.668857, ,           7.8,       4.72665, ,           7.8,      4.491464, , 
            8,      4.653445, ,             8,      4.711736, ,             8,      4.474635, , 

