Alpha,T1-15.8 m/s-VLM2, , 
           -4,     0.7227133, , 
         -3.8,     0.7368326, , 
         -3.6,     0.7509353, , 
         -3.4,     0.7650211, , 
         -3.2,     0.7790895, , 
           -3,       0.79314, , 
         -2.8,     0.8071723, , 
         -2.6,      0.821186, , 
         -2.4,     0.8351807, , 
         -2.2,     0.8491558, , 
           -2,     0.8631111, , 
         -1.8,     0.8770461, , 
         -1.6,     0.8909605, , 
         -1.4,     0.9048537, , 
         -1.2,     0.9187255, , 
           -1,     0.9325754, , 
         -0.8,     0.9464029, , 
         -0.6,     0.9602078, , 
         -0.4,     0.9739897, , 
         -0.2,      0.987748, , 
            0,      1.001482, , 
          0.2,      1.015193, , 
          0.4,      1.028878, , 
          0.6,      1.042539, , 
          0.8,      1.056174, , 
            1,      1.069783, , 
          1.2,      1.083366, , 
          1.4,      1.096923, , 
          1.6,      1.110452, , 
          1.8,      1.123954, , 
            2,      1.137429, , 
          2.2,      1.150875, , 
          2.4,      1.164293, , 
          2.6,      1.177682, , 
          2.8,      1.191042, , 
            3,      1.204372, , 
          3.2,      1.217672, , 
          3.4,      1.230942, , 
          3.6,      1.244182, , 
          3.8,       1.25739, , 
            4,      1.270567, , 
          4.2,      1.283712, , 
          4.4,      1.296825, , 
          4.6,      1.309906, , 
          4.8,      1.322954, , 
            5,      1.335969, , 
          5.2,       1.34895, , 
          5.4,      1.361898, , 
          5.6,      1.374811, , 

