Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,      5.371703, ,            -4,      5.267175, ,            -4,      5.246943, ,            -4,      6.424983, ,            -4,      5.746816, , 
         -3.8,      5.295925, ,          -3.8,      5.189335, ,          -3.8,      5.168677, ,          -3.8,      6.362439, ,          -3.8,      5.678415, , 
         -3.6,       5.22578, ,          -3.6,      5.117107, ,          -3.6,      5.095982, ,          -3.6,       6.30639, ,          -3.6,      5.615705, , 
         -3.4,      5.160874, ,          -3.4,      5.050084, ,          -3.4,      5.028485, ,          -3.4,      6.256432, ,          -3.4,      5.558371, , 
         -3.2,      5.100879, ,          -3.2,      4.987895, ,          -3.2,      4.965829, ,          -3.2,      6.212469, ,          -3.2,      5.506225, , 
           -3,       5.04548, ,            -3,      4.930248, ,            -3,      4.907649, ,            -3,      6.174321, ,            -3,       5.45902, , 
         -2.8,      4.994373, ,          -2.8,       4.87684, ,          -2.8,      4.853714, ,          -2.8,      6.141665, ,          -2.8,       5.41656, , 
         -2.6,      4.947345, ,          -2.6,      4.827294, ,          -2.6,      4.803633, ,          -2.6,      6.114352, ,          -2.6,      5.378712, , 
         -2.4,      4.904147, ,          -2.4,      4.781459, ,          -2.4,      4.757214, ,          -2.4,      6.092079, ,          -2.4,      5.345256, , 
         -2.2,      4.864599, ,          -2.2,      4.739091, ,          -2.2,      4.714213, ,          -2.2,      6.074683, ,          -2.2,       5.31606, , 
           -2,      4.828578, ,            -2,      4.699934, ,            -2,      4.674417, ,            -2,      6.062022, ,            -2,      5.291023, , 
         -1.8,       4.79599, ,          -1.8,      4.663673, ,          -1.8,      4.637433, ,          -1.8,      6.053882, ,          -1.8,      5.269963, , 
         -1.6,      4.766673, ,          -1.6,      4.630298, ,          -1.6,      4.601601, ,          -1.6,      6.050327, ,          -1.6,      5.252869, , 
         -1.4,      4.740627, ,          -1.4,      4.599375, ,          -1.4,      4.567299, ,          -1.4,      6.050831, ,          -1.4,       5.23956, , 
         -1.2,      4.717692, ,          -1.2,      4.570691, ,          -1.2,      4.534873, ,          -1.2,      6.055133, ,          -1.2,       5.23004, , 
           -1,      4.697952, ,            -1,       4.54408, ,            -1,      4.504262, ,            -1,      6.062547, ,            -1,      5.224135, , 
         -0.8,      4.681438, ,          -0.8,      4.519498, ,          -0.8,      4.476188, ,          -0.8,      6.074975, ,          -0.8,       5.22188, , 
         -0.6,      4.668006, ,          -0.6,      4.497603, ,          -0.6,      4.451755, ,          -0.6,      6.090986, ,          -0.6,      5.223117, , 
         -0.4,      4.657894, ,          -0.4,      4.479333, ,          -0.4,      4.430979, ,          -0.4,      6.110942, ,          -0.4,       5.22799, , 
         -0.2,      4.650928, ,          -0.2,      4.465898, ,          -0.2,      4.417744, ,          -0.2,      6.134393, ,          -0.2,       5.23626, , 
            0,       4.64716, ,             0,      4.456317, ,             0,      4.406622, ,             0,      6.161734, ,             0,       5.24823, , 
          0.2,      4.646478, ,           0.2,      4.451832, ,           0.2,      4.402164, ,           0.2,      6.192952, ,           0.2,      5.263894, , 
          0.4,      4.648627, ,           0.4,      4.450692, ,           0.4,      4.401704, ,           0.4,      6.228038, ,           0.4,      5.283441, , 
          0.6,       4.65356, ,           0.6,      4.452499, ,           0.6,      4.403097, ,           0.6,       6.26745, ,           0.6,      5.307199, , 
          0.8,      4.660996, ,           0.8,      4.457604, ,           0.8,      4.407773, ,           0.8,      6.311187, ,           0.8,      5.335442, , 
            1,       4.67074, ,             1,      4.465123, ,             1,      4.416604, ,             1,      6.359827, ,             1,      5.368625, , 
          1.2,      4.682599, ,           1.2,      4.475075, ,           1.2,       4.42545, ,           1.2,      6.413861, ,           1.2,      5.407575, , 
          1.4,      4.696373, ,           1.4,      4.486892, ,           1.4,      4.437229, ,           1.4,      6.474285, ,           1.4,       5.45311, , 
          1.6,      4.711947, ,           1.6,      4.500278, ,           1.6,      4.450513, ,           1.6,      6.541133, ,           1.6,       5.50511, , 
          1.8,      4.729207, ,           1.8,      4.514885, ,           1.8,      4.464937, ,           1.8,      6.614924, ,           1.8,      5.564112, , 
            2,      4.748184, ,             2,      4.530468, ,             2,      4.480322, ,             2,      6.696499, ,             2,      5.630371, , 
          2.2,      4.768822, ,           2.2,      4.546982, ,           2.2,      4.496559, ,           2.2,      6.785985, ,           2.2,      5.703907, , 
          2.4,      4.791118, ,           2.4,      4.564417, ,           2.4,      4.513683, ,           2.4,      6.884448, ,           2.4,       5.78535, , 
          2.6,      4.815236, ,           2.6,      4.582718, ,           2.6,      4.531726, ,           2.6,      6.991646, ,           2.6,      5.873172, , 
          2.8,      4.841171, ,           2.8,       4.60197, ,           2.8,      4.550739, ,           2.8,       7.11828, ,           2.8,      5.982722, , 
            3,      4.869349, ,             3,      4.622242, ,             3,      4.570848, ,             3,      7.317816, ,             3,      6.195801, , 
          3.2,      4.900267, ,           3.2,      4.643648, ,           3.2,      4.592037, ,           3.2,      7.478602, ,           3.2,      6.341228, , 
          3.4,      4.934424, ,           3.4,      4.666244, ,           3.4,      4.614441, ,           3.4,      7.613984, ,           3.4,      6.437407, , 
          3.6,      4.973052, ,           3.6,      4.690117, ,           3.6,      4.638141, ,           3.6,      7.754075, ,           3.6,      6.527749, , 
          3.8,      5.018865, ,           3.8,      4.715417, ,           3.8,        4.6631, ,           3.8,      7.904114, ,           3.8,      6.618405, , 
            4,      5.079538, ,             4,      4.742386, ,             4,      4.689576, ,             4,        8.0673, ,             4,      6.738771, , 
          4.2,      5.187332, ,           4.2,      4.771098, ,           4.2,      4.717586, ,           4.2,      8.246186, ,           4.2,      6.864139, , 
          4.4,      5.519046, ,           4.4,      4.801829, ,           4.4,      4.747286, ,           4.4,      8.444684, ,           4.4,      6.972973, , 

