Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,      5.633712, ,            -4,       5.48838, ,            -4,       5.41657, ,            -4,      5.384794, ,            -4,      5.364756, ,            -4,      5.357373, ,            -4,      7.155995, ,            -4,      6.537571, ,            -4,      5.860453, , 
         -3.8,      5.560692, ,          -3.8,      5.412272, ,          -3.8,      5.339014, ,          -3.8,      5.306601, ,          -3.8,      5.286155, ,          -3.8,      5.278586, ,          -3.8,       7.09377, ,          -3.8,      6.474365, ,          -3.8,      5.791684, , 
         -3.6,      5.493352, ,          -3.6,      5.341862, ,          -3.6,      5.267166, ,          -3.6,      5.234129, ,          -3.6,      5.213204, ,          -3.6,      5.205449, ,          -3.6,      7.038761, ,          -3.6,      6.417639, ,          -3.6,      5.728649, , 
         -3.4,      5.431279, ,          -3.4,      5.276764, ,          -3.4,      5.200581, ,          -3.4,      5.166904, ,          -3.4,      5.145531, ,          -3.4,      5.137573, ,          -3.4,      6.990626, ,          -3.4,      6.367083, ,          -3.4,      5.671021, , 
         -3.2,      5.374148, ,          -3.2,      5.216615, ,          -3.2,      5.138935, ,          -3.2,      5.104602, ,          -3.2,      5.082741, ,          -3.2,      5.074593, ,          -3.2,      6.948994, ,          -3.2,      6.322385, ,          -3.2,      5.618518, , 
           -3,      5.321746, ,            -3,      5.161107, ,            -3,       5.08193, ,            -3,      5.046861, ,            -3,      5.024509, ,            -3,      5.016154, ,            -3,      6.913835, ,            -3,       6.28346, ,            -3,      5.570996, , 
         -2.8,      5.273774, ,          -2.8,      5.109958, ,          -2.8,      5.029204, ,          -2.8,      4.993454, ,          -2.8,      4.970559, ,          -2.8,      4.961973, ,          -2.8,       6.88483, ,          -2.8,      6.250005, ,          -2.8,      5.528185, , 
         -2.6,      5.230101, ,          -2.6,      5.062898, ,          -2.6,      4.980478, ,          -2.6,      4.944002, ,          -2.6,      4.920582, ,          -2.6,      4.911785, ,          -2.6,      6.861909, ,          -2.6,      6.221963, ,          -2.6,      5.489974, , 
         -2.4,      5.190523, ,          -2.4,      5.019745, ,          -2.4,      4.935543, ,          -2.4,      4.898255, ,          -2.4,      4.874285, ,          -2.4,      4.865259, ,          -2.4,      6.844645, ,          -2.4,      6.198976, ,          -2.4,       5.45616, , 
         -2.2,      5.154839, ,          -2.2,      4.980238, ,          -2.2,      4.894164, ,          -2.2,      4.856076, ,          -2.2,      4.831493, ,          -2.2,      4.822222, ,          -2.2,      6.832958, ,          -2.2,      6.180885, ,          -2.2,      5.426589, , 
