Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.5464131, ,            -2,     0.5464131, ,            -2,     0.5464131, ,            -2,     0.5464131, ,            -2,     0.5464131, , 
         -1.8,     0.5542128, ,          -1.8,     0.5542128, ,          -1.8,     0.5542128, ,          -1.8,     0.5542128, ,          -1.8,     0.5542128, , 
         -1.6,     0.5619933, ,          -1.6,     0.5619933, ,          -1.6,     0.5619933, ,          -1.6,     0.5619933, ,          -1.6,     0.5619933, , 
         -1.4,     0.5697545, ,          -1.4,     0.5697545, ,          -1.4,     0.5697545, ,          -1.4,     0.5697545, ,          -1.4,     0.5697545, , 
         -1.2,      0.577496, ,          -1.2,      0.577496, ,          -1.2,      0.577496, ,          -1.2,      0.577496, ,          -1.2,      0.577496, , 
           -1,     0.5852174, ,            -1,     0.5852174, ,            -1,     0.5852174, ,            -1,     0.5852174, ,            -1,     0.5852174, , 
         -0.8,     0.5929186, ,          -0.8,     0.5929186, ,          -0.8,     0.5929186, ,          -0.8,     0.5929186, ,          -0.8,     0.5929186, , 
         -0.6,     0.6005992, ,          -0.6,     0.6005992, ,          -0.6,     0.6005992, ,          -0.6,     0.6005992, ,          -0.6,     0.6005992, , 
         -0.4,     0.6082589, ,          -0.4,     0.6082589, ,          -0.4,     0.6082589, ,          -0.4,     0.6082589, ,          -0.4,     0.6082589, , 
         -0.2,     0.6158974, ,          -0.2,     0.6158974, ,          -0.2,     0.6158974, ,          -0.2,     0.6158974, ,          -0.2,     0.6158974, , 
            0,     0.6235145, ,             0,     0.6235145, ,             0,     0.6235145, ,             0,     0.6235145, ,             0,     0.6235145, , 
          0.2,     0.6311099, ,           0.2,     0.6311099, ,           0.2,     0.6311099, ,           0.2,     0.6311099, ,           0.2,     0.6311099, , 
          0.4,     0.6386834, ,           0.4,     0.6386834, ,           0.4,     0.6386834, ,           0.4,     0.6386834, ,           0.4,     0.6386834, , 
          0.6,     0.6462345, ,           0.6,     0.6462345, ,           0.6,     0.6462345, ,           0.6,     0.6462345, ,           0.6,     0.6462345, , 
          0.8,     0.6537631, ,           0.8,     0.6537631, ,           0.8,     0.6537631, ,           0.8,     0.6537631, ,           0.8,     0.6537631, , 
            1,     0.6612688, ,             1,     0.6612688, ,             1,     0.6612688, ,             1,     0.6612688, ,             1,     0.6612688, , 
          1.2,     0.6687515, ,           1.2,     0.6687515, ,           1.2,     0.6687515, ,           1.2,     0.6687515, ,           1.2,     0.6687515, , 
          1.4,     0.6762108, ,           1.4,     0.6762108, ,           1.4,     0.6762108, ,           1.4,     0.6762108, ,           1.4,     0.6762108, , 
          1.6,     0.6836464, ,           1.6,     0.6836464, ,           1.6,     0.6836464, ,           1.6,     0.6836464, ,           1.6,     0.6836464, , 
          1.8,     0.6910582, ,           1.8,     0.6910582, ,           1.8,     0.6910582, ,           1.8,     0.6910582, ,           1.8,     0.6910582, , 
            2,     0.6984458, ,             2,     0.6984458, ,             2,     0.6984458, ,             2,     0.6984458, ,             2,     0.6984458, , 
          2.2,      0.705809, ,           2.2,      0.705809, ,           2.2,      0.705809, ,           2.2,      0.705809, ,           2.2,      0.705809, , 
          2.4,     0.7131474, ,           2.4,     0.7131474, ,           2.4,     0.7131474, ,           2.4,     0.7131474, ,           2.4,     0.7131474, , 
          2.6,      0.720461, ,           2.6,      0.720461, ,           2.6,      0.720461, ,           2.6,      0.720461, ,           2.6,      0.720461, , 
          2.8,     0.7277493, ,           2.8,     0.7277493, ,           2.8,     0.7277493, ,           2.8,     0.7277493, ,           2.8,     0.7277493, , 
            3,     0.7350122, ,             3,     0.7350122, ,             3,     0.7350122, ,             3,     0.7350122, ,             3,     0.7350122, , 
          3.2,     0.7422494, ,           3.2,     0.7422494, ,           3.2,     0.7422494, ,           3.2,     0.7422494, ,           3.2,     0.7422494, , 
          3.4,     0.7494606, ,           3.4,     0.7494606, ,           3.4,     0.7494606, ,           3.4,     0.7494606, ,           3.4,     0.7494606, , 
          3.6,     0.7566456, ,           3.6,     0.7566456, ,           3.6,     0.7566456, ,           3.6,     0.7566456, ,           3.6,     0.7566456, , 
          3.8,     0.7638042, ,           3.8,     0.7638042, ,           3.8,     0.7638042, ,           3.8,     0.7638042, ,           3.8,     0.7638042, , 
