Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,      10.63495, ,            -4,      10.84723, ,            -4,       10.8893, ,            -4,      8.880245, ,            -4,      9.936548, , 
         -3.8,      10.78802, ,          -3.8,      11.01086, ,          -3.8,      11.05511, ,          -3.8,      8.968271, ,          -3.8,      10.05704, , 
         -3.6,      10.93364, ,          -3.6,      11.16712, ,          -3.6,      11.21366, ,          -3.6,      9.048634, ,          -3.6,      10.17008, , 
         -3.4,      11.07191, ,          -3.4,      11.31611, ,          -3.4,      11.36497, ,          -3.4,      9.121472, ,          -3.4,      10.27566, , 
         -3.2,      11.20284, ,          -3.2,      11.45793, ,          -3.2,       11.5091, ,          -3.2,      9.186535, ,          -3.2,      10.37358, , 
           -3,      11.32649, ,            -3,      11.59258, ,            -3,      11.64623, ,            -3,       9.24374, ,            -3,      10.46384, , 
         -2.8,        11.443, ,          -2.8,      11.72016, ,          -2.8,      11.77627, ,          -2.8,      9.293273, ,          -2.8,      10.54636, , 
         -2.6,      11.55232, ,          -2.6,      11.84103, ,          -2.6,      11.89963, ,          -2.6,      9.335104, ,          -2.6,      10.62101, , 
         -2.4,      11.65458, ,          -2.4,      11.95508, ,          -2.4,      12.01629, ,          -2.4,      9.369495, ,          -2.4,      10.68788, , 
         -2.2,       11.7498, ,          -2.2,      12.06245, ,          -2.2,       12.1264, ,          -2.2,      9.396528, ,          -2.2,      10.74692, , 
           -2,      11.83787, ,            -2,      12.16341, ,            -2,       12.2301, ,            -2,      9.416302, ,            -2,      10.79807, , 
         -1.8,      11.91869, ,          -1.8,       12.2584, ,          -1.8,      12.32807, ,          -1.8,      9.429058, ,          -1.8,      10.84146, , 
         -1.6,      11.99233, ,          -1.6,      12.34715, ,          -1.6,      12.42449, ,          -1.6,      9.434639, ,          -1.6,      10.87694, , 
         -1.4,      12.05853, ,          -1.4,      12.43053, ,          -1.4,       12.5182, ,          -1.4,      9.433848, ,          -1.4,      10.90473, , 
         -1.2,      12.11742, ,          -1.2,      12.50887, ,          -1.2,      12.60809, ,          -1.2,      9.427095, ,          -1.2,      10.92469, , 
           -1,      12.16856, ,            -1,      12.58244, ,            -1,      12.69413, ,            -1,      9.415479, ,            -1,      10.93711, , 
         -0.8,      12.21168, ,          -0.8,      12.65116, ,          -0.8,      12.77408, ,          -0.8,      9.396074, ,          -0.8,      10.94186, , 
         -0.6,      12.24698, ,          -0.6,        12.713, ,          -0.6,      12.84447, ,          -0.6,      9.371189, ,          -0.6,      10.93925, , 
         -0.4,      12.27368, ,          -0.4,      12.76507, ,          -0.4,      12.90494, ,          -0.4,      9.340353, ,          -0.4,        10.929, , 
         -0.2,      12.29214, ,          -0.2,      12.80363, ,          -0.2,      12.94375, ,          -0.2,      9.304374, ,          -0.2,      10.91164, , 
            0,      12.30215, ,             0,      12.83127, ,             0,      12.97655, ,             0,      9.262771, ,             0,      10.88661, , 
          0.2,      12.30397, ,           0.2,      12.84425, ,           0.2,      12.98975, ,           0.2,      9.215715, ,           0.2,      10.85403, , 
          0.4,      12.29826, ,           0.4,      12.84755, ,           0.4,      12.99111, ,           0.4,       9.16339, ,           0.4,      10.81365, , 
          0.6,      12.28516, ,           0.6,      12.84232, ,           0.6,      12.98698, ,           0.6,      9.105309, ,           0.6,      10.76497, , 
          0.8,      12.26548, ,           0.8,      12.82755, ,           0.8,      12.97315, ,           0.8,        9.0417, ,           0.8,      10.70765, , 
            1,      12.23977, ,             1,      12.80586, ,             1,      12.94711, ,             1,      8.971985, ,             1,      10.64109, , 
          1.2,      12.20864, ,           1.2,      12.77727, ,           1.2,      12.92113, ,           1.2,      8.895773, ,           1.2,      10.56399, , 
          1.4,      12.17267, ,           1.4,      12.74348, ,           1.4,      12.88669, ,           1.4,      8.812048, ,           1.4,      10.47525, , 
          1.6,      12.13226, ,           1.6,      12.70542, ,           1.6,      12.84807, ,           1.6,      8.721217, ,           1.6,       10.3757, , 
          1.8,      12.08778, ,           1.8,      12.66414, ,           1.8,      12.80639, ,           1.8,      8.623075, ,           1.8,      10.26499, , 
            2,      12.03925, ,             2,       12.6204, ,             2,      12.76224, ,             2,      8.517086, ,             2,      10.14342, , 
          2.2,       11.9869, ,           2.2,      12.57437, ,           2.2,      12.71597, ,           2.2,      8.403736, ,           2.2,       10.0118, , 
          2.4,      11.93086, ,           2.4,      12.52614, ,           2.4,      12.66753, ,           2.4,      8.282404, ,           2.4,      9.869917, , 
          2.6,      11.87083, ,           2.6,       12.4759, ,           2.6,      12.61688, ,           2.6,      8.154175, ,           2.6,      9.721316, , 
          2.8,      11.80693, ,           2.8,      12.42349, ,           2.8,      12.56395, ,           2.8,      8.007649, ,           2.8,      9.542043, , 
            3,      11.73828, ,             3,      12.36877, ,             3,      12.50844, ,             3,      7.787009, ,             3,      9.211445, , 
          3.2,      11.66386, ,           3.2,       12.3115, ,           3.2,      12.45048, ,           3.2,      7.617737, ,           3.2,      8.998517, , 
          3.4,      11.58272, ,           3.4,      12.25162, ,           3.4,      12.38977, ,           3.4,      7.480724, ,           3.4,      8.862961, , 
          3.6,       11.4923, ,           3.6,      12.18898, ,           3.6,      12.32618, ,           3.6,      7.343952, ,           3.6,      8.739255, , 
          3.8,      11.38687, ,           3.8,      12.12329, ,           3.8,      12.25992, ,           3.8,      7.202812, ,           3.8,      8.618498, , 
            4,      11.25015, ,             4,      12.05403, ,             4,      12.19039, ,             4,      7.055229, ,             4,      8.463167, , 
          4.2,      11.01513, ,           4.2,      11.98116, ,           4.2,      12.11769, ,           4.2,      6.900114, ,           4.2,      8.307146, , 
          4.4,      10.34934, ,           4.4,      11.90412, ,           4.4,      12.04153, ,           4.4,      6.735633, ,           4.4,       8.17623, , 

