Alpha,T1-15.8 m/s-VLM2, , 
           -2,      0.511504, , 
         -1.8,      0.518664, , 
         -1.6,     0.5258053, , 
         -1.4,     0.5329274, , 
         -1.2,     0.5400302, , 
           -1,     0.5471133, , 
         -0.8,     0.5541766, , 
         -0.6,     0.5612197, , 
         -0.4,     0.5682423, , 
         -0.2,     0.5752443, , 
            0,     0.5822252, , 
          0.2,      0.589185, , 
          0.4,     0.5961232, , 
          0.6,     0.6030397, , 
          0.8,     0.6099342, , 
            1,     0.6168065, , 
          1.2,     0.6236562, , 
          1.4,     0.6304831, , 
          1.6,     0.6372871, , 
          1.8,     0.6440678, , 
            2,     0.6508249, , 
          2.2,     0.6575583, , 
          2.4,     0.6642677, , 
          2.6,     0.6709529, , 
          2.8,     0.6776136, , 
            3,     0.6842496, , 
          3.2,     0.6908607, , 
          3.4,     0.6974466, , 
          3.6,      0.704007, , 
          3.8,     0.7105419, , 
            4,     0.7170509, , 
          4.2,     0.7235338, , 
          4.4,     0.7299905, , 
          4.6,     0.7364206, , 
          4.8,      0.742824, , 
            5,     0.7492004, , 
          5.2,     0.7555497, , 
          5.4,     0.7618716, , 
          5.6,      0.768166, , 
          5.8,     0.7744326, , 
            6,     0.7806712, , 
          6.2,     0.7868816, , 
          6.4,     0.7930637, , 
          6.6,     0.7992172, , 
          6.8,     0.8053419, , 
            7,     0.8114377, , 
          7.2,     0.8175044, , 
          7.4,     0.8235417, , 
          7.6,     0.8295496, , 
          7.8,     0.8355277, , 
            8,      0.841476, , 

