Alpha,T1-15.8 m/s-VLM2, , 
           -2,      7.918952, , 
         -1.8,      7.959538, , 
         -1.6,      7.996317, , 
         -1.4,      8.029419, , 
         -1.2,      8.058891, , 
           -1,      8.084901, , 
         -0.8,      8.107536, , 
         -0.6,      8.126961, , 
         -0.4,       8.14323, , 
         -0.2,      8.156483, , 
            0,      8.166807, , 
          0.2,      8.174363, , 
          0.4,      8.179146, , 
          0.6,      8.181178, , 
          0.8,      8.180718, , 
            1,      8.177885, , 
          1.2,      8.172581, , 
          1.4,      8.164782, , 
          1.6,       8.15473, , 
          1.8,      8.142512, , 
            2,      8.128156, , 
          2.2,      8.111638, , 
          2.4,      8.092928, , 
          2.6,      8.072009, , 
          2.8,      8.049073, , 
            3,      8.024292, , 
          3.2,      7.997718, , 
          3.4,      7.969405, , 
          3.6,      7.939441, , 
          3.8,      7.907996, , 
            4,       7.87513, , 
          4.2,      7.841041, , 
          4.4,      7.805737, , 
          4.6,      7.769387, , 
          4.8,      7.731966, , 
            5,      7.693579, , 
          5.2,      7.654211, , 
          5.4,      7.613749, , 
          5.6,       7.57242, , 
          5.8,      7.529944, , 
            6,      7.486361, , 
          6.2,      7.441248, , 
          6.4,       7.39458, , 
          6.6,      7.345951, , 
          6.8,      7.294045, , 
            7,      7.238242, , 
          7.2,      7.173711, , 
          7.4,      7.089915, , 
          7.6,      6.907637, , 

