Alpha,T1-15.8 m/s-VLM2, , 
           -2,      3.373919, , 
         -1.8,      3.331929, , 
         -1.6,      3.292353, , 
         -1.4,      3.255012, , 
         -1.2,      3.219808, , 
           -1,      3.186592, , 
         -0.8,       3.15527, , 
         -0.6,      3.125727, , 
         -0.4,       3.09786, , 
         -0.2,      3.071597, , 
            0,      3.046844, , 
          0.2,      3.023511, , 
          0.4,      3.001527, , 
          0.6,      2.980822, , 
          0.8,      2.961327, , 
            1,      2.942986, , 
          1.2,      2.925739, , 
          1.4,       2.90953, , 
          1.6,      2.894303, , 
          1.8,      2.880018, , 
            2,      2.866634, , 
          2.2,      2.854101, , 
          2.4,      2.842375, , 
          2.6,      2.831424, , 
          2.8,      2.821213, , 
            3,      2.811704, , 
          3.2,      2.802888, , 
          3.4,      2.794738, , 
          3.6,      2.787214, , 
          3.8,      2.780282, , 
            4,      2.773916, , 
          4.2,      2.768088, , 
          4.4,      2.762816, , 
          4.6,      2.758099, , 
          4.8,      2.753886, , 
            5,      2.750158, , 
          5.2,      2.746902, , 
          5.4,      2.744115, , 
          5.6,       2.74178, , 
          5.8,      2.739896, , 
            6,      2.738467, , 
          6.2,      2.737472, , 
          6.4,      2.736882, , 
          6.6,       2.73668, , 
          6.8,      2.736857, , 
            7,      2.737401, , 
          7.2,      2.738314, , 
          7.4,      2.739557, , 
          7.6,      2.741133, , 
          7.8,      2.743026, , 
            8,      2.745218, , 

