Alpha,T1-15.8 m/s-VLM2, , 
           -4,      5.649807, , 
         -3.8,      5.573149, , 
         -3.6,      5.502275, , 
         -3.4,      5.436793, , 
         -3.2,      5.376329, , 
           -3,      5.320595, , 
         -2.8,      5.269261, , 
         -2.6,      5.222104, , 
         -2.4,      5.178855, , 
         -2.2,      5.139337, , 
           -2,      5.103332, , 
         -1.8,      5.070719, , 
         -1.6,      5.041409, , 
         -1.4,      5.015249, , 
         -1.2,      4.992146, , 
           -1,       4.97213, , 
         -0.8,      4.955025, , 
         -0.6,      4.940986, , 
         -0.4,      4.929908, , 
         -0.2,      4.921776, , 
            0,      4.916725, , 
          0.2,      4.914587, , 
          0.4,      4.915531, , 
          0.6,      4.919158, , 
          0.8,      4.925474, , 
            1,       4.93422, , 
          1.2,      4.945361, , 
          1.4,      4.958638, , 
          1.6,      4.973867, , 
          1.8,      4.990903, , 
            2,      5.009718, , 
          2.2,      5.030215, , 
          2.4,      5.052365, , 
          2.6,      5.076145, , 
          2.8,      5.101745, , 
            3,      5.129075, , 
          3.2,      5.158358, , 
          3.4,       5.19016, , 
          3.6,      5.224789, , 
          3.8,      5.263099, , 
            4,      5.306777, , 
          4.2,      5.359791, , 
          4.4,      5.434918, , 
          4.6,      5.627454, , 

