Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      11.28537, ,            -2,      11.18893, ,            -2,      11.15644, ,            -2,      12.09666, ,            -2,      11.48993, , 
         -1.8,      11.22607, ,          -1.8,      11.12891, ,          -1.8,      11.09722, ,          -1.8,      12.04655, ,          -1.8,      11.43885, , 
         -1.6,      11.17152, ,          -1.6,      11.07458, ,          -1.6,      11.04597, ,          -1.6,      12.00098, ,          -1.6,      11.39221, , 
         -1.4,      11.12156, ,          -1.4,      11.02485, ,          -1.4,      11.00084, ,          -1.4,      11.95976, ,          -1.4,      11.34978, , 
         -1.2,      11.07598, ,          -1.2,      10.97816, ,          -1.2,      10.95916, ,          -1.2,       11.9228, ,          -1.2,       11.3115, , 
           -1,      11.03442, ,            -1,      10.93556, ,            -1,      10.91455, ,            -1,      11.88977, ,            -1,      11.27707, , 
         -0.8,      10.99669, ,          -0.8,      10.89714, ,          -0.8,      10.87742, ,          -0.8,       11.8605, ,          -0.8,       11.2463, , 
         -0.6,       10.9627, ,          -0.6,      10.86283, ,          -0.6,      10.84075, ,          -0.6,      11.83495, ,          -0.6,       11.2191, , 
         -0.4,      10.93233, ,          -0.4,      10.83258, ,          -0.4,      10.80868, ,          -0.4,      11.81296, ,          -0.4,      11.19528, , 
         -0.2,      10.90532, ,          -0.2,      10.80649, ,          -0.2,      10.78064, ,          -0.2,      11.79436, ,          -0.2,      11.17465, , 
            0,       10.8816, ,             0,      10.78294, ,             0,      10.75567, ,             0,      11.77906, ,             0,      11.15712, , 
          0.2,      10.86096, ,           0.2,      10.76207, ,           0.2,      10.73411, ,           0.2,      11.76689, ,           0.2,      11.14254, , 
          0.4,      10.84328, ,           0.4,      10.74356, ,           0.4,      10.71572, ,           0.4,      11.75769, ,           0.4,      11.13077, , 
          0.6,      10.82846, ,           0.6,      10.72749, ,           0.6,      10.70062, ,           0.6,      11.75143, ,           0.6,       11.1217, , 
          0.8,      10.81634, ,           0.8,      10.71415, ,           0.8,      10.68843, ,           0.8,      11.74797, ,           0.8,      11.11523, , 
            1,      10.80679, ,             1,      10.70344, ,             1,      10.67958, ,             1,      11.74725, ,             1,      11.11131, , 
          1.2,      10.79975, ,           1.2,      10.69518, ,           1.2,      10.67275, ,           1.2,      11.74915, ,           1.2,      11.10979, , 
          1.4,      10.79509, ,           1.4,      10.68954, ,           1.4,      10.66784, ,           1.4,      11.75359, ,           1.4,      11.11056, , 
          1.6,      10.79273, ,           1.6,      10.68619, ,           1.6,      10.66429, ,           1.6,      11.76048, ,           1.6,      11.11355, , 
          1.8,       10.7926, ,           1.8,      10.68517, ,           1.8,       10.6629, ,           1.8,      11.76971, ,           1.8,       11.1187, , 
            2,      10.79459, ,             2,      10.68615, ,             2,      10.66361, ,             2,      11.78122, ,             2,      11.12595, , 
          2.2,      10.79862, ,           2.2,      10.68887, ,           2.2,      10.66638, ,           2.2,        11.795, ,           2.2,      11.13525, , 
          2.4,       10.8046, ,           2.4,      10.69363, ,           2.4,      10.67111, ,           2.4,      11.81091, ,           2.4,      11.14644, , 
          2.6,      10.81245, ,           2.6,      10.70013, ,           2.6,      10.67782, ,           2.6,      11.82885, ,           2.6,      11.15949, , 
          2.8,       10.8221, ,           2.8,      10.70866, ,           2.8,      10.68615, ,           2.8,      11.84888, ,           2.8,      11.17436, , 
            3,      10.83347, ,             3,      10.71917, ,             3,      10.69595, ,             3,      11.87081, ,             3,      11.19096, , 
          3.2,      10.84651, ,           3.2,      10.73127, ,           3.2,      10.70732, ,           3.2,      11.89465, ,           3.2,      11.20924, , 
          3.4,      10.86115, ,           3.4,       10.7449, ,           3.4,      10.72025, ,           3.4,      11.92034, ,           3.4,      11.22919, , 
          3.6,      10.87729, ,           3.6,      10.76002, ,           3.6,      10.73486, ,           3.6,      11.94775, ,           3.6,      11.25069, , 
          3.8,      10.89493, ,           3.8,       10.7766, ,           3.8,      10.75099, ,           3.8,       11.9769, ,           3.8,      11.27372, , 
            4,      10.91399, ,             4,      10.79468, ,             4,      10.76869, ,             4,      12.00775, ,             4,      11.29823, , 
          4.2,      10.93441, ,           4.2,      10.81355, ,           4.2,      10.78761, ,           4.2,      12.04026, ,           4.2,      11.32419, , 
          4.4,      10.95619, ,           4.4,       10.8338, ,           4.4,      10.80764, ,           4.4,       12.0743, ,           4.4,      11.35154, , 
          4.6,      10.97923, ,           4.6,      10.85563, ,           4.6,       10.8292, ,           4.6,      12.10993, ,           4.6,      11.38027, , 
          4.8,      11.00349, ,           4.8,       10.8786, ,           4.8,      10.85156, ,           4.8,      12.14697, ,           4.8,       11.4103, , 
            5,      11.02891, ,             5,      10.90218, ,             5,       10.8754, ,             5,      12.18547, ,             5,       11.4416, , 
          5.2,      11.05545, ,           5.2,      10.92735, ,           5.2,      10.90039, ,           5.2,      12.22541, ,           5.2,      11.47416, , 
          5.4,      11.08308, ,           5.4,      10.95355, ,           5.4,      10.92581, ,           5.4,      12.26667, ,           5.4,      11.50794, , 
          5.6,      11.11181, ,           5.6,      10.98081, ,           5.6,      10.95265, ,           5.6,      12.30922, ,           5.6,      11.54299, , 
          5.8,       11.1416, ,           5.8,        11.009, ,           5.8,      10.98041, ,           5.8,        12.353, ,           5.8,      11.57924, , 
            6,      11.17241, ,             6,      11.03817, ,             6,      11.00924, ,             6,      12.39758, ,             6,      11.61661, , 
