Alpha,T1-15.8 m/s-VLM2, , 
           -4,       10.1083, , 
         -3.8,      10.24824, , 
         -3.6,      10.38108, , 
         -3.4,      10.50688, , 
         -3.2,      10.62575, , 
           -3,      10.73771, , 
         -2.8,      10.84292, , 
         -2.6,      10.94138, , 
         -2.4,      11.03326, , 
         -2.2,      11.11856, , 
           -2,      11.19743, , 
         -1.8,      11.26983, , 
         -1.6,      11.33569, , 
         -1.4,      11.39512, , 
         -1.2,      11.44813, , 
           -1,      11.49445, , 
         -0.8,      11.53432, , 
         -0.6,      11.56726, , 
         -0.4,      11.59338, , 
         -0.2,      11.61263, , 
            0,      11.62462, , 
          0.2,       11.6297, , 
          0.4,      11.62746, , 
          0.6,      11.61884, , 
          0.8,      11.60387, , 
            1,       11.5832, , 
          1.2,      11.55698, , 
          1.4,      11.52588, , 
          1.6,      11.49041, , 
          1.8,      11.45099, , 
            2,      11.40777, , 
          2.2,      11.36105, , 
          2.4,      11.31098, , 
          2.6,      11.25771, , 
          2.8,      11.20093, , 
            3,      11.14093, , 
          3.2,      11.07734, , 
          3.4,       11.0091, , 
          3.6,      10.93573, , 
          3.8,      10.85568, , 
            4,      10.76583, , 
          4.2,      10.65873, , 
          4.4,      10.51052, , 
          4.6,      10.14871, , 

