Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,     0.7969362, ,            -4,     0.7969362, ,            -4,     0.7969362, , 
         -3.8,     0.8128687, ,          -3.8,     0.8128687, ,          -3.8,     0.8128687, , 
         -3.6,     0.8287847, ,          -3.6,     0.8287847, ,          -3.6,     0.8287847, , 
         -3.4,     0.8446839, ,          -3.4,     0.8446839, ,          -3.4,     0.8446839, , 
         -3.2,     0.8605659, ,          -3.2,     0.8605659, ,          -3.2,     0.8605659, , 
           -3,     0.8764302, ,            -3,     0.8764302, ,            -3,     0.8764302, , 
         -2.8,     0.8922764, ,          -2.8,     0.8922764, ,          -2.8,     0.8922764, , 
         -2.6,     0.9081042, ,          -2.6,     0.9081042, ,          -2.6,     0.9081042, , 
         -2.4,     0.9239131, ,          -2.4,     0.9239131, ,          -2.4,     0.9239131, , 
         -2.2,     0.9397026, ,          -2.2,     0.9397026, ,          -2.2,     0.9397026, , 
           -2,     0.9554725, ,            -2,     0.9554725, ,            -2,     0.9554725, , 
         -1.8,     0.9712222, ,          -1.8,     0.9712222, ,          -1.8,     0.9712222, , 
         -1.6,     0.9869514, ,          -1.6,     0.9869514, ,          -1.6,     0.9869514, , 
         -1.4,       1.00266, ,          -1.4,       1.00266, ,          -1.4,       1.00266, , 
         -1.2,      1.018347, ,          -1.2,      1.018347, ,          -1.2,      1.018347, , 
           -1,      1.034012, ,            -1,      1.034012, ,            -1,      1.034012, , 
         -0.8,      1.049655, ,          -0.8,      1.049655, ,          -0.8,      1.049655, , 
         -0.6,      1.065275, ,          -0.6,      1.065275, ,          -0.6,      1.065275, , 
         -0.4,      1.080873, ,          -0.4,      1.080873, ,          -0.4,      1.080873, , 
         -0.2,      1.096447, ,          -0.2,      1.096447, ,          -0.2,      1.096447, , 
            0,      1.111998, ,             0,      1.111998, ,             0,      1.111998, , 
          0.2,      1.127524, ,           0.2,      1.127524, ,           0.2,      1.127524, , 
          0.4,      1.143026, ,           0.4,      1.143026, ,           0.4,      1.143026, , 
          0.6,      1.158503, ,           0.6,      1.158503, ,           0.6,      1.158503, , 
          0.8,      1.173955, ,           0.8,      1.173955, ,           0.8,      1.173955, , 
            1,      1.189381, ,             1,      1.189381, ,             1,      1.189381, , 
          1.2,      1.204781, ,           1.2,      1.204781, ,           1.2,      1.204781, , 
          1.4,      1.220154, ,           1.4,      1.220154, ,           1.4,      1.220154, , 
          1.6,      1.235501, ,           1.6,      1.235501, ,           1.6,      1.235501, , 
          1.8,       1.25082, ,           1.8,       1.25082, ,           1.8,       1.25082, , 
            2,      1.266112, ,             2,      1.266112, ,             2,      1.266112, , 
          2.2,      1.281375, ,           2.2,      1.281375, ,           2.2,      1.281375, , 
          2.4,      1.296611, ,           2.4,      1.296611, ,           2.4,      1.296611, , 
          2.6,      1.311818, ,           2.6,      1.311818, ,           2.6,      1.311818, , 
          2.8,      1.326995, ,           2.8,      1.326995, ,           2.8,      1.326995, , 
            3,      1.342143, ,             3,      1.342143, ,             3,      1.342143, , 
          3.2,      1.357261, ,           3.2,      1.357261, ,           3.2,      1.357261, , 
          3.4,      1.372349, ,           3.4,      1.372349, ,           3.4,      1.372349, , 
          3.6,      1.387407, ,           3.6,      1.387407, ,           3.6,      1.387407, , 
          3.8,      1.402433, ,           3.8,      1.402433, ,           3.8,      1.402433, , 
            4,      1.417428, ,             4,      1.417428, ,             4,      1.417428, , 
          4.2,      1.432392, ,           4.2,      1.432392, ,           4.2,      1.432392, , 
, , ,           4.4,      1.447323, , , , , 

