Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      10.48481, ,            -2,      10.39152, ,            -2,      10.33458, ,            -2,      10.29873, ,            -2,      10.27755, ,            -2,      10.25835, ,            -2,        11.852, ,            -2,      11.25291, ,            -2,      10.63006, , 
         -1.8,      10.43429, ,          -1.8,      10.33807, ,          -1.8,      10.28042, ,          -1.8,       10.2446, ,          -1.8,      10.22077, ,          -1.8,      10.20816, ,          -1.8,      11.80554, ,          -1.8,      11.20876, ,          -1.8,      10.58467, , 
         -1.6,      10.38826, ,          -1.6,      10.28924, ,          -1.6,      10.23054, ,          -1.6,      10.19603, ,          -1.6,      10.17098, ,          -1.6,      10.15932, ,          -1.6,      11.76363, ,          -1.6,      11.16903, ,          -1.6,       10.5436, , 
         -1.4,      10.34649, ,          -1.4,      10.24468, ,          -1.4,      10.18494, ,          -1.4,       10.1523, ,          -1.4,      10.12718, ,          -1.4,      10.11456, ,          -1.4,      11.72622, ,          -1.4,       11.1335, ,          -1.4,      10.50654, , 
         -1.2,      10.30881, ,          -1.2,      10.20431, ,          -1.2,      10.14374, ,          -1.2,      10.11199, ,          -1.2,      10.08607, ,          -1.2,      10.07221, ,          -1.2,       11.6932, ,          -1.2,       11.1021, ,          -1.2,      10.47341, , 
           -1,      10.27497, ,            -1,      10.16784, ,            -1,      10.10646, ,            -1,      10.07509, ,            -1,      10.04857, ,            -1,      10.03448, ,            -1,      11.66436, ,            -1,      11.07458, ,            -1,      10.44397, , 
         -0.8,       10.2448, ,          -0.8,      10.13513, ,          -0.8,       10.0729, ,          -0.8,      10.04181, ,          -0.8,      10.01507, ,          -0.8,      10.00065, ,          -0.8,      11.63961, ,          -0.8,      11.05083, ,          -0.8,      10.41807, , 
         -0.6,      10.21815, ,          -0.6,      10.10592, ,          -0.6,      10.04293, ,          -0.6,      10.01229, ,          -0.6,      9.986002, ,          -0.6,      9.970781, ,          -0.6,      11.61871, ,          -0.6,      11.03068, ,          -0.6,      10.39553, , 
         -0.4,      10.19486, ,          -0.4,      10.08014, ,          -0.4,      10.01638, ,          -0.4,      9.984445, ,          -0.4,      9.961323, ,          -0.4,      9.944027, ,          -0.4,      11.60152, ,          -0.4,      11.01396, ,          -0.4,      10.37621, , 
         -0.2,      10.17477, ,          -0.2,      10.05759, ,          -0.2,      9.993072, ,          -0.2,      9.960718, ,          -0.2,      9.939312, ,          -0.2,      9.921432, ,          -0.2,      11.58794, ,          -0.2,      11.00057, ,          -0.2,      10.35998, , 
            0,      10.15775, ,             0,      10.03812, ,             0,      9.972849, ,             0,      9.940428, ,             0,      9.920263, ,             0,      9.901748, ,             0,      11.57784, ,             0,      10.99039, ,             0,      10.34673, , 
          0.2,      10.14366, ,           0.2,      10.02164, ,           0.2,      9.955601, ,           0.2,      9.922472, ,           0.2,      9.901689, ,           0.2,      9.885342, ,           0.2,      11.57107, ,           0.2,      10.98327, ,           0.2,       10.3363, , 
          0.4,      10.13234, ,           0.4,      10.00798, ,           0.4,      9.941153, ,           0.4,      9.907784, ,           0.4,       9.88617, ,           0.4,      9.871115, ,           0.4,      11.56764, ,           0.4,      10.97918, ,           0.4,      10.32859, , 
          0.6,      10.12374, ,           0.6,      9.997015, ,           0.6,      9.929301, ,           0.6,      9.895858, ,           0.6,      9.873836, ,           0.6,      9.859567, ,           0.6,      11.56741, ,           0.6,      10.97798, ,           0.6,      10.32348, , 
          0.8,       10.1177, ,           0.8,      9.988633, ,           0.8,      9.920052, ,           0.8,      9.886465, ,           0.8,      9.864158, ,           0.8,      9.850461, ,           0.8,      11.57019, ,           0.8,      10.97952, ,           0.8,      10.32087, , 
            1,       10.1141, ,             1,      9.982775, ,             1,      9.913295, ,             1,      9.879607, ,             1,      9.856736, ,             1,      9.842626, ,             1,      11.57584, ,             1,      10.98371, ,             1,      10.32073, , 
          1.2,      10.11285, ,           1.2,      9.979279, ,           1.2,      9.908878, ,           1.2,      9.875063, ,           1.2,      9.852208, ,           1.2,       9.83812, ,           1.2,      11.58435, ,           1.2,      10.99049, ,           1.2,      10.32291, , 
