Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-12.3 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-19.1 m/s-VLM2, , Alpha,T1-2.5 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-25.2 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-29.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-6.3 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
           -2,      6.596558, ,            -2,      6.537334, ,            -2,      6.441877, ,            -2,      6.384977, ,            -2,      9.591847, ,            -2,      9.005454, ,            -2,      6.365516, ,            -2,      6.336709, ,            -2,      6.331654, ,            -2,       6.32155, ,            -2,      6.310157, ,            -2,      6.302082, ,            -2,      6.298158, ,            -2,      6.295878, ,            -2,      8.166777, ,            -2,      7.541082, ,            -2,      7.036082, ,            -2,      6.837329, ,            -2,      6.785755, , 
         -1.8,      6.565465, ,          -1.8,      6.505042, ,          -1.8,      6.407848, ,          -1.8,      6.349893, ,          -1.8,      9.574348, ,          -1.8,      8.989066, ,          -1.8,      6.330069, ,          -1.8,      6.300737, ,          -1.8,      6.295579, ,          -1.8,      6.285265, ,          -1.8,      6.273596, ,          -1.8,      6.265307, ,          -1.8,      6.261272, ,          -1.8,      6.258924, ,          -1.8,      8.151237, ,          -1.8,      7.522142, ,          -1.8,      7.011902, ,          -1.8,      6.810552, ,          -1.8,      6.758117, , 
         -1.6,      6.537897, ,          -1.6,      6.476249, ,          -1.6,      6.377322, ,          -1.6,      6.318272, ,          -1.6,      9.563185, ,          -1.6,      8.978385, ,          -1.6,      6.298073, ,          -1.6,      6.268218, ,          -1.6,      6.262957, ,          -1.6,      6.252431, ,          -1.6,      6.240503, ,          -1.6,       6.23201, ,          -1.6,      6.227878, ,          -1.6,       6.22547, ,          -1.6,      8.140506, ,          -1.6,      7.507507, ,          -1.6,       6.99162, ,          -1.6,      6.787475, ,          -1.6,      6.734139, , 
         -1.4,      6.513703, ,          -1.4,      6.450824, ,          -1.4,      6.350102, ,          -1.4,       6.28996, ,          -1.4,      9.557597, ,          -1.4,      8.972749, ,          -1.4,      6.269382, ,          -1.4,      6.238963, ,          -1.4,      6.233591, ,          -1.4,      6.222835, ,          -1.4,      6.210621, ,          -1.4,      6.201924, ,          -1.4,      6.197692, ,          -1.4,      6.195221, ,          -1.4,      8.134078, ,          -1.4,      7.496814, ,          -1.4,      6.975037, ,          -1.4,      6.767942, ,          -1.4,      6.713666, , 
         -1.2,      6.492815, ,          -1.2,      6.428638, ,          -1.2,      6.326051, ,          -1.2,      6.264771, ,          -1.2,      9.558004, ,          -1.2,      8.972535, ,          -1.2,      6.243799, ,          -1.2,      6.212776, ,          -1.2,      6.207292, ,          -1.2,      6.196309, ,          -1.2,      6.183828, ,          -1.2,      6.174925, ,          -1.2,      6.170584, ,          -1.2,      6.168048, ,          -1.2,      8.132258, ,          -1.2,      7.490222, ,          -1.2,      6.962106, ,          -1.2,      6.751902, ,          -1.2,      6.696667, , 
           -1,      6.475016, ,            -1,      6.409507, ,            -1,      6.305008, ,            -1,      6.242528, ,            -1,      9.564022, ,            -1,      8.977364, ,            -1,       6.22115, ,            -1,      6.189551, ,            -1,      6.183959, ,            -1,       6.17275, ,            -1,      6.159951, ,            -1,      6.150825, ,            -1,       6.14637, ,            -1,      6.143764, ,            -1,      8.134676, ,            -1,      7.487412, ,            -1,      6.952593, ,            -1,      6.739122, ,            -1,      6.682897, , 
         -0.8,       6.46024, ,          -0.8,      6.393335, ,          -0.8,      6.286839, ,          -0.8,      6.223136, ,          -0.8,      9.575524, ,          -0.8,      8.987144, ,          -0.8,      6.201337, ,          -0.8,      6.169154, ,          -0.8,      6.163455, ,          -0.8,      6.152022, ,          -0.8,      6.138954, ,          -0.8,      6.129633, ,          -0.8,      6.125077, ,          -0.8,       6.12241, ,          -0.8,      8.141291, ,          -0.8,      7.488342, ,          -0.8,      6.946475, ,          -0.8,      6.729593, ,          -0.8,      6.672339, , 
         -0.6,      6.448401, ,          -0.6,      6.380083, ,          -0.6,      6.271382, ,          -0.6,      6.206354, ,          -0.6,      9.592191, ,          -0.6,      9.001588, ,          -0.6,      6.184124, ,          -0.6,      6.151338, ,          -0.6,      6.145528, ,          -0.6,       6.13387, ,          -0.6,      6.120526, ,          -0.6,      6.111018, ,          -0.6,       6.10631, ,          -0.6,        6.1034, ,          -0.6,      8.151868, ,          -0.6,      7.492809, ,          -0.6,      6.943593, ,          -0.6,      6.723187, ,          -0.6,       6.66487, , 
         -0.4,      6.439338, ,          -0.4,      6.369565, ,          -0.4,      6.258607, ,          -0.4,      6.192112, ,          -0.4,      9.614103, ,          -0.4,      9.020719, ,          -0.4,      6.169398, ,          -0.4,      6.135941, ,          -0.4,      6.130011, ,          -0.4,       6.11811, ,          -0.4,      6.104477, ,          -0.4,      6.094732, ,          -0.4,      6.088863, ,          -0.4,      6.084926, ,          -0.4,      8.166337, ,          -0.4,      7.500744, ,          -0.4,      6.943864, ,          -0.4,      6.719797, ,          -0.4,      6.660377, , 
         -0.2,      6.433029, ,          -0.2,      6.361689, ,          -0.2,      6.248464, ,          -0.2,      6.180382, ,          -0.2,      9.640906, ,          -0.2,      9.044287, ,          -0.2,       6.15711, ,          -0.2,      6.122881, ,          -0.2,      6.116815, ,          -0.2,      6.104637, ,          -0.2,      6.090675, ,          -0.2,      6.079388, ,          -0.2,      6.072519, ,          -0.2,      6.068145, ,          -0.2,      8.184597, ,          -0.2,      7.512075, ,          -0.2,      6.947281, ,          -0.2,      6.719434, ,          -0.2,      6.658874, , 
            0,      6.429371, ,             0,      6.356374, ,             0,      6.240685, ,             0,         6.171, ,             0,      9.672109, ,             0,      9.071787, ,             0,      6.147164, ,             0,      6.112102, ,             0,      6.105888, ,             0,      6.093411, ,             0,      6.078917, ,             0,      6.065544, ,             0,      6.057674, ,             0,      6.052946, ,             0,      8.206144, ,             0,      7.526459, ,             0,      6.953658, ,             0,      6.721958, ,             0,      6.660214, , 
          0.2,      6.428336, ,           0.2,      6.353709, ,           0.2,      6.235277, ,           0.2,      6.163753, ,           0.2,      9.705793, ,           0.2,      9.101495, ,           0.2,       6.13927, ,           0.2,      6.103258, ,           0.2,       6.09687, ,           0.2,      6.084042, ,           0.2,      6.067753, ,           0.2,      6.053035, ,           0.2,      6.044402, ,           0.2,      6.039049, ,           0.2,      8.229574, ,           0.2,      7.543014, ,           0.2,      6.962842, ,           0.2,      6.727413, ,           0.2,      6.664422, , 
          0.4,      6.429788, ,           0.4,      6.353491, ,           0.4,      6.232316, ,           0.4,      6.158727, ,           0.4,      9.744856, ,           0.4,      9.136049, ,           0.4,      6.133456, ,           0.4,      6.096191, ,           0.4,      6.089569, ,           0.4,      6.076259, ,           0.4,      6.058128, ,           0.4,      6.041997, ,           0.4,      6.032678, ,           0.4,      6.027128, ,           0.4,      8.257074, ,           0.4,       7.56306, ,           0.4,      6.975032, ,           0.4,      6.735685, ,           0.4,       6.67139, , 
          0.6,      6.433667, ,           0.6,      6.355622, ,           0.6,      6.231662, ,           0.6,      6.155949, ,           0.6,      9.788869, ,           0.6,      9.175091, ,           0.6,      6.129843, ,           0.6,      6.091179, ,           0.6,      6.084031, ,           0.6,      6.069514, ,           0.6,      6.049723, ,           0.6,      6.032282, ,           0.6,      6.022711, ,           0.6,       6.01699, ,           0.6,      8.288404, ,           0.6,      7.586446, ,           0.6,      6.990128, ,           0.6,      6.746683, ,           0.6,      6.681039, , 
          0.8,      6.440075, ,           0.8,      6.360172, ,           0.8,      6.233238, ,           0.8,      6.155319, ,           0.8,      9.836789, ,           0.8,      9.217679, ,           0.8,      6.128285, ,           0.8,      6.087957, ,           0.8,       6.08027, ,           0.8,       6.06438, ,           0.8,       6.04265, ,           0.8,      6.024313, ,           0.8,      6.014412, ,           0.8,      6.008361, ,           0.8,      8.322779, ,           0.8,      7.612701, ,           0.8,      7.008091, ,           0.8,      6.760495, ,           0.8,      6.693454, , 
            1,      6.448877, ,             1,      6.367047, ,             1,      6.236942, ,             1,      6.156753, ,             1,      9.888739, ,             1,      9.263904, ,             1,      6.128748, ,             1,        6.0866, ,             1,       6.07846, ,             1,      6.061408, ,             1,      6.037863, ,             1,      6.018718, ,             1,      6.008094, ,             1,      6.001672, ,             1,      8.360257, ,             1,      7.641861, ,             1,      7.028906, ,             1,      6.777082, ,             1,      6.708577, , 
          1.2,      6.460076, ,           1.2,       6.37633, ,           1.2,      6.242888, ,           1.2,      6.160355, ,           1.2,       9.94419, ,           1.2,      9.313304, ,           1.2,      6.131301, ,           1.2,      6.087064, ,           1.2,      6.078526, ,           1.2,      6.060473, ,           1.2,      6.035867, ,           1.2,      6.016037, ,           1.2,      6.005447, ,           1.2,       5.99915, ,           1.2,      8.400468, ,           1.2,      7.673641, ,           1.2,      7.052412, ,           1.2,      6.796336, ,           1.2,       6.72631, , 
          1.4,       6.47362, ,           1.4,      6.387886, ,           1.4,      6.251195, ,           1.4,      6.166293, ,           1.4,       10.0035, ,           1.4,      9.366258, ,           1.4,       6.13614, ,           1.4,      6.089539, ,           1.4,      6.080619, ,           1.4,      6.061784, ,           1.4,      6.036592, ,           1.4,      6.015631, ,           1.4,      6.004518, ,           1.4,      5.997917, ,           1.4,      8.443825, ,           1.4,      7.708429, ,           1.4,      7.078955, ,           1.4,      6.818529, ,           1.4,      6.746879, , 
          1.6,      6.489428, ,           1.6,      6.401614, ,           1.6,      6.261723, ,           1.6,      6.174659, ,           1.6,      10.06587, ,           1.6,      9.422112, ,           1.6,      6.143509, ,           1.6,      6.094719, ,           1.6,      6.085306, ,           1.6,      6.065548, ,           1.6,      6.039197, ,           1.6,      6.017937, ,           1.6,        6.0068, ,           1.6,      6.000168, ,           1.6,      8.489879, ,           1.6,      7.745978, ,           1.6,      7.108429, ,           1.6,      6.843587, ,           1.6,      6.770214, , 
          1.8,      6.507617, ,           1.8,       6.41761, ,           1.8,      6.274402, ,           1.8,      6.185411, ,           1.8,       10.1311, ,           1.8,      9.480701, ,           1.8,      6.153424, ,           1.8,      6.102964, ,           1.8,       6.09368, ,           1.8,      6.074528, ,           1.8,      6.048328, ,           1.8,      6.027243, ,           1.8,      6.016738, ,           1.8,      6.010299, ,           1.8,      8.538576, ,           1.8,      7.786398, ,           1.8,      7.141104, ,           1.8,      6.871783, ,           1.8,      6.796553, , 
            2,       6.52803, ,             2,      6.435749, ,             2,      6.289203, ,             2,      6.198417, ,             2,      10.19851, ,             2,      9.541617, ,             2,      6.165721, ,             2,       6.11414, ,             2,      6.104208, ,             2,      6.083426, ,             2,      6.058269, ,             2,       6.03786, ,             2,      6.027195, ,             2,      6.020932, ,             2,      8.589961, ,             2,      7.829926, ,             2,      7.176959, ,             2,      6.903033, ,             2,      6.825799, , 
          2.2,      6.550679, ,           2.2,      6.455984, ,           2.2,      6.306057, ,           2.2,      6.213565, ,           2.2,      10.26844, ,           2.2,      9.605076, ,           2.2,      6.180227, ,           2.2,      6.127677, ,           2.2,       6.11768, ,           2.2,      6.096728, ,           2.2,      6.069482, ,           2.2,      6.048757, ,           2.2,      6.039582, ,           2.2,        6.0333, ,           2.2,      8.643975, ,           2.2,      7.876402, ,           2.2,      7.216253, ,           2.2,      6.937641, ,           2.2,       6.85821, , 
          2.4,       6.57565, ,           2.4,      6.478333, ,           2.4,      6.324947, ,           2.4,      6.230923, ,           2.4,       10.3424, ,           2.4,      9.672358, ,           2.4,       6.19701, ,           2.4,      6.143654, ,           2.4,      6.133641, ,           2.4,      6.112524, ,           2.4,      6.085129, ,           2.4,      6.064483, ,           2.4,      6.053897, ,           2.4,      6.047607, ,           2.4,      8.701494, ,           2.4,      7.926324, ,           2.4,      7.259511, ,           2.4,      6.976052, ,           2.4,      6.894167, , 
          2.6,      6.602852, ,           2.6,      6.502703, ,           2.6,      6.345743, ,           2.6,      6.250255, ,           2.6,       10.4184, ,           2.6,      9.741969, ,           2.6,      6.215787, ,           2.6,      6.161528, ,           2.6,      6.151363, ,           2.6,      6.130205, ,           2.6,      6.103014, ,           2.6,      6.082507, ,           2.6,      6.072077, ,           2.6,      6.065881, ,           2.6,      8.761821, ,           2.6,      7.979538, ,           2.6,       7.30671, ,           2.6,      7.018259, ,           2.6,      6.933642, , 
          2.8,      6.632474, ,           2.8,       6.52915, ,           2.8,      6.368335, ,           2.8,      6.271355, ,           2.8,      10.49586, ,           2.8,      9.813798, ,           2.8,      6.236339, ,           2.8,      6.181075, ,           2.8,      6.170572, ,           2.8,      6.149087, ,           2.8,        6.1223, ,           2.8,       6.10181, ,           2.8,      6.091408, ,           2.8,      6.085239, ,           2.8,      8.825525, ,           2.8,      8.036855, ,           2.8,      7.359087, ,           2.8,      7.065407, ,           2.8,      6.977619, , 
            3,      6.664345, ,             3,      6.557512, ,             3,      6.392597, ,             3,      6.294083, ,             3,      10.57707, ,             3,      9.889142, ,             3,      6.258494, ,             3,        6.2029, ,             3,      6.192476, ,             3,      6.170952, ,             3,      6.143849, ,             3,      6.124114, ,             3,      6.113907, ,             3,      6.107846, ,             3,      8.892537, ,             3,      8.098292, ,             3,       7.41658, ,             3,      7.117391, ,             3,      7.025981, , 
          3.2,      6.698871, ,           3.2,      6.588047, ,           3.2,      6.418466, ,           3.2,      6.318326, ,           3.2,      10.66062, ,           3.2,      9.967197, ,           3.2,      6.282119, ,           3.2,      6.225755, ,           3.2,      6.215111, ,           3.2,      6.193594, ,           3.2,      6.167096, ,           3.2,      6.146958, ,           3.2,      6.136759, ,           3.2,      6.130766, ,           3.2,      8.962904, ,           3.2,      8.164128, ,           3.2,      7.479829, ,           3.2,      7.174867, ,           3.2,      7.079334, , 
          3.4,      6.735885, ,           3.4,      6.620637, ,           3.4,      6.445902, ,           3.4,      6.343969, ,           3.4,      10.74646, ,           3.4,      10.04806, ,           3.4,      6.307077, ,           3.4,       6.25023, ,           3.4,      6.239559, ,           3.4,      6.217693, ,           3.4,      6.190621, ,           3.4,      6.171194, ,           3.4,       6.16099, ,           3.4,      6.154927, ,           3.4,      9.036897, ,           3.4,      8.234384, ,           3.4,      7.548427, ,           3.4,      7.237376, ,           3.4,      7.137268, , 
          3.6,      6.775789, ,           3.6,      6.655515, ,           3.6,      6.474856, ,           3.6,      6.370958, ,           3.6,      10.83442, ,           3.6,      10.13188, ,           3.6,      6.333325, ,           3.6,      6.275901, ,           3.6,      6.265152, ,           3.6,      6.243152, ,           3.6,      6.215985, ,           3.6,      6.195763, ,           3.6,      6.185665, ,           3.6,      6.179939, ,           3.6,      9.115111, ,           3.6,      8.309995, ,           3.6,      7.623556, ,           3.6,      7.306046, ,           3.6,      7.200784, , 
          3.8,      6.818939, ,           3.8,      6.693037, ,           3.8,       6.50531, ,           3.8,      6.399249, ,           3.8,      10.92478, ,           3.8,      10.21856, ,           3.8,       6.36084, ,           3.8,      6.302912, ,           3.8,      6.292123, ,           3.8,      6.269883, ,           3.8,      6.242496, ,           3.8,      6.222385, ,           3.8,      6.212132, ,           3.8,      6.206083, ,           3.8,      9.197023, ,           3.8,      8.390309, ,           3.8,      7.704457, ,           3.8,      7.380259, ,           3.8,       7.26942, , 
            4,      6.865615, ,             4,      6.733432, ,             4,      6.537154, ,             4,      6.428719, ,             4,       11.0169, ,             4,      10.30794, ,             4,      6.389528, ,             4,      6.330949, ,             4,      6.320056, ,             4,      6.297758, ,             4,       6.27039, ,             4,       6.25036, ,             4,      6.240179, ,             4,      6.234158, ,             4,      9.282984, ,             4,      8.475496, ,             4,      7.790891, ,             4,      7.459833, ,             4,      7.343079, , 
          4.2,      6.916984, ,           4.2,      6.777579, ,           4.2,      6.570507, ,           4.2,       6.45941, ,           4.2,      11.11235, ,           4.2,      10.40129, ,           4.2,       6.41933, ,           4.2,      6.359812, ,           4.2,      6.348655, ,           4.2,      6.326226, ,           4.2,      6.299189, ,           4.2,        6.2791, ,           4.2,      6.268913, ,           4.2,      6.262907, ,           4.2,      9.374043, ,           4.2,      8.566668, ,           4.2,      7.884213, ,           4.2,      7.546191, ,           4.2,      7.423151, , 
          4.4,      6.973434, ,           4.4,      6.826105, ,           4.4,      6.605431, ,           4.4,      6.491263, ,           4.4,      11.21039, ,           4.4,      10.49783, ,           4.4,      6.450112, ,           4.4,      6.389794, ,           4.4,      6.378507, ,           4.4,       6.35558, ,           4.4,       6.32806, ,           4.4,      6.308576, ,           4.4,      6.298414, ,           4.4,       6.29243, ,           4.4,      9.469207, ,           4.4,      8.661765, ,           4.4,       7.98064, ,           4.4,      7.635896, ,           4.4,      7.506814, , 
          4.6,      7.038648, ,           4.6,      6.881163, ,           4.6,      6.641982, ,           4.6,      6.524261, ,           4.6,      11.31157, ,           4.6,      10.59943, ,           4.6,      6.481907, ,           4.6,      6.420698, ,           4.6,      6.409261, ,           4.6,      6.386082, ,           4.6,      6.358456, ,           4.6,      6.338229, ,           4.6,      6.328299, ,           4.6,      6.322651, ,           4.6,      9.572499, ,           4.6,      8.768412, ,           4.6,      8.092426, ,           4.6,      7.740667, ,           4.6,      7.604457, , 
          4.8,      7.116455, ,           4.8,      6.943827, ,           4.8,      6.680176, ,           4.8,      6.558328, ,           4.8,      11.41771, ,           4.8,      10.71065, ,           4.8,      6.514592, ,           4.8,      6.452429, ,           4.8,       6.44083, ,           4.8,      6.417377, ,           4.8,      6.389608, ,           4.8,      6.369356, ,           4.8,       6.35919, ,           4.8,      6.353213, ,           4.8,       9.69308, ,           4.8,      8.903988, ,           4.8,      8.247717, ,           4.8,      7.886698, ,           4.8,       7.73859, , 
            5,      7.217456, ,             5,      7.020462, ,             5,      6.720562, ,             5,      6.593651, ,             5,       11.5306, ,             5,      10.83645, ,             5,      6.548254, ,             5,       6.48504, ,             5,       6.47326, ,             5,      6.449516, ,             5,      6.421701, ,             5,      6.401388, ,             5,      6.391258, ,             5,      6.385306, ,             5,      9.841251, ,             5,      9.088801, ,             5,      8.479999, ,             5,      8.106332, ,             5,      7.938001, , 
          5.2,      7.326001, ,           5.2,      7.112638, ,           5.2,      6.763112, ,           5.2,      6.630142, ,           5.2,      11.64109, ,           5.2,      10.95009, ,           5.2,      6.582804, ,           5.2,       6.51851, ,           5.2,      6.506528, ,           5.2,      6.482437, ,           5.2,      6.454652, ,           5.2,      6.434364, ,           5.2,      6.424256, ,           5.2,      6.418321, ,           5.2,      9.960376, ,           5.2,      9.207738, ,           5.2,      8.596472, ,           5.2,      8.221593, ,           5.2,      8.051399, , 
          5.4,      7.448939, ,           5.4,      7.219513, ,           5.4,      6.808767, ,           5.4,      6.668229, ,           5.4,      11.75534, ,           5.4,      11.06592, ,           5.4,      6.618488, ,           5.4,      6.553042, ,           5.4,      6.540876, ,           5.4,       6.51647, ,           5.4,      6.488433, ,           5.4,      6.468275, ,           5.4,      6.458342, ,           5.4,      6.452415, ,           5.4,      10.07874, ,           5.4,      9.315539, ,           5.4,      8.686646, ,           5.4,      8.314806, ,           5.4,      8.148676, , 
          5.6,      7.581252, ,           5.6,      7.335421, ,           5.6,       6.85804, ,           5.6,      6.707965, ,           5.6,      11.87358, ,           5.6,      11.18649, ,           5.6,      6.655174, ,           5.6,      6.588503, ,           5.6,      6.576139, ,           5.6,      6.551426, ,           5.6,      6.523333, ,           5.6,      6.503031, ,           5.6,      6.492957, ,           5.6,       6.48709, ,           5.6,      10.20264, ,           5.6,      9.425214, ,           5.6,      8.772759, ,           5.6,      8.405229, ,           5.6,      8.245056, , 
          5.8,      7.707908, ,           5.8,      7.448113, ,           5.8,      6.913159, ,           5.8,      6.750083, ,           5.8,      11.99631, ,           5.8,      11.31275, ,           5.8,      6.693005, ,           5.8,      6.624982, ,           5.8,      6.612401, ,           5.8,      6.587364, ,           5.8,       6.55924, ,           5.8,      6.538904, ,           5.8,      6.528813, ,           5.8,      6.522882, ,           5.8,      10.33377, ,           5.8,      9.539489, ,           5.8,      8.859273, ,           5.8,       8.49427, ,           5.8,      8.339268, , 
            6,      7.874906, ,             6,      7.596425, ,             6,      6.977324, ,             6,      6.795359, ,             6,      12.12504, ,             6,       11.4466, ,             6,      6.732114, ,             6,      6.662606, ,             6,      6.649776, ,             6,      6.624356, ,             6,      6.596159, ,             6,      6.575822, ,             6,      6.565718, ,             6,      6.559779, ,             6,      10.47463, ,             6,      9.660722, ,             6,      8.947635, ,             6,      8.591253, ,             6,      8.446625, , 
, , , , , , , , , , , ,           6.2,      12.26122, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , ,           6.4,      12.40516, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 

