Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.5234169, ,            -2,     0.5234169, ,            -2,     0.5234169, , 
         -1.8,     0.5307838, ,          -1.8,     0.5307838, ,          -1.8,     0.5307838, , 
         -1.6,     0.5381316, ,          -1.6,     0.5381316, ,          -1.6,     0.5381316, , 
         -1.4,       0.54546, ,          -1.4,       0.54546, ,          -1.4,       0.54546, , 
         -1.2,     0.5527688, ,          -1.2,     0.5527688, ,          -1.2,     0.5527688, , 
           -1,     0.5600577, ,            -1,     0.5600577, ,            -1,     0.5600577, , 
         -0.8,     0.5673264, ,          -0.8,     0.5673264, ,          -0.8,     0.5673264, , 
         -0.6,     0.5745747, ,          -0.6,     0.5745747, ,          -0.6,     0.5745747, , 
         -0.4,     0.5818022, ,          -0.4,     0.5818022, ,          -0.4,     0.5818022, , 
         -0.2,     0.5890087, ,          -0.2,     0.5890087, ,          -0.2,     0.5890087, , 
            0,     0.5961939, ,             0,     0.5961939, ,             0,     0.5961939, , 
          0.2,     0.6033576, ,           0.2,     0.6033576, ,           0.2,     0.6033576, , 
          0.4,     0.6104994, ,           0.4,     0.6104994, ,           0.4,     0.6104994, , 
          0.6,     0.6176192, ,           0.6,     0.6176192, ,           0.6,     0.6176192, , 
          0.8,     0.6247166, ,           0.8,     0.6247166, ,           0.8,     0.6247166, , 
            1,     0.6317913, ,             1,     0.6317913, ,             1,     0.6317913, , 
          1.2,     0.6388432, ,           1.2,     0.6388432, ,           1.2,     0.6388432, , 
          1.4,      0.645872, ,           1.4,      0.645872, ,           1.4,      0.645872, , 
          1.6,     0.6528774, ,           1.6,     0.6528774, ,           1.6,     0.6528774, , 
          1.8,     0.6598591, ,           1.8,     0.6598591, ,           1.8,     0.6598591, , 
            2,     0.6668169, ,             2,     0.6668169, ,             2,     0.6668169, , 
          2.2,     0.6737506, ,           2.2,     0.6737506, ,           2.2,     0.6737506, , 
          2.4,     0.6806599, ,           2.4,     0.6806599, ,           2.4,     0.6806599, , 
          2.6,     0.6875445, ,           2.6,     0.6875445, ,           2.6,     0.6875445, , 
          2.8,     0.6944043, ,           2.8,     0.6944043, ,           2.8,     0.6944043, , 
            3,     0.7012389, ,             3,     0.7012389, ,             3,     0.7012389, , 
          3.2,     0.7080481, ,           3.2,     0.7080481, ,           3.2,     0.7080481, , 
          3.4,     0.7148318, ,           3.4,     0.7148318, ,           3.4,     0.7148318, , 
          3.6,     0.7215896, ,           3.6,     0.7215896, ,           3.6,     0.7215896, , 
          3.8,     0.7283213, ,           3.8,     0.7283213, ,           3.8,     0.7283213, , 
            4,     0.7350267, ,             4,     0.7350267, ,             4,     0.7350267, , 
          4.2,     0.7417055, ,           4.2,     0.7417055, ,           4.2,     0.7417055, , 
          4.4,     0.7483576, ,           4.4,     0.7483576, ,           4.4,     0.7483576, , 
          4.6,     0.7549827, ,           4.6,     0.7549827, ,           4.6,     0.7549827, , 
          4.8,     0.7615806, ,           4.8,     0.7615806, ,           4.8,     0.7615806, , 
            5,     0.7681511, ,             5,     0.7681511, ,             5,     0.7681511, , 
          5.2,     0.7746939, ,           5.2,     0.7746939, ,           5.2,     0.7746939, , 
          5.4,     0.7812088, ,           5.4,     0.7812088, ,           5.4,     0.7812088, , 
          5.6,     0.7876956, ,           5.6,     0.7876956, ,           5.6,     0.7876956, , 
          5.8,     0.7941542, ,           5.8,     0.7941542, ,           5.8,     0.7941542, , 
            6,     0.8005843, ,             6,     0.8005843, ,             6,     0.8005843, , 
          6.2,     0.8069856, ,           6.2,     0.8069856, ,           6.2,     0.8069856, , 
          6.4,     0.8133581, ,           6.4,     0.8133581, ,           6.4,     0.8133581, , 
          6.6,     0.8197014, ,           6.6,     0.8197014, ,           6.6,     0.8197014, , 
          6.8,     0.8260155, ,           6.8,     0.8260155, ,           6.8,     0.8260155, , 
            7,        0.8323, ,             7,        0.8323, ,             7,        0.8323, , 
          7.2,     0.8385549, ,           7.2,     0.8385549, ,           7.2,     0.8385549, , 
          7.4,     0.8447798, ,           7.4,     0.8447798, ,           7.4,     0.8447798, , 
          7.6,     0.8509747, ,           7.6,     0.8509747, ,           7.6,     0.8509747, , 
          7.8,     0.8571393, ,           7.8,     0.8571393, ,           7.8,     0.8571393, , 
            8,     0.8632734, ,             8,     0.8632734, ,             8,     0.8632734, , 

