Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
            0,      8.718023, ,             0,      8.574535, ,             0,      11.08838, ,             0,      8.501909, ,             0,      8.474335, ,             0,      8.448866, ,             0,      8.440913, ,             0,      8.436837, ,             0,      10.24475, ,             0,      9.633794, ,             0,      8.895774, , 
          0.2,      8.710246, ,           0.2,      8.564213, ,           0.2,      11.09162, ,           0.2,      8.490438, ,           0.2,      8.462414, ,           0.2,       8.43645, ,           0.2,      8.428443, ,           0.2,      8.424333, ,           0.2,      10.24956, ,           0.2,      9.635765, ,           0.2,      8.890969, , 
          0.4,      8.705013, ,           0.4,      8.556446, ,           0.4,      11.09848, ,           0.4,      8.481495, ,           0.4,      8.453049, ,           0.4,      8.426599, ,           0.4,      8.418484, ,           0.4,      8.414365, ,           0.4,      10.25751, ,           0.4,      9.640607, ,           0.4,      8.888718, , 
          0.6,      8.702258, ,           0.6,      8.551136, ,           0.6,      11.10902, ,           0.6,       8.47499, ,           0.6,      8.446122, ,           0.6,      8.419202, ,           0.6,      8.410957, ,           0.6,      8.406809, ,           0.6,       10.2687, ,           0.6,      9.648379, ,           0.6,      8.888987, , 
          0.8,      8.701846, ,           0.8,      8.548152, ,           0.8,      11.12298, ,           0.8,      8.470799, ,           0.8,      8.441483, ,           0.8,       8.41411, ,           0.8,      8.405731, ,           0.8,      8.401496, ,           0.8,      10.28287, ,           0.8,      9.658846, ,           0.8,      8.891664, , 
            1,      8.703679, ,             1,      8.547398, ,             1,      11.14034, ,             1,      8.468834, ,             1,      8.439054, ,             1,      8.411178, ,             1,      8.402607, ,             1,       8.39836, ,             1,      10.29996, ,             1,       9.67197, ,             1,      8.896636, , 
          1.2,      8.707727, ,           1.2,      8.548796, ,           1.2,      11.16105, ,           1.2,       8.46902, ,           1.2,      8.438762, ,           1.2,      8.410345, ,           1.2,      8.401605, ,           1.2,      8.397285, ,           1.2,      10.31996, ,           1.2,      9.687745, ,           1.2,      8.903855, , 
          1.4,       8.71387, ,           1.4,       8.55225, ,           1.4,      11.18493, ,           1.4,      8.471206, ,           1.4,        8.4405, ,           1.4,      8.411599, ,           1.4,      8.402682, ,           1.4,      8.398274, ,           1.4,      10.34271, ,           1.4,       9.70604, ,           1.4,      8.913295, , 
          1.6,      8.722011, ,           1.6,      8.557663, ,           1.6,      11.21194, ,           1.6,      8.475332, ,           1.6,      8.444188, ,           1.6,      8.414813, ,           1.6,      8.405731, ,           1.6,       8.40125, ,           1.6,      10.36811, ,           1.6,      9.726708, ,           1.6,      8.924806, , 
          1.8,      8.732085, ,           1.8,      8.564966, ,           1.8,      11.24193, ,           1.8,      8.481339, ,           1.8,      8.449751, ,           1.8,      8.419898, ,           1.8,       8.41067, ,           1.8,       8.40612, ,           1.8,      10.39604, ,           1.8,      9.749691, ,           1.8,      8.938331, , 
            2,      8.744086, ,             2,      8.574059, ,             2,      11.27483, ,             2,      8.489106, ,             2,      8.457055, ,             2,       8.42677, ,             2,      8.417398, ,             2,      8.412783, ,             2,      10.42653, ,             2,      9.775023, ,             2,      8.953851, , 
          2.2,      8.757939, ,           2.2,      8.584871, ,           2.2,      11.31064, ,           2.2,      8.498509, ,           2.2,       8.46601, ,           2.2,      8.435277, ,           2.2,      8.425764, ,           2.2,      8.421092, ,           2.2,       10.4595, ,           2.2,      9.802582, ,           2.2,      8.971359, , 
          2.4,      8.773573, ,           2.4,      8.597418, ,           2.4,      11.34905, ,           2.4,      8.509495, ,           2.4,      8.476507, ,           2.4,      8.445297, ,           2.4,      8.435649, ,           2.4,      8.430836, ,           2.4,       10.4947, ,           2.4,      9.832203, ,           2.4,      8.990788, , 
          2.6,      8.790924, ,           2.6,      8.611657, ,           2.6,      11.38997, ,           2.6,      8.522085, ,           2.6,      8.488513, ,           2.6,      8.456748, ,           2.6,      8.446922, ,           2.6,      8.441353, ,           2.6,      10.53203, ,           2.6,       9.86384, ,           2.6,      9.012097, , 
          2.8,      8.809896, ,           2.8,      8.627446, ,           2.8,      11.43171, ,           2.8,      8.536282, ,           2.8,      8.502081, ,           2.8,      8.469689, ,           2.8,      8.459102, ,           2.8,      8.452186, ,           2.8,      10.57008, ,           2.8,      9.896578, ,           2.8,      9.035197, , 
            3,      8.830516, ,             3,      8.644725, ,             3,      11.47599, ,             3,       8.55184, ,             3,      8.517019, ,             3,      8.484032, ,             3,      8.471569, ,             3,      8.464291, ,             3,      10.61036, ,             3,      9.931359, ,             3,       9.06006, , 
          3.2,      8.852786, ,           3.2,       8.66347, ,           3.2,      11.52408, ,           3.2,      8.568716, ,           3.2,      8.533167, ,           3.2,      8.499088, ,           3.2,      8.485265, ,           3.2,      8.477616, ,           3.2,      10.65385, ,           3.2,      9.968822, ,           3.2,      9.086757, , 
          3.4,      8.876635, ,           3.4,      8.683606, ,           3.4,      11.57424, ,           3.4,      8.586818, ,           3.4,      8.550415, ,           3.4,      8.514352, ,           3.4,      8.500052, ,           3.4,       8.49179, ,           3.4,      10.69913, ,           3.4,      10.00801, ,           3.4,      9.115183, , 
          3.6,      8.902003, ,           3.6,      8.705207, ,           3.6,      11.62669, ,           3.6,      8.606198, ,           3.6,      8.568743, ,           3.6,      8.530614, ,           3.6,      8.515566, ,           3.6,      8.506818, ,           3.6,      10.74637, ,           3.6,      10.04904, ,           3.6,      9.145309, , 
          3.8,      8.928896, ,           3.8,      8.728273, ,           3.8,       11.6813, ,           3.8,      8.627001, ,           3.8,      8.588352, ,           3.8,      8.547917, ,           3.8,      8.531838, ,           3.8,      8.522931, ,           3.8,      10.79551, ,           3.8,      10.09191, ,           3.8,      9.177209, , 
            4,      8.957306, ,             4,      8.752671, ,             4,      11.73778, ,             4,      8.649222, ,             4,      8.609377, ,             4,       8.56627, ,             4,      8.549265, ,             4,      8.540077, ,             4,       10.8463, ,             4,      10.13643, ,             4,      9.210785, , 
          4.2,      8.987162, ,           4.2,      8.778366, ,           4.2,      11.79616, ,           4.2,      8.672717, ,           4.2,      8.631715, ,           4.2,      8.586127, ,           4.2,      8.568442, ,           4.2,      8.558649, ,           4.2,       10.8988, ,           4.2,      10.18265, ,           4.2,      9.246047, , 
          4.4,      9.018482, ,           4.4,      8.805342, ,           4.4,       11.8564, ,           4.4,      8.697412, ,           4.4,      8.655203, ,           4.4,       8.60754, ,           4.4,      8.589246, ,           4.4,      8.578995, ,           4.4,      10.95294, ,           4.4,      10.23061, ,           4.4,      9.283153, , 
          4.6,       9.05132, ,           4.6,      8.833648, ,           4.6,      11.91876, ,           4.6,      8.723327, ,           4.6,      8.679831, ,           4.6,      8.630662, ,           4.6,      8.611631, ,           4.6,      8.601271, ,           4.6,      11.00899, ,           4.6,      10.28047, ,           4.6,      9.322137, , 
          4.8,      9.085592, ,           4.8,      8.863275, ,           4.8,      11.98256, ,           4.8,       8.75051, ,           4.8,      8.705627, ,           4.8,      8.655362, ,           4.8,      8.635744, ,           4.8,      8.625354, ,           4.8,      11.06644, ,           4.8,      10.33196, ,           4.8,      9.362965, , 
            5,      9.121193, ,             5,      8.894256, ,             5,      12.04811, ,             5,      8.779025, ,             5,      8.732609, ,             5,      8.681105, ,             5,      8.661291, ,             5,      8.650889, ,             5,      11.12559, ,             5,      10.38527, ,             5,      9.405598, , 
          5.2,      9.158229, ,           5.2,      8.926514, ,           5.2,      12.11527, ,           5.2,      8.809014, ,           5.2,       8.76107, ,           5.2,      8.707985, ,           5.2,      8.688043, ,           5.2,      8.677615, ,           5.2,      11.18637, ,           5.2,      10.44048, ,           5.2,       9.45026, , 
          5.4,      9.196747, ,           5.4,      8.960006, ,           5.4,      12.18353, ,           5.4,      8.840485, ,           5.4,      8.791341, ,           5.4,      8.737034, ,           5.4,      8.717156, ,           5.4,      8.706986, ,           5.4,      11.24853, ,           5.4,      10.49757, ,           5.4,      9.497141, , 
          5.6,       9.23666, ,           5.6,      8.994671, ,           5.6,      12.25232, ,           5.6,      8.873255, ,           5.6,      8.823173, ,           5.6,      8.769375, ,           5.6,       8.74954, ,           5.6,       8.73959, ,           5.6,      11.31191, ,           5.6,      10.55667, ,           5.6,      9.546192, , 
          5.8,      9.277996, ,           5.8,      9.030506, ,           5.8,      12.32371, ,           5.8,      8.907275, ,           5.8,      8.856515, ,           5.8,      8.802658, ,           5.8,      8.783528, ,           5.8,      8.773279, ,           5.8,       11.3774, ,           5.8,      10.61782, ,           5.8,      9.597601, , 
            6,       9.32082, ,             6,      9.067493, ,             6,        12.397, ,             6,      8.942466, ,             6,      8.891148, ,             6,      8.834788, ,             6,      8.815304, ,             6,      8.807923, ,             6,      11.44486, ,             6,       10.6813, ,             6,      9.651629, , 
          6.2,      9.365176, ,           6.2,      9.105595, ,           6.2,      12.47139, ,           6.2,       8.97878, ,           6.2,      8.926907, ,           6.2,      8.870515, ,           6.2,      8.850528, ,           6.2,      8.839963, ,           6.2,      11.51393, ,           6.2,      10.74728, ,           6.2,      9.708787, , 
          6.4,       9.41105, ,           6.4,       9.14474, ,           6.4,       12.5473, ,           6.4,      9.016072, ,           6.4,      8.963636, ,           6.4,      8.907131, ,           6.4,      8.886772, ,           6.4,      8.876238, ,           6.4,      11.58492, ,           6.4,      10.81582, ,           6.4,      9.768862, , 
          6.6,      9.458503, ,           6.6,      9.184893, ,           6.6,      12.62464, ,           6.6,      9.054305, ,           6.6,      9.001237, ,           6.6,      8.944349, ,           6.6,       8.92371, ,           6.6,      8.913197, ,           6.6,      11.65778, ,           6.6,      10.88684, ,           6.6,      9.831864, , 
          6.8,      9.507456, ,           6.8,      9.226013, ,           6.8,      12.70249, ,           6.8,      9.093411, ,           6.8,      9.039885, ,           6.8,      8.982328, ,           6.8,      8.961816, ,           6.8,      8.951342, ,           6.8,      11.73243, ,           6.8,       10.9603, ,           6.8,      9.897698, , 
            7,      9.558331, ,             7,      9.268085, ,             7,      12.78227, ,             7,       9.13329, ,             7,       9.07931, ,             7,      9.021698, ,             7,      9.001321, ,             7,       8.99097, ,             7,      11.80897, ,             7,      11.03677, ,             7,      9.967393, , 
          7.2,      9.611119, ,           7.2,      9.311106, ,           7.2,      12.86391, ,           7.2,      9.173898, ,           7.2,      9.119111, ,           7.2,      9.060503, ,           7.2,      9.040017, ,           7.2,      9.029612, ,           7.2,      11.88762, ,           7.2,      11.11608, ,           7.2,      10.04044, , 
          7.4,       9.66597, ,           7.4,      9.355022, ,           7.4,      12.94689, ,           7.4,      9.215237, ,           7.4,      9.159837, ,           7.4,      9.101123, ,           7.4,       9.08069, ,           7.4,      9.070315, ,           7.4,      11.96818, ,           7.4,      11.19792, ,           7.4,       10.1164, , 
          7.6,       9.72311, ,           7.6,      9.399829, ,           7.6,      13.03115, ,           7.6,      9.257294, ,           7.6,      9.201238, ,           7.6,      9.141782, ,           7.6,      9.121838, ,           7.6,      9.111489, ,           7.6,      12.05071, ,           7.6,      11.28246, ,           7.6,      10.19557, , 
          7.8,      9.782985, ,           7.8,      9.445567, ,           7.8,      13.11719, ,           7.8,      9.300167, ,           7.8,      9.243404, ,           7.8,      9.183247, ,           7.8,      9.162732, ,           7.8,      9.152473, ,           7.8,      12.13576, ,           7.8,      11.37063, ,           7.8,      10.27915, , 
            8,      9.846307, ,             8,      9.492369, ,             8,      13.20425, ,             8,      9.343713, ,             8,      9.286325, ,             8,      9.225645, ,             8,      9.205221, ,             8,      9.194851, ,             8,      12.22213, ,             8,      11.45997, ,             8,      10.36415, , 

