Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-12.3 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-19.1 m/s-VLM2, , Alpha,T1-2.5 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-25.2 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-29.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-6.3 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
           -2,        1.6021, ,            -2,       1.58759, ,            -2,       1.56421, ,            -2,      1.550278, ,            -2,      2.341173, ,            -2,      2.195584, ,            -2,      1.545514, ,            -2,      1.538462, ,            -2,      1.537225, ,            -2,      1.534752, ,            -2,      1.531963, ,            -2,      1.529987, ,            -2,      1.529027, ,            -2,      1.528469, ,            -2,      1.988169, ,            -2,      1.833998, ,            -2,      1.709894, ,            -2,      1.661125, ,            -2,      1.648477, , 
         -1.8,      1.581916, ,          -1.8,      1.567231, ,          -1.8,      1.543617, ,          -1.8,       1.52954, ,          -1.8,      2.318405, ,          -1.8,      2.174251, ,          -1.8,      1.524726, ,          -1.8,      1.517603, ,          -1.8,      1.516351, ,          -1.8,      1.513846, ,          -1.8,      1.511013, ,          -1.8,      1.509001, ,          -1.8,      1.508021, ,          -1.8,      1.507451, ,          -1.8,      1.968696, ,          -1.8,      1.814922, ,          -1.8,       1.69053, ,          -1.8,      1.641518, ,          -1.8,      1.628762, , 
         -1.6,      1.563013, ,          -1.6,      1.548148, ,          -1.6,      1.524302, ,          -1.6,      1.510072, ,          -1.6,      2.297714, ,          -1.6,      2.154803, ,          -1.6,      1.505205, ,          -1.6,      1.498013, ,          -1.6,      1.496746, ,          -1.6,       1.49421, ,          -1.6,      1.491337, ,          -1.6,      1.489291, ,          -1.6,      1.488296, ,          -1.6,      1.487716, ,          -1.6,      1.950839, ,          -1.6,      1.797319, ,          -1.6,      1.672534, ,          -1.6,      1.623232, ,          -1.6,      1.610358, , 
         -1.4,       1.54532, ,          -1.4,      1.530275, ,          -1.4,      1.506183, ,          -1.4,      1.491802, ,          -1.4,      2.278857, ,          -1.4,      2.137028, ,          -1.4,      1.486883, ,          -1.4,      1.479611, ,          -1.4,      1.478327, ,          -1.4,      1.475756, ,          -1.4,      1.472836, ,          -1.4,      1.470757, ,          -1.4,      1.469746, ,          -1.4,      1.469155, ,          -1.4,      1.934433, ,          -1.4,      1.781061, ,          -1.4,       1.65582, ,          -1.4,       1.60619, ,          -1.4,       1.59319, , 
         -1.2,      1.528786, ,          -1.2,      1.513546, ,          -1.2,      1.489194, ,          -1.2,      1.474653, ,          -1.2,      2.261888, ,          -1.2,      2.120971, ,          -1.2,      1.469677, ,          -1.2,      1.462317, ,          -1.2,      1.461016, ,          -1.2,      1.458411, ,          -1.2,       1.45545, ,          -1.2,      1.453338, ,          -1.2,      1.452308, ,          -1.2,      1.451707, ,          -1.2,      1.919509, ,          -1.2,       1.76615, ,          -1.2,      1.640342, ,          -1.2,      1.590347, ,          -1.2,      1.577218, , 
           -1,      1.513328, ,            -1,      1.497888, ,            -1,      1.473267, ,            -1,      1.458551, ,            -1,      2.246666, ,            -1,      2.106499, ,            -1,      1.453516, ,            -1,      1.446076, ,            -1,      1.444759, ,            -1,       1.44212, ,            -1,      1.439106, ,            -1,      1.436958, ,            -1,      1.435909, ,            -1,      1.435296, ,            -1,      1.905943, ,            -1,      1.752474, ,            -1,      1.626012, ,            -1,      1.575616, ,            -1,       1.56235, , 
         -0.8,      1.498903, ,          -0.8,      1.483249, ,          -0.8,      1.458341, ,          -0.8,      1.443447, ,          -0.8,      2.233117, ,          -0.8,      2.093548, ,          -0.8,      1.438351, ,          -0.8,      1.430828, ,          -0.8,      1.429496, ,          -0.8,      1.426824, ,          -0.8,       1.42377, ,          -0.8,      1.421591, ,          -0.8,      1.420526, ,          -0.8,      1.419903, ,          -0.8,       1.89369, ,          -0.8,      1.739992, ,          -0.8,      1.612793, ,          -0.8,      1.561965, ,          -0.8,      1.548555, , 
         -0.6,      1.485463, ,          -0.6,      1.469594, ,          -0.6,      1.444353, ,          -0.6,      1.429257, ,          -0.6,      2.221124, ,          -0.6,      2.082015, ,          -0.6,      1.424098, ,          -0.6,       1.41649, ,          -0.6,      1.415142, ,          -0.6,      1.412436, ,          -0.6,       1.40934, ,          -0.6,      1.407134, ,          -0.6,      1.406042, ,          -0.6,      1.405367, ,          -0.6,      1.882661, ,          -0.6,      1.728626, ,          -0.6,       1.60062, ,          -0.6,      1.549336, ,          -0.6,      1.535775, , 
         -0.4,      1.472946, ,          -0.4,      1.456853, ,          -0.4,       1.43127, ,          -0.4,      1.415944, ,          -0.4,      2.210668, ,          -0.4,      2.071869, ,          -0.4,      1.410709, ,          -0.4,         1.403, ,          -0.4,      1.401634, ,          -0.4,      1.398892, ,          -0.4,      1.395751, ,          -0.4,      1.393506, ,          -0.4,      1.392154, ,          -0.4,      1.391247, ,          -0.4,      1.872811, ,          -0.4,      1.718332, ,          -0.4,      1.589449, ,          -0.4,      1.537679, ,          -0.4,      1.523958, , 
         -0.2,      1.461324, ,          -0.2,      1.444984, ,          -0.2,      1.419059, ,          -0.2,      1.403476, ,          -0.2,      2.201632, ,          -0.2,       2.06302, ,          -0.2,       1.39815, ,          -0.2,      1.390318, ,          -0.2,       1.38893, ,          -0.2,      1.386144, ,          -0.2,       1.38295, ,          -0.2,      1.380368, ,          -0.2,      1.378796, ,          -0.2,      1.377796, ,          -0.2,      1.864087, ,          -0.2,      1.709068, ,          -0.2,      1.579252, ,          -0.2,      1.526972, ,          -0.2,      1.513084, , 
            0,      1.450551, ,             0,      1.433946, ,             0,      1.407637, ,             0,      1.391797, ,             0,      2.193868, ,             0,      2.055321, ,             0,      1.386379, ,             0,      1.378411, ,             0,      1.376999, ,             0,      1.374164, ,             0,      1.370871, ,             0,      1.367832, ,             0,      1.366044, ,             0,       1.36497, ,             0,      1.856348, ,             0,      1.700729, ,             0,      1.569963, ,             0,      1.517159, ,             0,      1.503096, , 
          0.2,      1.440601, ,           0.2,      1.423738, ,           0.2,      1.396987, ,           0.2,      1.380837, ,           0.2,      2.186908, ,           0.2,      2.048353, ,           0.2,       1.37531, ,           0.2,      1.367181, ,           0.2,      1.365739, ,           0.2,      1.362844, ,           0.2,      1.359168, ,           0.2,      1.355846, ,           0.2,      1.353898, ,           0.2,       1.35269, ,           0.2,      1.849251, ,           0.2,      1.693096, ,           0.2,      1.561526, ,           0.2,      1.508231, ,           0.2,       1.49398, , 
          0.4,      1.431422, ,           0.4,      1.414296, ,           0.4,      1.387106, ,           0.4,        1.3706, ,           0.4,      2.181394, ,           0.4,      2.042696, ,           0.4,      1.364933, ,           0.4,      1.356577, ,           0.4,      1.355092, ,           0.4,      1.352108, ,           0.4,      1.348043, ,           0.4,      1.344427, ,           0.4,      1.342338, ,           0.4,      1.341094, ,           0.4,      1.843274, ,           0.4,      1.686448, ,           0.4,      1.553966, ,           0.4,      1.500139, ,           0.4,      1.485689, , 
          0.6,      1.422984, ,           0.6,      1.405579, ,           0.6,      1.377945, ,           0.6,      1.361073, ,           0.6,      2.177198, ,           0.6,      2.038243, ,           0.6,      1.355257, ,           0.6,      1.346644, ,           0.6,      1.345052, ,           0.6,      1.341818, ,           0.6,       1.33741, ,           0.6,      1.333526, ,           0.6,      1.331394, ,           0.6,       1.33012, ,           0.6,      1.838341, ,           0.6,      1.680729, ,           0.6,      1.547242, ,           0.6,      1.492846, ,           0.6,      1.478187, , 
          0.8,      1.415293, ,           0.8,      1.397587, ,           0.8,      1.369471, ,           0.8,      1.352219, ,           0.8,      2.174058, ,           0.8,      2.034756, ,           0.8,      1.346234, ,           0.8,      1.337308, ,           0.8,      1.335607, ,           0.8,       1.33209, ,           0.8,      1.327281, ,           0.8,      1.323223, ,           0.8,      1.321033, ,           0.8,      1.319694, ,           0.8,      1.834253, ,           0.8,      1.675815, ,           0.8,      1.541325, ,           0.8,      1.486352, ,           0.8,      1.471477, , 
            1,      1.408302, ,             1,      1.390283, ,             1,      1.361646, ,             1,      1.344002, ,             1,      2.171979, ,             1,      2.032235, ,             1,      1.337842, ,             1,      1.328572, ,             1,      1.326781, ,             1,      1.323031, ,             1,      1.317854, ,             1,      1.313644, ,             1,      1.311308, ,             1,      1.309897, ,             1,      1.831005, ,             1,      1.671696, ,             1,      1.536195, ,             1,      1.480631, ,             1,      1.465526, , 
          1.2,      1.401996, ,           1.2,      1.383669, ,           1.2,      1.354479, ,           1.2,      1.336432, ,           1.2,      2.170822, ,           1.2,       2.03056, ,           1.2,      1.330081, ,           1.2,      1.320412, ,           1.2,      1.318546, ,           1.2,        1.3146, ,           1.2,      1.309223, ,           1.2,       1.30489, ,           1.2,      1.302576, ,           1.2,        1.3012, ,           1.2,      1.828497, ,           1.2,      1.668293, ,           1.2,        1.5318, ,           1.2,      1.475644, ,           1.2,      1.460299, , 
          1.4,      1.396349, ,           1.4,      1.377701, ,           1.4,      1.347983, ,           1.4,      1.329531, ,           1.4,      2.170649, ,           1.4,      2.029795, ,           1.4,       1.32298, ,           1.4,      1.312856, ,           1.4,      1.310919, ,           1.4,      1.306828, ,           1.4,      1.301356, ,           1.4,      1.296804, ,           1.4,      1.294391, ,           1.4,      1.292957, ,           1.4,      1.826806, ,           1.4,      1.665676, ,           1.4,        1.5282, ,           1.4,      1.471434, ,           1.4,      1.455828, , 
          1.6,       1.39133, ,           1.6,      1.372344, ,           1.6,      1.342112, ,           1.6,      1.323305, ,           1.6,      2.171267, ,           1.6,      2.029781, ,           1.6,      1.316578, ,           1.6,      1.306042, ,           1.6,       1.30401, ,           1.6,      1.299744, ,           1.6,      1.294055, ,           1.6,      1.289466, ,           1.6,      1.287062, ,           1.6,      1.285631, ,           1.6,      1.825818, ,           1.6,      1.663775, ,           1.6,      1.525356, ,           1.6,       1.46797, ,           1.6,      1.452083, , 
          1.8,      1.386952, ,           1.8,      1.367606, ,           1.8,       1.33684, ,           1.8,       1.31773, ,           1.8,      2.172613, ,           1.8,      2.030466, ,           1.8,      1.310863, ,           1.8,      1.300031, ,           1.8,      1.298039, ,           1.8,      1.293928, ,           1.8,      1.288306, ,           1.8,      1.283781, ,           1.8,      1.281527, ,           1.8,      1.280145, ,           1.8,      1.825507, ,           1.8,        1.6626, ,           1.8,      1.523311, ,           1.8,      1.465295, ,           1.8,      1.449101, , 
            2,      1.383166, ,             2,      1.363447, ,             2,      1.332147, ,             2,      1.312765, ,             2,      2.174527, ,             2,       2.03175, ,             2,      1.305787, ,             2,      1.294779, ,             2,       1.29266, ,             2,      1.288226, ,             2,      1.282858, ,             2,      1.278504, ,             2,      1.276229, ,             2,      1.274893, ,             2,      1.825869, ,             2,      1.662189, ,             2,      1.522045, ,             2,      1.463376, ,             2,      1.446846, , 
          2.2,      1.379966, ,           2.2,      1.359846, ,           2.2,      1.328007, ,           2.2,      1.308374, ,           2.2,      2.177075, ,           2.2,      2.033668, ,           2.2,        1.3013, ,           2.2,       1.29015, ,           2.2,      1.288029, ,           2.2,      1.283584, ,           2.2,      1.277805, ,           2.2,      1.273409, ,           2.2,      1.271463, ,           2.2,       1.27013, ,           2.2,       1.82688, ,           2.2,      1.662493, ,           2.2,      1.521601, ,           2.2,      1.462263, ,           2.2,       1.44536, , 
          2.4,      1.377357, ,           2.4,      1.356797, ,           2.4,      1.324406, ,           2.4,      1.304561, ,           2.4,      2.180567, ,           2.4,      2.036483, ,           2.4,      1.297405, ,           2.4,      1.286148, ,           2.4,      1.284035, ,           2.4,      1.279581, ,           2.4,      1.273803, ,           2.4,      1.269448, ,           2.4,      1.267216, ,           2.4,      1.265889, ,           2.4,      1.828715, ,           2.4,      1.663604, ,           2.4,      1.522072, ,           2.4,      1.462037, ,           2.4,      1.444708, , 
          2.6,      1.375309, ,           2.6,      1.354267, ,           2.6,      1.321306, ,           2.6,      1.301264, ,           2.6,      2.184566, ,           2.6,      2.039861, ,           2.6,      1.294031, ,           2.6,      1.282647, ,           2.6,      1.280515, ,           2.6,      1.276077, ,           2.6,      1.270373, ,           2.6,      1.266072, ,           2.6,      1.263885, ,           2.6,      1.262586, ,           2.6,      1.831212, ,           2.6,      1.665477, ,           2.6,       1.52344, ,           2.6,       1.46268, ,           2.6,       1.44487, , 
          2.8,      1.373851, ,           2.8,      1.352261, ,           2.8,      1.318675, ,           2.8,      1.298431, ,           2.8,      2.188933, ,           2.8,      2.043769, ,           2.8,      1.291123, ,           2.8,      1.279592, ,           2.8,      1.277401, ,           2.8,      1.272919, ,           2.8,      1.267331, ,           2.8,      1.263057, ,           2.8,      1.260888, ,           2.8,      1.259601, ,           2.8,      1.834479, ,           2.8,      1.668268, ,           2.8,      1.525947, ,           2.8,      1.464416, ,           2.8,      1.446039, , 
            3,      1.372938, ,             3,      1.350734, ,             3,      1.316477, ,             3,      1.296024, ,             3,      2.194153, ,             3,      2.048472, ,             3,      1.288637, ,             3,      1.277099, ,             3,      1.274937, ,             3,       1.27047, ,             3,      1.264847, ,             3,      1.260753, ,             3,      1.258636, ,             3,      1.257379, ,             3,      1.838489, ,             3,      1.671967, ,             3,      1.529563, ,             3,      1.467207, ,             3,      1.448172, , 
          3.2,      1.372643, ,           3.2,      1.349731, ,           3.2,      1.314691, ,           3.2,      1.294011, ,           3.2,      2.199913, ,           3.2,      2.053789, ,           3.2,      1.286536, ,           3.2,      1.274901, ,           3.2,      1.272705, ,           3.2,      1.268264, ,           3.2,      1.262795, ,           3.2,       1.25864, ,           3.2,      1.256536, ,           3.2,      1.255299, ,           3.2,      1.843241, ,           3.2,      1.676616, ,           3.2,      1.534403, ,           3.2,       1.47117, ,           3.2,      1.451379, , 
          3.4,      1.372921, ,           3.4,      1.349219, ,           3.4,      1.313303, ,           3.4,      1.292363, ,           3.4,      2.206196, ,           3.4,      2.059731, ,           3.4,      1.284786, ,           3.4,      1.273113, ,           3.4,      1.270922, ,           3.4,      1.266433, ,           3.4,      1.260876, ,           3.4,      1.256888, ,           3.4,      1.254794, ,           3.4,       1.25355, ,           3.4,       1.84878, ,           3.4,      1.682206, ,           3.4,      1.540362, ,           3.4,      1.476193, ,           3.4,       1.45556, , 
          3.6,      1.373846, ,           3.6,      1.349236, ,           3.6,      1.312294, ,           3.6,      1.291061, ,           3.6,      2.212954, ,           3.6,      2.066318, ,           3.6,      1.283372, ,           3.6,      1.271641, ,           3.6,      1.269446, ,           3.6,      1.264953, ,           3.6,      1.259405, ,           3.6,      1.255276, ,           3.6,      1.253214, ,           3.6,      1.252044, ,           3.6,      1.855216, ,           3.6,      1.688915, ,           3.6,      1.547668, ,           3.6,      1.482491, ,           3.6,      1.460904, , 
          3.8,      1.375479, ,           3.8,      1.349848, ,           3.8,      1.311655, ,           3.8,       1.29009, ,           3.8,      2.220244, ,           3.8,      2.073523, ,           3.8,      1.282282, ,           3.8,      1.270509, ,           3.8,      1.268317, ,           3.8,      1.263798, ,           3.8,      1.258233, ,           3.8,      1.254148, ,           3.8,      1.252065, ,           3.8,      1.250836, ,           3.8,      1.862429, ,           3.8,      1.696593, ,           3.8,      1.556146, ,           3.8,      1.489919, ,           3.8,      1.467299, , 
            4,      1.377865, ,             4,      1.351089, ,             4,      1.311356, ,             4,      1.289419, ,             4,      2.227923, ,             4,        2.0813, ,             4,      1.281493, ,             4,      1.269647, ,             4,      1.267445, ,             4,      1.262937, ,             4,      1.257404, ,             4,      1.253356, ,             4,      1.251298, ,             4,      1.250081, ,             4,      1.870479, ,             4,      1.705261, ,             4,      1.565731, ,             4,      1.498424, ,             4,      1.474711, , 
          4.2,       1.38123, ,           4.2,      1.353129, ,           4.2,      1.311417, ,           4.2,      1.289052, ,           4.2,      2.236309, ,           4.2,      2.089909, ,           4.2,      1.280986, ,           4.2,      1.269011, ,           4.2,      1.266766, ,           4.2,      1.262254, ,           4.2,      1.256816, ,           4.2,      1.252775, ,           4.2,      1.250726, ,           4.2,      1.249519, ,           4.2,       1.87957, ,           4.2,      1.715131, ,           4.2,      1.576681, ,           4.2,      1.508278, ,           4.2,      1.483406, , 
          4.4,      1.385636, ,           4.4,       1.35608, ,           4.4,      1.311843, ,           4.4,      1.288972, ,           4.4,      2.245242, ,           4.4,      2.099174, ,           4.4,      1.280731, ,           4.4,      1.268654, ,           4.4,      1.266395, ,           4.4,      1.261805, ,           4.4,      1.256296, ,           4.4,      1.252397, ,           4.4,      1.250363, ,           4.4,      1.249165, ,           4.4,      1.889486, ,           4.4,      1.725771, ,           4.4,      1.588217, ,           4.4,      1.518772, ,           4.4,      1.492799, , 
          4.6,      1.391804, ,           4.6,      1.360358, ,           4.6,       1.31264, ,           4.6,      1.289171, ,           4.6,      2.254828, ,           4.6,       2.10947, ,           4.6,       1.28073, ,           4.6,      1.268534, ,           4.6,      1.266255, ,           4.6,      1.261637, ,           4.6,      1.256134, ,           4.6,      1.252106, ,           4.6,      1.250128, ,           4.6,      1.249003, ,           4.6,       1.90103, ,           4.6,      1.738707, ,           4.6,      1.602789, ,           4.6,      1.532245, ,           4.6,      1.504961, , 
          4.8,      1.400471, ,           4.8,      1.366159, ,           4.8,      1.313805, ,           4.8,      1.289628, ,           4.8,      2.265429, ,           4.8,      2.121705, ,           4.8,      1.280953, ,           4.8,      1.268626, ,           4.8,      1.266326, ,           4.8,      1.261676, ,           4.8,      1.256171, ,           4.8,      1.252157, ,           4.8,      1.250142, ,           4.8,      1.248957, ,           4.8,      1.916028, ,           4.8,      1.757395, ,           4.8,      1.625987, ,           4.8,      1.553886, ,           4.8,      1.524344, , 
            5,      1.413701, ,             5,      1.374721, ,             5,      1.315442, ,             5,      1.290378, ,             5,      2.277398, ,             5,      2.136864, ,             5,      1.281416, ,             5,      1.268939, ,             5,      1.266614, ,             5,      1.261928, ,             5,       1.25644, ,             5,      1.252432, ,             5,      1.250434, ,             5,       1.24926, ,             5,      1.936505, ,             5,      1.785824, ,             5,      1.664374, ,             5,      1.590024, ,             5,      1.556576, , 
          5.2,      1.428352, ,           5.2,      1.386316, ,           5.2,      1.317537, ,           5.2,      1.291397, ,           5.2,      2.288866, ,           5.2,       2.14953, ,           5.2,      1.282095, ,           5.2,      1.269464, ,           5.2,       1.26711, ,           5.2,      1.262378, ,           5.2,      1.256921, ,           5.2,      1.252937, ,           5.2,      1.250952, ,           5.2,      1.249787, ,           5.2,      1.951076, ,           5.2,      1.800972, ,           5.2,      1.679534, ,           5.2,      1.605254, ,           5.2,      1.571577, , 
          5.4,      1.445751, ,           5.4,       1.40074, ,           5.4,      1.320268, ,           5.4,      1.292767, ,           5.4,      2.301081, ,           5.4,      2.162607, ,           5.4,      1.283037, ,           5.4,      1.270238, ,           5.4,      1.267859, ,           5.4,      1.263087, ,           5.4,      1.257606, ,           5.4,      1.253665, ,           5.4,      1.251723, ,           5.4,      1.250565, ,           5.4,      1.965445, ,           5.4,      1.813849, ,           5.4,       1.68943, ,           5.4,      1.616064, ,           5.4,      1.583331, , 
          5.6,      1.464884, ,           5.6,      1.416852, ,           5.6,      1.323727, ,           5.6,       1.29449, ,           5.6,      2.314084, ,           5.6,      2.176602, ,           5.6,       1.28421, ,           5.6,       1.27123, ,           5.6,      1.268824, ,           5.6,      1.264014, ,           5.6,      1.258546, ,           5.6,      1.254595, ,           5.6,      1.252635, ,           5.6,      1.251494, ,           5.6,      1.980864, ,           5.6,      1.827052, ,           5.6,      1.698502, ,           5.6,       1.62629, ,           5.6,      1.594863, , 
          5.8,      1.482806, ,           5.8,       1.43225, ,           5.8,      1.328336, ,           5.8,      1.296706, ,           5.8,      2.327964, ,           5.8,      2.191696, ,           5.8,       1.28564, ,           5.8,      1.272456, ,           5.8,      1.270018, ,           5.8,      1.265167, ,           5.8,      1.259718, ,           5.8,      1.255778, ,           5.8,      1.253823, ,           5.8,      1.252674, ,           5.8,      1.997655, ,           5.8,      1.841115, ,           5.8,      1.707636, ,           5.8,      1.636217, ,           5.8,       1.60593, , 
            6,      1.508454, ,             6,      1.454468, ,             6,      1.334698, ,             6,      1.299557, ,             6,      2.343012, ,             6,      2.208251, ,             6,      1.287349, ,             6,      1.273936, ,             6,      1.271461, ,             6,      1.266557, ,             6,      1.261118, ,             6,      1.257195, ,             6,      1.255246, ,             6,      1.254101, ,             6,      2.016298, ,             6,       1.85649, ,             6,      1.717113, ,             6,      1.647663, ,             6,      1.619516, , 
, , , , , , , , , , , ,           6.2,      2.359508, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , ,           6.4,      2.377498, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 

