Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,      1.446643, ,            -4,      1.423756, ,            -4,      1.419362, ,            -4,      1.685604, ,            -4,      1.528899, , 
         -3.8,      1.414308, ,          -3.8,      1.391194, ,          -3.8,      1.386743, ,          -3.8,      1.653521, ,          -3.8,      1.497493, , 
         -3.6,       1.38413, ,          -3.6,      1.360788, ,          -3.6,      1.356281, ,          -3.6,      1.623738, ,          -3.6,      1.468197, , 
         -3.4,      1.355939, ,          -3.4,      1.332364, ,          -3.4,      1.327798, ,          -3.4,      1.596096, ,          -3.4,      1.440851, , 
         -3.2,      1.329594, ,          -3.2,      1.305779, ,          -3.2,      1.301166, ,          -3.2,      1.570448, ,          -3.2,       1.41534, , 
           -3,      1.304961, ,            -3,      1.280906, ,            -3,      1.276231, ,            -3,      1.546653, ,            -3,      1.391534, , 
         -2.8,      1.281912, ,          -2.8,      1.257606, ,          -2.8,      1.252876, ,          -2.8,      1.524644, ,          -2.8,      1.369325, , 
         -2.6,      1.260341, ,          -2.6,      1.235774, ,          -2.6,       1.23098, ,          -2.6,      1.504288, ,          -2.6,      1.348625, , 
         -2.4,      1.240136, ,          -2.4,      1.215314, ,          -2.4,      1.210447, ,          -2.4,      1.485507, ,          -2.4,      1.329334, , 
         -2.2,      1.221214, ,          -2.2,      1.196119, ,          -2.2,      1.191187, ,          -2.2,      1.468221, ,          -2.2,      1.311385, , 
           -2,      1.203477, ,            -2,      1.178096, ,            -2,      1.173093, ,            -2,      1.452305, ,            -2,      1.294692, , 
         -1.8,      1.186869, ,          -1.8,      1.161168, ,          -1.8,      1.156088, ,          -1.8,      1.437749, ,          -1.8,      1.279201, , 
         -1.6,      1.171305, ,          -1.6,      1.145286, ,          -1.6,      1.140127, ,          -1.6,      1.424425, ,          -1.6,      1.264835, , 
         -1.4,      1.156726, ,          -1.4,      1.130349, ,          -1.4,      1.125113, ,          -1.4,      1.412295, ,          -1.4,      1.251555, , 
         -1.2,      1.143086, ,          -1.2,      1.116302, ,          -1.2,      1.110986, ,          -1.2,      1.401272, ,          -1.2,       1.23928, , 
           -1,      1.130353, ,            -1,      1.103072, ,            -1,      1.097656, ,            -1,      1.391364, ,            -1,       1.22801, , 
         -0.8,      1.118438, ,          -0.8,      1.090637, ,          -0.8,      1.084911, ,          -0.8,       1.38243, ,          -0.8,      1.217668, , 
         -0.6,      1.107345, ,          -0.6,      1.078879, ,          -0.6,      1.072692, ,          -0.6,      1.374452, ,          -0.6,      1.208236, , 
         -0.4,      1.097034, ,          -0.4,      1.067768, ,          -0.4,      1.060993, ,          -0.4,        1.3671, ,          -0.4,      1.199669, , 
         -0.2,      1.087473, ,          -0.2,       1.05726, ,          -0.2,       1.04981, ,          -0.2,       1.36089, ,          -0.2,      1.191944, , 
            0,      1.078622, ,             0,      1.047344, ,             0,      1.039279, ,             0,      1.355479, ,             0,      1.185012, , 
          0.2,       1.07048, ,           0.2,      1.038081, ,           0.2,      1.029559, ,           0.2,      1.350917, ,           0.2,      1.178883, , 
          0.4,      1.063037, ,           0.4,      1.029426, ,           0.4,      1.020556, ,           0.4,      1.347097, ,           0.4,      1.173508, , 
          0.6,      1.056267, ,           0.6,        1.0216, ,           0.6,      1.012333, ,           0.6,      1.344044, ,           0.6,      1.168889, , 
          0.8,      1.050154, ,           0.8,      1.014747, ,           0.8,      1.005588, ,           0.8,      1.341756, ,           0.8,      1.165048, , 
            1,      1.044675, ,             1,      1.008572, ,             1,     0.9992722, ,             1,      1.340215, ,             1,      1.161987, , 
          1.2,      1.039793, ,           1.2,       1.00323, ,           1.2,     0.9938592, ,           1.2,      1.339433, ,           1.2,      1.159681, , 
          1.4,      1.035485, ,           1.4,     0.9985046, ,           1.4,     0.9892115, ,           1.4,      1.339416, ,           1.4,      1.158194, , 
          1.6,      1.031692, ,           1.6,      0.994344, ,           1.6,     0.9850842, ,           1.6,      1.340204, ,           1.6,      1.157591, , 
          1.8,        1.0284, ,           1.8,     0.9907734, ,           1.8,     0.9817373, ,           1.8,      1.341872, ,           1.8,      1.157942, , 
            2,      1.025564, ,             2,      0.987636, ,             2,     0.9784766, ,             2,      1.344421, ,             2,       1.15931, , 
          2.2,      1.023159, ,           2.2,     0.9849582, ,           2.2,     0.9758049, ,           2.2,      1.347991, ,           2.2,      1.161841, , 
          2.4,      1.021149, ,           2.4,      0.982623, ,           2.4,     0.9735377, ,           2.4,      1.352571, ,           2.4,       1.16546, , 
          2.6,      1.019515, ,           2.6,     0.9805956, ,           2.6,     0.9715424, ,           2.6,      1.358194, ,           2.6,      1.170231, , 
          2.8,      1.018252, ,           2.8,     0.9789432, ,           2.8,     0.9698419, ,           2.8,      1.364992, ,           2.8,      1.176284, , 
            3,      1.017334, ,             3,     0.9775486, ,             3,     0.9684563, ,             3,      1.372823, ,             3,      1.183406, , 
          3.2,      1.016758, ,           3.2,     0.9764118, ,           3.2,     0.9672799, ,           3.2,      1.382002, ,           3.2,      1.191874, , 
          3.4,      1.016556, ,           3.4,     0.9755125, ,           3.4,      0.966369, ,           3.4,      1.392065, ,           3.4,      1.201052, , 
          3.6,      1.016696, ,           3.6,     0.9748253, ,           3.6,     0.9656773, ,           3.6,      1.404207, ,           3.6,      1.212643, , 
          3.8,      1.017197, ,           3.8,     0.9743383, ,           3.8,     0.9651914, ,           3.8,      1.421864, ,           3.8,      1.231794, , 
            4,      1.018166, ,             4,     0.9740666, ,             4,     0.9649158, ,             4,      1.448849, ,             4,      1.264384, , 
          4.2,       1.01961, ,           4.2,     0.9740162, ,           4.2,     0.9648699, ,           4.2,      1.463771, ,           4.2,      1.277605, , 
          4.4,      1.021652, ,           4.4,     0.9741853, ,           4.4,     0.9650415, ,           4.4,      1.477127, ,           4.4,      1.287289, , 
          4.6,      1.024568, ,           4.6,     0.9745696, ,           4.6,     0.9654224, ,           4.6,      1.491214, ,           4.6,      1.296528, , 
          4.8,      1.028667, ,           4.8,     0.9751983, ,           4.8,     0.9660339, ,           4.8,      1.506669, ,           4.8,      1.305773, , 
            5,       1.03567, ,             5,     0.9761084, ,             5,     0.9668982, ,             5,      1.523707, ,             5,      1.322226, , 
          5.2,       1.05282, ,           5.2,      0.977301, ,           5.2,     0.9680009, ,           5.2,      1.542564, ,           5.2,      1.334652, , 
          5.4,      1.104547, ,           5.4,     0.9787984, ,           5.4,     0.9693789, ,           5.4,      1.564409, ,           5.4,      1.345755, , 

