Alpha,T1-15.8 m/s-VLM2, , 
           -4,     0.7732457, , 
         -3.8,     0.7885998, , 
         -3.6,     0.8039374, , 
         -3.4,     0.8192581, , 
         -3.2,     0.8345615, , 
           -3,     0.8498472, , 
         -2.8,     0.8651147, , 
         -2.6,     0.8803637, , 
         -2.4,     0.8955936, , 
         -2.2,     0.9108043, , 
           -2,     0.9259951, , 
         -1.8,     0.9411657, , 
         -1.6,     0.9563157, , 
         -1.4,     0.9714447, , 
         -1.2,     0.9865523, , 
           -1,      1.001638, , 
         -0.8,      1.016702, , 
         -0.6,      1.031742, , 
         -0.4,       1.04676, , 
         -0.2,      1.061755, , 
            0,      1.076725, , 
          0.2,      1.091672, , 
          0.4,      1.106594, , 
          0.6,       1.12149, , 
          0.8,      1.136362, , 
            1,      1.151207, , 
          1.2,      1.166027, , 
          1.4,       1.18082, , 
          1.6,      1.195586, , 
          1.8,      1.210324, , 
            2,      1.225035, , 
          2.2,      1.239718, , 
          2.4,      1.254372, , 
          2.6,      1.268998, , 
          2.8,      1.283594, , 
            3,      1.298161, , 
          3.2,      1.312698, , 
          3.4,      1.327204, , 
          3.6,       1.34168, , 
          3.8,      1.356125, , 
            4,      1.370538, , 
          4.2,      1.384919, , 
          4.4,      1.399269, , 
          4.6,      1.413586, , 

