Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      7.614323, ,            -2,       7.51558, ,            -2,      7.496278, ,            -2,      8.639699, ,            -2,       7.96765, , 
         -1.8,      7.576295, ,          -1.8,      7.475726, ,          -1.8,      7.456096, ,          -1.8,      8.613291, ,          -1.8,      7.936409, , 
         -1.6,      7.542177, ,          -1.6,      7.439747, ,          -1.6,      7.419716, ,          -1.6,       8.59109, ,          -1.6,      7.908954, , 
         -1.4,      7.511706, ,          -1.4,      7.407368, ,          -1.4,      7.386996, ,          -1.4,      8.572992, ,          -1.4,      7.885115, , 
         -1.2,      7.484717, ,          -1.2,      7.378465, ,          -1.2,      7.357697, ,          -1.2,      8.558767, ,          -1.2,      7.864747, , 
           -1,      7.461002, ,            -1,      7.352821, ,            -1,      7.331625, ,            -1,      8.548379, ,            -1,      7.847715, , 
         -0.8,      7.440429, ,          -0.8,      7.330329, ,          -0.8,      7.308704, ,          -0.8,      8.541633, ,          -0.8,      7.833886, , 
         -0.6,      7.422808, ,          -0.6,       7.31077, ,          -0.6,       7.28873, ,          -0.6,      8.538404, ,          -0.6,      7.823116, , 
         -0.4,       7.40803, ,          -0.4,      7.294012, ,          -0.4,       7.27153, ,          -0.4,      8.538536, ,          -0.4,      7.815322, , 
         -0.2,      7.395945, ,          -0.2,      7.279925, ,          -0.2,      7.256976, ,          -0.2,      8.542007, ,          -0.2,       7.81041, , 
            0,      7.386442, ,             0,      7.268395, ,             0,       7.24498, ,             0,      8.548712, ,             0,      7.808297, , 
          0.2,       7.37938, ,           0.2,      7.259287, ,           0.2,      7.235415, ,           0.2,      8.558403, ,           0.2,      7.808815, , 
          0.4,      7.374689, ,           0.4,      7.252507, ,           0.4,      7.228213, ,           0.4,      8.571092, ,           0.4,      7.811901, , 
          0.6,      7.372216, ,           0.6,      7.247875, ,           0.6,      7.223162, ,           0.6,       8.58664, ,           0.6,      7.817546, , 
          0.8,       7.37194, ,           0.8,      7.245282, ,           0.8,      7.220128, ,           0.8,      8.605111, ,           0.8,      7.825736, , 
            1,      7.373802, ,             1,      7.244559, ,             1,      7.218935, ,             1,      8.626102, ,             1,      7.836275, , 
          1.2,      7.377713, ,           1.2,      7.245791, ,           1.2,      7.219584, ,           1.2,      8.649661, ,           1.2,      7.849229, , 
          1.4,      7.383514, ,           1.4,      7.248816, ,           1.4,      7.222073, ,           1.4,      8.674549, ,           1.4,      7.864496, , 
          1.6,      7.391174, ,           1.6,      7.253329, ,           1.6,       7.22485, ,           1.6,      8.702706, ,           1.6,      7.882087, , 
          1.8,      7.400734, ,           1.8,      7.259173, ,           1.8,      7.228724, ,           1.8,      8.733593, ,           1.8,      7.901935, , 
            2,      7.412211, ,             2,       7.26643, ,             2,      7.233861, ,             2,      8.766681, ,             2,      7.924027, , 
          2.2,      7.425442, ,           2.2,      7.275216, ,           2.2,      7.239949, ,           2.2,      8.802258, ,           2.2,      7.948412, , 
          2.4,      7.440375, ,           2.4,      7.285631, ,           2.4,      7.247787, ,           2.4,      8.839918, ,           2.4,       7.97498, , 
          2.6,      7.456981, ,           2.6,      7.297697, ,           2.6,      7.257737, ,           2.6,      8.879789, ,           2.6,      8.003762, , 
          2.8,      7.475318, ,           2.8,      7.311229, ,           2.8,      7.269482, ,           2.8,      8.921937, ,           2.8,      8.034947, , 
            3,      7.495473, ,             3,      7.326309, ,             3,      7.283275, ,             3,      8.966492, ,             3,      8.068619, , 
          3.2,      7.517397, ,           3.2,      7.343231, ,           3.2,      7.298934, ,           3.2,      9.013132, ,           3.2,      8.104706, , 
          3.4,      7.541005, ,           3.4,      7.362846, ,           3.4,      7.317248, ,           3.4,      9.062399, ,           3.4,      8.143476, , 
          3.6,      7.566224, ,           3.6,      7.384513, ,           3.6,      7.339222, ,           3.6,      9.113919, ,           3.6,      8.184919, , 
          3.8,      7.593007, ,           3.8,      7.407978, ,           3.8,      7.362502, ,           3.8,      9.168087, ,           3.8,      8.229422, , 
            4,      7.621317, ,             4,      7.433529, ,             4,      7.386476, ,             4,      9.224985, ,             4,      8.277166, , 
          4.2,      7.651108, ,           4.2,      7.460534, ,           4.2,      7.413151, ,           4.2,       9.28485, ,           4.2,      8.328394, , 
          4.4,      7.682328, ,           4.4,      7.489247, ,           4.4,      7.441271, ,           4.4,      9.348023, ,           4.4,      8.384047, , 
          4.6,      7.714904, ,           4.6,      7.519114, ,           4.6,       7.47116, ,           4.6,      9.414557, ,           4.6,      8.443735, , 
          4.8,      7.748839, ,           4.8,      7.549544, ,           4.8,      7.502117, ,           4.8,      9.484481, ,           4.8,      8.507777, , 
            5,      7.784024, ,             5,       7.58154, ,             5,      7.532687, ,             5,      9.557879, ,             5,       8.57632, , 
          5.2,      7.820399, ,           5.2,      7.614838, ,           5.2,      7.565744, ,           5.2,      9.635181, ,           5.2,      8.649601, , 
          5.4,      7.858011, ,           5.4,      7.649156, ,           5.4,      7.600153, ,           5.4,      9.716381, ,           5.4,      8.727633, , 
          5.6,      7.896752, ,           5.6,      7.684114, ,           5.6,      7.635417, ,           5.6,       9.80114, ,           5.6,      8.809882, , 
          5.8,      7.936697, ,           5.8,      7.720152, ,           5.8,      7.670735, ,           5.8,      9.890458, ,           5.8,      8.897885, , 
            6,      7.977985, ,             6,      7.756907, ,             6,       7.70723, ,             6,      9.981982, ,             6,      8.988091, , 
          6.2,      8.020458, ,           6.2,       7.79427, ,           6.2,      7.744273, ,           6.2,      10.07918, ,           6.2,      9.085541, , 
          6.4,      8.064328, ,           6.4,      7.832299, ,           6.4,      7.781848, ,           6.4,      10.19324, ,           6.4,      9.207309, , 
          6.6,      8.109713, ,           6.6,      7.871266, ,           6.6,      7.820289, ,           6.6,       10.3568, ,           6.6,      9.404052, , 
          6.8,      8.156805, ,           6.8,      7.910993, ,           6.8,       7.85995, ,           6.8,      10.50443, ,           6.8,      9.575209, , 
            7,      8.205957, ,             7,      7.951002, ,             7,      7.900453, ,             7,      10.60885, ,             7,      9.679076, , 
          7.2,      8.257484, ,           7.2,      7.992191, ,           7.2,      7.940316, ,           7.2,      10.70798, ,           7.2,       9.77209, , 
          7.4,      8.312031, ,           7.4,      8.034136, ,           7.4,      7.981981, ,           7.4,      10.80768, ,           7.4,      9.862596, , 
          7.6,      8.371113, ,           7.6,       8.07685, ,           7.6,      8.024325, ,           7.6,      10.91051, ,           7.6,      9.951582, , 
          7.8,      8.437037, ,           7.8,      8.120369, ,           7.8,      8.067375, ,           7.8,      11.01706, ,           7.8,      10.04351, , 
            8,      8.517453, ,             8,      8.164683, ,             8,      8.111144, ,             8,      11.12833, ,             8,       10.1857, , 

